"Hauljoin","Predjoin","Pred_nodc","Pred_name","Prey_nodc","Prey_name","Prey_cnt","Prey_twt","Pred_stomwt","Pred_len","Pred_full","Pred_wt","Pred_lh","Pred_dig","Prey_lh","Pred_sex","Prey_parts","Vessel","Cruise","Haul","Cruise_type","Rlat","Rlong","Year","Month","Day","Region","Gear_depth","Bottom_depth","Start_hour","Surface_temp","Gear_temp","INPFC_area","Stationid","Start_date","Stratum"
11011174,9870878,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.302,0.34,44,3,1195.8,NA,3,"C",1,NA,143,200201,178,"Race_Groundfish",52.25,-173.15,2002,7,30,"AI",139,146,16,8.9,4.1,541,"225-30","2002-07-30",522
11011174,9870878,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",0,0.034,0.34,44,3,1195.8,NA,4,"C",1,NA,143,200201,178,"Race_Groundfish",52.25,-173.15,2002,7,30,"AI",139,146,16,8.9,4.1,541,"225-30","2002-07-30",522
11011707,9871193,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,1.013,1.56,36,5,542.1,NA,3,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871193,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.546,1.56,36,5,542.1,NA,4,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871194,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,1.605,1.69,32,6,360.6,NA,3,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871194,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.084,1.69,32,6,360.6,NA,4,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871195,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",0,0.569,1.03,29,3,256.5,NA,3,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871195,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,0.052,1.03,29,3,256.5,NA,3,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871195,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",0,0.259,1.03,29,3,256.5,NA,4,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871195,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",0,0.155,1.03,29,3,256.5,NA,4,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871196,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.751,1.67,33,4,401.1,NA,3,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871196,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.835,1.67,33,4,401.1,NA,3,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11011707,9871196,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",0,0.083,1.67,33,4,401.1,NA,4,"C",2,NA,143,200201,215,"Race_Groundfish",52.4,-171.37,2002,8,8,"AI",232,239,13,7.5,5.1,541,"249-33","2002-08-08",623
11015674,9873528,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,1.635,4.09,32,4,360.6,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873528,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.409,4.09,32,4,360.6,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873529,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.145,0.22,35,3,491.7,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873529,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.179e+09,"Caridea (shrimp)",3,0.078,0.22,35,3,491.7,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873530,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,1.999,3.08,35,3,491.7,NA,3,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873530,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.154,3.08,35,3,491.7,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873530,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.769,3.08,35,3,491.7,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873530,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.3e+09,"Chaetognatha (arrow worm)",0,0.154,3.08,35,3,491.7,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873531,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.312,0.89,39,3,715.1,NA,3,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873531,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.356,0.89,39,3,715.1,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873531,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.3e+09,"Chaetognatha (arrow worm)",0,0.223,0.89,39,3,715.1,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873532,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,0.212,0.61,30,3,288.4,NA,3,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873532,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.273,0.61,30,3,288.4,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873532,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.121,0.61,30,3,288.4,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873533,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.451,1.8,34,4,444.8,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873533,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,1.352,1.8,34,4,444.8,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873534,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.3e+09,"Chaetognatha (arrow worm)",0,0.733,7.33,36,4,542.1,NA,3,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873534,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,3.663,7.33,36,4,542.1,NA,4,"C",2,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873535,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,1.392,3.09,42,4,1014,NA,3,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873535,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,1.701,3.09,42,4,1014,NA,4,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873536,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",9999990000,"Unidentified organic material",0,0.128,4.28,33,4,431.2,NA,3,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873536,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.428,4.28,33,4,431.2,NA,4,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873536,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,3.72,4.28,33,4,431.2,NA,4,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873537,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,3.119,4.8,35,5,531.2,NA,3,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873537,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.3e+09,"Chaetognatha (arrow worm)",0,0.24,4.8,35,5,531.2,NA,3,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873537,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,1.2,4.8,35,5,531.2,NA,4,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873537,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.24,4.8,35,5,531.2,NA,4,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873538,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.23,1.15,33,4,431.2,NA,3,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873538,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",0,0.461,1.15,33,4,431.2,NA,4,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873538,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.173,1.15,33,4,431.2,NA,4,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873538,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,0.173,1.15,33,4,431.2,NA,4,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873539,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",0,0.142,0.41,31,3,345.5,NA,3,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873539,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.081,0.41,31,3,345.5,NA,3,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873539,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.183,0.41,31,3,345.5,NA,3,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11015674,9873540,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,0.247,0.25,40,3,852.9,NA,3,"C",1,NA,143,200201,119,"Race_Groundfish",52.01,177.83,2002,7,11,"AI",106,113,17,4.5,4.2,542,"105-24","2002-07-11",322
11011161,9870741,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",0,0.029,0.1,35,3,531.2,NA,4,"C",1,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870741,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,0.067,0.1,35,3,531.2,NA,4,"C",1,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870742,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8827010501,"Pleurogrammus monopterygius (Atka mackerel)",194,3.396,3.4,45,5,1173.4,NA,5,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870743,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",1,0.82,0.82,47,3,1364,NA,3,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870744,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8735010000,"Non-gadoid fish remains",5,43.52,43.52,46,6,1266.1,NA,3,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870745,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",2,0.236,0.67,37,3,596,NA,4,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870745,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,0.438,0.67,37,3,596,NA,4,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870746,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",0,0.059,0.59,43,3,1002.6,NA,3,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870746,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,0.119,0.59,43,3,1002.6,NA,3,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870746,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.416,0.59,43,3,1002.6,NA,3,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870747,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.5e+09,"Bivalvia (clam)",0,0.056,2.81,44,4,1085.6,NA,4,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870747,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,2.584,2.81,44,4,1085.6,NA,5,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870748,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,8.882,9.87,29,5,256.5,NA,3,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870748,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.987,9.87,29,5,256.5,NA,4,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870749,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,2.809,3.75,44,4,1085.6,NA,3,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11011161,9870749,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",0,0.187,3.75,44,4,1085.6,NA,4,"C",2,NA,143,200201,161,"Race_Groundfish",51.97,-173.87,2002,7,27,"AI",81,87,13,5.7,5,541,"216-23","2002-07-27",621
11015661,9873388,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,1.089,1.68,33,3,431.2,NA,3,"C",1,NA,143,200201,97,"Race_Groundfish",51.97,178.22,2002,7,6,"AI",84,92,11,5,4.1,542,"110-24","2002-07-06",322
11015661,9873388,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.251,1.68,33,3,431.2,NA,3,"C",1,NA,143,200201,97,"Race_Groundfish",51.97,178.22,2002,7,6,"AI",84,92,11,5,4.1,542,"110-24","2002-07-06",322
11011718,9871365,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.165,1.1,33,5,401.1,NA,3,"C",2,NA,143,200201,232,"Race_Groundfish",52.41,-171.29,2002,8,11,"AI",86,92,17,5.8,5.6,541,"250-33","2002-08-11",621
11011718,9871365,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.871,1.1,33,5,401.1,NA,3,"C",2,NA,143,200201,232,"Race_Groundfish",52.41,-171.29,2002,8,11,"AI",86,92,17,5.8,5.6,541,"250-33","2002-08-11",621
11011718,9871365,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.066,1.1,33,5,401.1,NA,4,"C",2,NA,143,200201,232,"Race_Groundfish",52.41,-171.29,2002,8,11,"AI",86,92,17,5.8,5.6,541,"250-33","2002-08-11",621
11011718,9871366,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.942,2.09,29,5,256.5,NA,3,"C",2,NA,143,200201,232,"Race_Groundfish",52.41,-171.29,2002,8,11,"AI",86,92,17,5.8,5.6,541,"250-33","2002-08-11",621
11011718,9871366,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.314,2.09,29,5,256.5,NA,4,"C",2,NA,143,200201,232,"Race_Groundfish",52.41,-171.29,2002,8,11,"AI",86,92,17,5.8,5.6,541,"250-33","2002-08-11",621
11011718,9871367,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,1.636,4.09,39,4,779.7,NA,3,"C",1,NA,143,200201,232,"Race_Groundfish",52.41,-171.29,2002,8,11,"AI",86,92,17,5.8,5.6,541,"250-33","2002-08-11",621
11011703,9871146,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",0,0.72,1.2,36,6,587.1,NA,5,"C",1,NA,143,200201,208,"Race_Groundfish",52.47,-172.33,2002,8,5,"AI",142,148,14,5.7,4.1,541,"236-35","2002-08-05",522
11011703,9871158,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8735010000,"Non-gadoid fish remains",3,0.894,1.15,34,3,479.4,NA,3,"C",1,NA,143,200201,208,"Race_Groundfish",52.47,-172.33,2002,8,5,"AI",142,148,14,5.7,4.1,541,"236-35","2002-08-05",522
11011162,9870757,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,0.202,0.67,30,4,307.6,NA,3,"C",1,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11011162,9870757,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.303,0.67,30,4,307.6,NA,3,"C",1,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11011162,9870757,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.168,0.67,30,4,307.6,NA,4,"C",1,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11011162,9870758,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,4.255,7.74,35,4,491.7,NA,3,"C",2,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11011162,9870758,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,3.481,7.74,35,4,491.7,NA,4,"C",2,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11011162,9870759,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",0,0.029,0.03,36,2,542.1,NA,3,"C",2,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11011162,9870760,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.027,1.33,33,5,401.1,NA,3,"C",2,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11011162,9870760,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",0,1.305,1.33,33,5,401.1,NA,4,"C",2,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11011162,9870761,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.143,2.86,31,4,323.1,NA,3,"C",2,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11011162,9870761,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999991,"Large calanoid (copepod) > 5mm",0,0.428,2.86,31,4,323.1,NA,4,"C",2,NA,143,200201,164,"Race_Groundfish",52.09,-172.43,2002,7,28,"AI",158,163,9,6.1,4.3,541,"235-26","2002-07-28",622
11015663,9873393,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,1.029,1.87,24,5,139.4,NA,3,"C",1,NA,143,200201,100,"Race_Groundfish",51.72,175.79,2002,7,7,"AI",86,94,8,5.5,4.7,543,"78-18","2002-07-07",221
11015663,9873393,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",0,0.187,1.87,24,5,139.4,NA,3,"C",1,NA,143,200201,100,"Race_Groundfish",51.72,175.79,2002,7,7,"AI",86,94,8,5.5,4.7,543,"78-18","2002-07-07",221
11015663,9873393,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",0,0.655,1.87,24,5,139.4,NA,4,"C",1,NA,143,200201,100,"Race_Groundfish",51.72,175.79,2002,7,7,"AI",86,94,8,5.5,4.7,543,"78-18","2002-07-07",221
11015663,9873394,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118999992,"Medium calanoid (copepod) 2-5mm",0,1.186,1.32,23,4,119.9,NA,3,"C",1,NA,143,200201,100,"Race_Groundfish",51.72,175.79,2002,7,7,"AI",86,94,8,5.5,4.7,543,"78-18","2002-07-07",221
