NODC_CODE,BASE_NAME,LENFEST_NAME,WEBSITE_NAME,CRAB_TEAM,ECOPATH_PREY,EBS_CRAB,GOA_MED
6179220200,Sclerocrangon,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220201,Sclerocrangon boreas (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220202,Rhynocrangon alata (saddle-back shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220203,Sclerocrangon sharpi,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220300,Argis sp. (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220301,Argis lar (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220302,Argis dentata (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220303,Argis ovifer (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220304,Argis alaskensis (shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220305,Argis crassa,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220306,Argis levior (Nelson's argid),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220401,horned shrimp (shrimp) Paracrangon echinata,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179220501,Sevenline Shrimp Sabinea septemcarinata,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179221100,Rhynocrangon sp.,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179221300,Metacrangon sp. (spinyhead shrimp),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179221303,Metacrangon munita,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179221305,Metacrangon spinosissima (southern spinyhead),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179221306,Metacrangon variabilis (deepsea spinyhead),Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179221400,Crangonidae (shrimp) Neocrangon sp.,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6179229900,Crangon Complex,Crangonidae_shrimp,Crangonidae (shrimp),Shrimp,NP Shrimp,Shrimp,Benthic.zoop
6180000000,Reptantia (crab),General_crab,Misc Crab,Misc Crab,Gen. Crab,Epifauna,Motile.epifauna
6180000001,Decapoda Reptantia legs (for unident. crabs),General_crab,Misc Crab,Misc Crab,Gen. Crab,Epifauna,Motile.epifauna
6182030102,Stereomastis sculpta (polychelid lobster),Lobster,Misc Crab,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183000000,Anomura (crab),Misc_Anomura,Misc Anomura,Misc Crab,Gen. Crab,Epifauna,Motile.epifauna
6183004001,Pleuroncodes planipes (pelagic red crab),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183020000,Axiidae (Mud shrimps),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183020100,Axiidae (Mud shrimps) Calastacus spp.,Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183020101,Calastacus investigatoris (mud shrimp),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183020103,Calastacus quinqueseriatus (mud shrimp),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183020400,Axiopsis sp. (mud shrimp),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183020402,Axiopsis spinulicauda (mud shrimp),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183040000,Callianassidae (mud shrimp),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183040200,Callianopsis sp. (mud shrimp),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183040203,Callianassa goniopthalma (mud shrimp),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183040204,Callianassa californiensis (ghost shrimp),Misc_Anomura,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183060000,Paguridae (hermit crab),General_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060001,Paguridae legs (hermit crabs),General_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060200,Pagurus sp. (hermit crab),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060202,Pagurus ochotensis (hermit crab),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060203,Pagurus aleuticus (aleutian hermit),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060205,Hairy hermit Pagurus capillatus,Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060207,Pagurus kennerlyi (blue spined hermit),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060216,Pagurus confragosus (knobby hand hermit),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060217,Pagurus tanneri (Longhand hermit crab),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060218,Pagurus cornutus (corny hand hermit),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060219,Pagurus trigonocheirus (hermit crab),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060221,Pagurus brandti (sponge hermit crab),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060225,Pagurus rathbuni (hermit crab),Pagurus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060300,Elassochirus sp.,Elassochirus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060301,Elassochirus tenuimanus (widehand hermit),Elassochirus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060302,Elassochirus cavimanus (purple hermit crab),Elassochirus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060303,Elassochirus gilli (red hermit crab),Elassochirus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183060401,Labidochirus splendescens (splendid hermit crab),Labidochirus_hermits,Paguridae,Misc Crab,Hermit Crab,Epifauna,Motile.epifauna
6183080000,Lithodidae (king crab),General_king_crab,Misc Lithodidae,King Crab,King Crab,King.crab,Motile.epifauna
6183080001,Lithodidae (king crab - legs only),General_king_crab,Misc Lithodidae,King Crab,King Crab,King.crab,Motile.epifauna
6183080101,Acantholithodes hispidus (fussy crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183080201,Hapalogaster grebnitzkii,Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183080301,Dermaturus mandtii (wrinkled crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183080501,Placetron wosnessenskii (scale crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183080601,Phyllolithodes papillosus,Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183080700,Paralithodes sp. (king crab),General_king_crab,Misc Lithodidae,King Crab,King Crab,King.crab,Motile.epifauna
6183080701,Paralithodes camtschatica (red king crab),Red_king_crab,Red King Crab,King Crab,King Crab,King.crab,Motile.epifauna
6183080702,Paralithodes platypus (blue king crab),Blue_king_crab,Blue King Crab,King Crab,King Crab,King.crab,Motile.epifauna
6183080703,Paralithodes brevipes (brown king crab),Brown_king_crab,Misc Lithodidae,King Crab,King Crab,King.crab,Motile.epifauna
6183080801,Lithodes aequispina (golden king crab),Golden_king_crab,Misc Lithodidae,King Crab,King Crab,King.crab,Motile.epifauna
6183080802,Lithodes couesi (couesi king crab),Couesi_king_crab,Misc Lithodidae,King Crab,King Crab,King.crab,Motile.epifauna
6183080901,Paralomis multispina (crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183081000,Lopholithodes sp. (box crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183081001,Lopholithodes mandtii (red box crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183081002,Lopholithodes foraminatus (brown box crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183081101,Cryptolithodes sitchensis (Umbrella crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183081102,Cryptolithodes typicus (umbrella crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183081201,Rhinolithodes wosnessenskii (rhinoceros crab),Misc_Lithodidae,Misc Lithodidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183100000,Galatheidae (pelagic slip crabs),Galatheoidea,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183100099,Galatheoidea (superfamily),Galatheoidea,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183100101,Munida quadrispina (pinch bug),Galatheoidea,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183100200,Munidopsis sp. (squat lobster),Galatheoidea,Misc Anomura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6183120000,Porcellanidae (crab),Porcellanidae,Misc Crab,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6184000000,Decapoda brachyura (crab),General_crab,Misc Brachyura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187000000,Oxyrhyncha,General_crab,Misc Brachyura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187000001,Decapoda Reptantia legs (for unident. crabs),General_crab,Misc Brachyura,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010000,Majidae (spider crab),General_Majidae,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010001,"Majidae legs (for C. opilio, C. bairdi, etc)",General_Majidae,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010100,Oregonia sp. (decorator crab),Oregonia_crab,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010101,Oregonia gracilis (decorator crab),Oregonia_crab,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010102,Oregonia bifurca (decorator crab),Oregonia_crab,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010200,Hyas sp. (lyre crab),Hyas_crab,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010201,Hyas lyratus (lyre crab),Hyas_crab,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010202,Hyas coarctatus (lyre crab),Hyas_crab,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010211,Hyas coarctatus alutaceus (lyre crab),Hyas_crab,NA,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010300,Chionoecetes sp. (snow and Tanner crab),General_Chionoecetes,Chionoecetes spp.,Opilio_or_Bairdi,Unid Chion,Unid.Chion,Bairdi
6187010301,Chionoecetes opilio (snow crab),Opilio_crab,Opilio Crab,Opilio,Opilo,Opilio,Bairdi
6187010302,Chionoecetes bairdi (Tanner crab),Bairdi_crab,Tanner Crab,Bairdi,Bairdi,Bairdi,Bairdi
6187010303,Chionoecetes angulatus (triangle Tanner crab),Misc_tanner_crab,Misc Majidae,Misc Crab,Unid Chion,Unid.Chion,Bairdi
6187010304,Chionoecetes tanneri (grooved Tanner crab),Misc_tanner_crab,Misc Majidae,Misc Crab,Unid Chion,Unid.Chion,Bairdi
6187010305,Chionoecetes Hybrid (Tanner hybrid),General_Chionoecetes,Misc Majidae,Misc Crab,Unid Chion,Unid.Chion,Bairdi
6187010502,Pugettia richii (kelp crab),Pugettia_crab,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010503,Pugettia gracilis (kelp crab),Pugettia_crab,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6187010801,Chorilia longipes (decorator crab),Chorilia_crab,Misc Majidae,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188000000,Cancridea (crab),General_Cancridea,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188020000,Atelecyclidae (crab),Hair_crabs,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188020001,Atelecyclaidae legs (for Korean horsehair and hair crabs),Hair_crabs,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188020101,Telmessus cheiragonus (hair crab),Hair_crabs,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188020201,Erimacrus isenbeckii (Korean horse-hair crab),Hair_crabs,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188030000,Cancridae (crab),Cancridae,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188030100,Cancer sp. (crab),Cancridae,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188030103,Cancer branneri (furrowed rock crab),Cancridae,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188030104,Cancer magister (dungeness crab),Cancridae,Cancridea,Misc Crab,Dungeness,Epifauna,Motile.epifauna
6188030105,Cancer gracilis (graceful Cancer crab),Cancridae,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6188030106,Cancer oregonensis (pygmy Cancer crab),Cancridae,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6189020000,Xanthida (mud crab),Mud_crab,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6189060000,Pinnotheridae (pea crab),Pea_crab,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6189060400,Pinnixa sp. (pea crab),Pea_crab,Cancridea,Misc Crab,Misc. Crab,Epifauna,Motile.epifauna
6200000000,Insecta (insect),Insect,Misc Invert,Benthos,Misc. Crustacean,Epifauna,Infauna
6505080000,Chironomidae (midge),Insect,Misc Invert,Benthos,Misc. Crustacean,Epifauna,Infauna
7200000000,Sipuncula (marine worm),Sipuncula,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7200020102,Golfingia margaritacea (sipunculid),Sipuncula,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7200040100,Phascolosoma sp. (marine worm),Peanut_worm,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7300000000,Echiura (marine worm),Echiura_worm,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7301000000,Echiuroidea (marine worm),Echiura_worm,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7301020000,Echiuridae (marine worm),Echiura_worm,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7301020100,Arhynchite sp.,Echiura_worm,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7301020200,Echiurus sp. (marine worm),Echiura_worm,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7301020201,Echiurus echiurus (marine worm),Echiura_worm,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7400000000,Priapulida (worm),Priapulida_worm,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7400010101,Priapulidae Priapulus caudatus,Priapulida_worm,Misc Worm,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7800000000,Ectoprocta (bryozoan),Bryozoan,Misc Invert,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
7814000000,Cheilostomata (bryozoan),Bryozoan,Misc Invert,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
8000000000,Brachiopoda (brachiopod),Brachiopoda,Misc Invert,Benthos,Misc. Worm. Etc.,Epifauna,Infauna
8100000000,"Echinodermata (sea star, cucumber, urchin)",General_echinoderm,Misc Echinoderm,Benthos,Gen. Echinoderm,Epifauna,Motile.epifauna
8104000000,Asteroidea (starfish),Sea_star,Misc Echinoderm,Benthos,Sea Star,Epifauna,Motile.epifauna
8107020101,Ctenodiscus crispatus (mud sea star),Sea_star,Misc Echinoderm,Benthos,Sea Star,Epifauna,Motile.epifauna
8117030000,Asteriidae (starfish),Sea_star,Misc Echinoderm,Benthos,Sea Star,Epifauna,Motile.epifauna
8117030201,purple-orange star Asterias amurensis,Sea_star,Misc Echinoderm,Benthos,Sea Star,Epifauna,Motile.epifauna
8120000000,Ophiuroidea (basket  brittle star),Basket_star,Misc Echinoderm,Benthos,Brittle Star,Epifauna,Motile.epifauna
8125000000,Euryalina (basket star),Basket_star,Misc Echinoderm,Benthos,Brittle Star,Epifauna,Motile.epifauna
8125030202,Gorgoncephalus eucnemis,Basket_star,Misc Echinoderm,Benthos,Brittle Star,Epifauna,Motile.epifauna
8126000000,Ophiurida (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8126000001,Brittle star legs (Kevin's code) ,Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127000000,Chilophiurina (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127010000,Ophiuridae (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127010102,Amphiophiura megapoma (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127010600,Ophiura sp. (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127010606,Ophiura leptoctenia (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127010608,Ophiura maculata (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127010610,Ophiura sarsi (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127010800,brittle star Stegophiura sp.,Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127010801,brittle star Amphiophiura nodosa,Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8127030000,Ophiocomidae (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8128010111,Ophiopthalmus normani (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8129020100,Ophiactidae (Daisy Brittle Stars) Ophiopholis sp.,Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8129020101,Ophiopholis aculeata (ubiquitous brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8129030000,Amphiuridae (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8129030101,Amphiodia euryaspis (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8129030200,Amphipholis sp. (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8129030201,Amphipholis pugetana (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8129030202,Amphipholis squamata (brittle star),Brittle_star,Brittle Star,Benthos,Brittle Star,Epifauna,Motile.epifauna
8135000000,Echinozoa,General_echinoderm,Misc Echinoderm,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8136000000,Echinoidea (sea urchin and sand dollar),General_echinoderm,Misc Echinoderm,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8144000000,Echinacea  (sea urchin),Sea_Urchin,Sea Urchin,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8149030200,Strongylocentrotus sp. (sea urchin),Sea_Urchin,Sea Urchin,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8152000000,Clypeasteroida (sand dollar),Sand_Dollar,Sand Dollar,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8153000000,Clypeasterina (sand dollar),Sand_Dollar,Sand Dollar,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8153010000,Clypeasteridae (sand dollar),Sand_Dollar,Sand Dollar,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8153060000,Sand dollar,Sand_Dollar,Sand Dollar,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8155020101,Echinarachnius parma (Sand dollar),Sand_Dollar,Sand Dollar,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8162040100,mud urchin Brisaster sp.,Sand_Dollar,Sand Dollar,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8170000000,Holothuroidea (sea cucumber),Sea_Cucumber,Sea Cucumber,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8172030200,Psolus sp. (sea cucmber),Sea_Cucumber,Sea Cucumber,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8172060000,Cucumariidae (sea cucumber),Sea_Cucumber,Sea Cucumber,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8172060115,Cucumaria fallax Cucumaria fallax,Sea_Cucumber,Sea Cucumber,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8172060300,Pentamera sp.,Sea_Cucumber,Sea Cucumber,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8172060303,Pentamera lissoplaca (sea cucumber),Sea_Cucumber,Sea Cucumber,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8175030000,Sea Cucmber Synallactidae,Sea_Cucumber,Sea Cucumber,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8175030399,Challenger cucumber Synallactes challengeri,Sea_Cucumber,Sea Cucumber,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8175030400,Bathyplotes sp.(Northern papillated cucumber),Sea_Cucumber,Sea Cucumber,Benthos,Urchins dollars cucumbers,Epifauna,Motile.epifauna
8185000000,Crinozoa,Crinoidea,Misc Invert,Misc Invert,Chaeteg etc.,Oth.nonfish,Pred.zoop
8186000000,crinoidea Crinoidea,Crinoidea,Misc Invert,Misc Invert,Chaeteg etc.,Oth.nonfish,Pred.zoop
8200000000,Hemichordata (acorn worm),Acorn_worm,Misc Worm,Misc Worm,Chaeteg etc.,Oth.nonfish,Pred.zoop
8201000000,Enteropneusta (acorn worm),Acorn_worm,Misc Worm,Misc Worm,Chaeteg etc.,Oth.nonfish,Pred.zoop
8300000000,Chaetognatha (arrow worm),Chaetognatha,Chaetognatha,Chaetognatha,Chaeteg etc.,Oth.nonfish,Pred.zoop
8300000300,Sagitta sp. (arrow worm),Chaetognatha,Chaetognatha,Chaetognatha,Chaeteg etc.,Oth.nonfish,Pred.zoop
8400000000,Urochordata (tunicate),Tunicate,Tunicate,Tunicate,Benth. Urochordata,Epifauna,Structural.epifauna
8401000000,Ascidiacea (sea squirt),Tunicate,Tunicate,Tunicate,Benth. Urochordata,Epifauna,Structural.epifauna
8403010301,Globular ascidian Distaplia occidentalis,Tunicate,Tunicate,Tunicate,Benth. Urochordata,Epifauna,Structural.epifauna
8404050100,Ascidia sp. (tunicate),Tunicate,Tunicate,Tunicate,Benth. Urochordata,Epifauna,Structural.epifauna
8406010500,Styela sp. (Sea potatos),Tunicate,Tunicate,Tunicate,Benth. Urochordata,Epifauna,Structural.epifauna
8406010503,Styela rustica (sea potato),Tunicate,Tunicate,Tunicate,Benth. Urochordata,Epifauna,Structural.epifauna
8406020200,Boltenia sp. (sea onion),Tunicate,Tunicate,Tunicate,Benth. Urochordata,Epifauna,Structural.epifauna
8406020202,Boltenia echinata (sea onion),Tunicate,Tunicate,Tunicate,Benth. Urochordata,Epifauna,Structural.epifauna
8407000000,Thaliacea (pelagic salp),Tunicate,Tunicate,Tunicate,Pel. Gel. Filter Feeder,Oth.nonfish,Pred.zoop
8408010100,Pyrosoma sp. (colonial pelagic salp),Tunicate,Tunicate,Tunicate,Pel. Gel. Filter Feeder,Oth.nonfish,Pred.zoop
8411010300,Salpa sp. (pelagic salp),Tunicate,Tunicate,Tunicate,Pel. Gel. Filter Feeder,Oth.nonfish,Pred.zoop
8413000000,Copelata (larvacea),Larvacea,Larvacea,Larvacea,Pel. Gel. Filter Feeder,Oth.nonfish,Pred.zoop
8413010000,Oikopleuridae,Larvacea,Larvacea,Larvacea,Pel. Gel. Filter Feeder,Oth.nonfish,Pred.zoop
8413010100,Oikopleura sp.,Larvacea,Larvacea,Larvacea,Pel. Gel. Filter Feeder,Oth.nonfish,Pred.zoop
8413020000,Fritillariidae,Larvacea,Larvacea,Larvacea,Pel. Gel. Filter Feeder,Oth.nonfish,Pred.zoop
8599999999,Misc. fish,General_fish,Misc Non-teleost fish,Misc Non-teleost fish,Prickle squish round,Forage.fish,Shelf.forage
8603010000,Petromyzontidae (Lampreys) ,Lampreys,Misc Non-teleost fish,Misc Non-teleost fish,Prickle squish round,Forage.fish,Shelf.forage
8603010200,Lampetra sp. (lamprey),Lampreys,Misc Non-teleost fish,Misc Non-teleost fish,Prickle squish round,Forage.fish,Shelf.forage
8603010201,Arcitc Lamprey Lethenteron camtschaticum,Lampreys,Misc Non-teleost fish,Misc Non-teleost fish,Prickle squish round,Forage.fish,Shelf.forage
8603010202,Lampetra ayresi (river lamprey),Lampreys,Misc Non-teleost fish,Misc Non-teleost fish,Prickle squish round,Forage.fish,Shelf.forage
8603010211,Lampetra tridentata (Pacific lamprey),Lampreys,Misc Non-teleost fish,Misc Non-teleost fish,Prickle squish round,Forage.fish,Shelf.forage
8606010100,Eptatretus sp.,Hagfish,Misc Non-teleost fish,Misc Non-teleost fish,Prickle squish round,Forage.fish,Shelf.forage
8606010102,Eptatretus stouti (Pacific hagfish),Hagfish,Misc Non-teleost fish,Misc Non-teleost fish,Prickle squish round,Forage.fish,Shelf.forage
8700000000,Gnathostomata,General_fish,Misc Non-teleost fish,Misc Non-teleost fish,Prickle squish round,Forage.fish,Shelf.forage
8701000000,Chondrichthyes,General_chond,Misc Non-teleost fish,Misc Non-teleost fish,Gen. Shark Skate,Forage.fish,Sharks
