"YEAR","ebs_domain","ebs_name","qq_cpue","guild","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
2018,"SE_outer","misc_crustaceans",788.9785163052,"Infauna",26,38792,30.3453275502,1177155.94632736
2019,"SE_outer","misc_crustaceans",1110.6619813692,"Infauna",26,38792,42.7177685142,1657107.67620285
2021,"SE_outer","misc_crustaceans",3.4161075936,"Infauna",26,38792,0.1313887536,5096.8325296512
2022,"SE_outer","misc_crustaceans",162.1227728796,"Infauna",26,38792,6.2354912646,241887.177136363
1984,"StMatt","misc_crustaceans",1449.710660034,"Infauna",29,27537,49.9900227597931,1376575.25673642
1985,"StMatt","misc_crustaceans",7040.3130747768,"Infauna",29,27537,242.769416371614,6685141.41862513
1986,"StMatt","misc_crustaceans",613.9030021332,"Infauna",29,27537,21.1690690390759,582932.654129032
1988,"StMatt","misc_crustaceans",4622.5629254064,"Infauna",28,27537,165.091533050229,4546125.54560415
1989,"StMatt","misc_crustaceans",16095.4179406956,"Infauna",29,27537,555.014411748124,15283431.8563081
1992,"StMatt","misc_crustaceans",9535.0679828196,"Infauna",29,27537,328.795447683435,9054040.24285874
1993,"StMatt","misc_crustaceans",10112.2478283216,"Infauna",29,27537,348.698200976607,9602102.36029282
1994,"StMatt","misc_crustaceans",4545.2734911012,"Infauna",28,27537,162.331196110757,4470114.14730192
1995,"StMatt","misc_crustaceans",3894.5049945204,"Infauna",29,27537,134.293275673117,3698033.93221063
1997,"StMatt","misc_crustaceans",1651.6880215056,"Infauna",29,27537,56.9547593622621,1568363.20855861
1998,"StMatt","misc_crustaceans",4082.960263434,"Infauna",29,27537,140.791733221862,3876981.95773042
1999,"StMatt","misc_crustaceans",882.0674482308,"Infauna",28,27537,31.5024088653857,867481.832926126
2000,"StMatt","misc_crustaceans",438.2581366956,"Infauna",29,27537,15.1123495412276,416148.769316784
2001,"StMatt","misc_crustaceans",5281.1600018892,"Infauna",29,27537,182.108965582386,5014734.58524217
2002,"StMatt","misc_crustaceans",9155.168350848,"Infauna",29,27537,315.695460374069,8693305.89232074
2003,"StMatt","misc_crustaceans",11995.3771392936,"Infauna",29,27537,413.6336944584,11390231.044301
2005,"StMatt","misc_crustaceans",3552.751897344,"Infauna",28,27537,126.883996333714,3494004.60704149
2006,"StMatt","misc_crustaceans",547.7159175072,"Infauna",29,27537,18.8867557761103,520084.59380675
2007,"StMatt","misc_crustaceans",4355.53718184,"Infauna",29,27537,150.190937304828,4135807.84056304
2008,"StMatt","misc_crustaceans",241.97428788,"Infauna",29,27537,8.34394096137931,229767.102253502
2009,"StMatt","misc_crustaceans",1240.474069926,"Infauna",29,27537,42.7749679284828,1177894.29184663
2010,"StMatt","misc_crustaceans",507.8613289152,"Infauna",29,27537,17.5124596177655,482240.600494409
2011,"StMatt","misc_crustaceans",12352.787396274,"Infauna",29,27537,425.958186078414,11729610.5700413
2012,"StMatt","misc_crustaceans",26.4748338504,"Infauna",29,27537,0.912925305186207,25139.2241289126
2013,"StMatt","misc_crustaceans",626.28639216,"Infauna",29,27537,21.5960824882759,594691.323479652
2014,"StMatt","misc_crustaceans",274.9966612848,"Infauna",29,27537,9.48264349257931,261123.553855157
2015,"StMatt","misc_crustaceans",751.543670592,"Infauna",29,27537,25.915298985931,713629.588175583
2016,"StMatt","misc_crustaceans",524.3725156176,"Infauna",29,27537,18.0818108833655,497918.826295236
2017,"StMatt","misc_crustaceans",399.5422506348,"Infauna",29,27537,13.7773189874069,379386.032956224
2018,"StMatt","misc_crustaceans",918.2212535964,"Infauna",29,27537,31.6628018481517,871898.574492554
2021,"StMatt","misc_crustaceans",24.197428788,"Infauna",29,27537,0.834394096137931,22976.7102253502
2022,"StMatt","misc_crustaceans",14908.462889736,"Infauna",29,27537,514.084927232276,14156356.6411952
1992,"NW_corner","misc_fish_deep",0.00264,"Poor Apex predators",20,29522,0.000132,3.896904
1982,"NBS70","misc_fish_shallow",12.1241710357733,"Pelagic foragers",8,79261,1.51552137947166,120121.740058303
1988,"NBS70","misc_fish_shallow",87.8789013733485,"Pelagic foragers",25,79261,3.51515605493394,278614.784070119
2010,"NBS70","misc_fish_shallow",339.34460159343,"Pelagic foragers",58,79261,5.85076899299018,463737.801153394
2017,"NBS70","misc_fish_shallow",140.049063037052,"Pelagic foragers",58,79261,2.4146390178802,191386.703196203
2018,"NBS70","misc_fish_shallow",4.42992721995745,"Pelagic foragers",23,79261,0.192605531302498,15266.1070165673
2019,"NBS70","misc_fish_shallow",65.9372427676354,"Pelagic foragers",58,79261,1.13684901323509,90107.7896380267
2021,"NBS70","misc_fish_shallow",8.6336055326284,"Pelagic foragers",82,79261,0.105287872349127,8345.22205026414
2010,"NBS71","misc_fish_shallow",189.983384187232,"Pelagic foragers",55,82594,3.45424334885877,285299.775155641
2017,"NBS71","misc_fish_shallow",246.854707912515,"Pelagic foragers",57,82594,4.33078434934236,357696.802549583
2018,"NBS71","misc_fish_shallow",7.47261223316785,"Pelagic foragers",14,82594,0.533758016654846,44085.2096275904
2019,"NBS71","misc_fish_shallow",327.82279353764,"Pelagic foragers",58,82594,5.6521171299593,466830.962231859
2021,"NBS71","misc_fish_shallow",45.2119853570449,"Pelagic foragers",71,82594,0.636788526155561,52594.9115292924
1982,"NBS81","misc_fish_shallow",3.0958502083337,"Pelagic foragers",5,38352,0.61917004166674,23746.4094380028
1985,"NBS81","misc_fish_shallow",0.31457173144295,"Pelagic foragers",1,38352,0.31457173144295,12064.4550443
1988,"NBS81","misc_fish_shallow",68.5689858880193,"Pelagic foragers",11,38352,6.23354417163812,239068.886070665
1991,"NBS81","misc_fish_shallow",0.2868018218314,"Pelagic foragers",1,38352,0.2868018218314,10999.4234708779
2010,"NBS81","misc_fish_shallow",95.6569826122434,"Pelagic foragers",28,38352,3.41632080758012,131022.735612313
2017,"NBS81","misc_fish_shallow",22.8986321179325,"Pelagic foragers",28,38352,0.817808289926161,31364.5835352481
2018,"NBS81","misc_fish_shallow",1.69620718684325,"Pelagic foragers",12,38352,0.141350598903604,5421.07816915103
2019,"NBS81","misc_fish_shallow",3.3466368979848,"Pelagic foragers",28,38352,0.1195227463566,4583.93636826832
2021,"NBS81","misc_fish_shallow",0.9734639573569,"Pelagic foragers",35,38352,0.0278132559244829,1066.69399121577
1982,"NW_corner","misc_fish_shallow",0.6365311823075,"Pelagic foragers",5,29522,0.1273062364615,3758.3347128164
1985,"NW_corner","misc_fish_shallow",0.9118556543232,"Pelagic foragers",5,29522,0.18237113086464,5383.9605253859
1987,"NW_corner","misc_fish_shallow",1.16429138848805,"Pelagic foragers",18,29522,0.0646828549160028,1909.56724283023
1988,"NW_corner","misc_fish_shallow",53.6838526037647,"Pelagic foragers",20,29522,2.68419263018823,79242.734828417
1989,"NW_corner","misc_fish_shallow",9.4083926069687,"Pelagic foragers",20,29522,0.470419630348435,13887.7283271465
1990,"NW_corner","misc_fish_shallow",11.715405881705,"Pelagic foragers",20,29522,0.585770294085248,17293.1106219847
1991,"NW_corner","misc_fish_shallow",29.6853077951609,"Pelagic foragers",21,29522,1.41358608548385,41731.8884156543
1992,"NW_corner","misc_fish_shallow",6.47935974164595,"Pelagic foragers",20,29522,0.323967987082298,9564.18291464359
1993,"NW_corner","misc_fish_shallow",8.6533940667934,"Pelagic foragers",20,29522,0.43266970333967,12773.2749819937
1994,"NW_corner","misc_fish_shallow",28.5733900604296,"Pelagic foragers",21,29522,1.36063762192522,40168.7438744763
1995,"NW_corner","misc_fish_shallow",3.7036220543214,"Pelagic foragers",20,29522,0.18518110271607,5466.91651438382
1996,"NW_corner","misc_fish_shallow",1.43526238298745,"Pelagic foragers",20,29522,0.0717631191493725,2118.59080352778
1997,"NW_corner","misc_fish_shallow",4.148995996595,"Pelagic foragers",20,29522,0.20744979982975,6124.33299057388
1998,"NW_corner","misc_fish_shallow",2.3949403282094,"Pelagic foragers",20,29522,0.11974701641047,3535.1714184699
1999,"NW_corner","misc_fish_shallow",7.53250552990725,"Pelagic foragers",20,29522,0.376625276495362,11118.7314126961
2000,"NW_corner","misc_fish_shallow",11.8570917863264,"Pelagic foragers",20,29522,0.592854589316318,17502.2531857963
2001,"NW_corner","misc_fish_shallow",6.36287123719465,"Pelagic foragers",20,29522,0.318143561859733,9392.23423322302
2002,"NW_corner","misc_fish_shallow",2.6842486977017,"Pelagic foragers",20,29522,0.134212434885085,3962.21950267748
2003,"NW_corner","misc_fish_shallow",4.31330679194505,"Pelagic foragers",20,29522,0.215665339597252,6366.87215559009
2004,"NW_corner","misc_fish_shallow",1.98327285579685,"Pelagic foragers",20,29522,0.0991636427898425,2927.50906244173
2005,"NW_corner","misc_fish_shallow",2.14646230087755,"Pelagic foragers",20,29522,0.107323115043878,3168.39300232535
2006,"NW_corner","misc_fish_shallow",8.8974526548284,"Pelagic foragers",20,29522,0.44487263274142,13133.5298637922
2007,"NW_corner","misc_fish_shallow",6.00298376251385,"Pelagic foragers",20,29522,0.300149188125693,8861.00433184669
2008,"NW_corner","misc_fish_shallow",160.736062614923,"Pelagic foragers",20,29522,8.03680313074617,237262.502025888
2009,"NW_corner","misc_fish_shallow",2.71373361360755,"Pelagic foragers",20,29522,0.135686680680378,4005.74218704611
2010,"NW_corner","misc_fish_shallow",9.80013962165515,"Pelagic foragers",20,29522,0.490006981082758,14465.9860955252
2011,"NW_corner","misc_fish_shallow",6.01314187671855,"Pelagic foragers",20,29522,0.300657093835928,8875.99872422425
2012,"NW_corner","misc_fish_shallow",8.5652691279786,"Pelagic foragers",20,29522,0.42826345639893,12643.1937598092
2013,"NW_corner","misc_fish_shallow",5.49995922403955,"Pelagic foragers",20,29522,0.274997961201978,8118.48981060478
2014,"NW_corner","misc_fish_shallow",7.2238703587138,"Pelagic foragers",20,29522,0.36119351793569,10663.1550364974
2015,"NW_corner","misc_fish_shallow",6.95006300765075,"Pelagic foragers",20,29522,0.347503150382538,10258.9880055933
2016,"NW_corner","misc_fish_shallow",14.4090871140253,"Pelagic foragers",20,29522,0.720454355701265,21269.2534890127
2017,"NW_corner","misc_fish_shallow",16.0273274762585,"Pelagic foragers",20,29522,0.801366373812923,23657.9380877051
2018,"NW_corner","misc_fish_shallow",2.22086718933795,"Pelagic foragers",20,29522,0.111043359466898,3278.22205818175
2019,"NW_corner","misc_fish_shallow",1.5917896882326,"Pelagic foragers",20,29522,0.07958948441163,2349.64075880014
2021,"NW_corner","misc_fish_shallow",0.71799398128675,"Pelagic foragers",20,29522,0.0358996990643375,1059.83091577737
2022,"NW_corner","misc_fish_shallow",1.0271568467246,"Pelagic foragers",20,29522,0.05135784233623,1516.18622145018
1982,"NW_inner","misc_fish_shallow",45.98255087743,"Pelagic foragers",30,41027,1.53275169591433,62884.2038282773
1983,"NW_inner","misc_fish_shallow",63.5828689344643,"Pelagic foragers",31,41027,2.05106028820852,84148.8504443311
1984,"NW_inner","misc_fish_shallow",26.6606963098212,"Pelagic foragers",31,41027,0.860022461607136,35284.141532356
1985,"NW_inner","misc_fish_shallow",13.9234764856162,"Pelagic foragers",31,41027,0.449144402761813,18427.0474121089
1986,"NW_inner","misc_fish_shallow",12.0534600070237,"Pelagic foragers",31,41027,0.388821290549152,15952.17108736
1987,"NW_inner","misc_fish_shallow",15.010262781958,"Pelagic foragers",30,41027,0.500342092731933,20527.535038513
1988,"NW_inner","misc_fish_shallow",24.0484119146996,"Pelagic foragers",31,41027,0.775755223054824,31826.9095362703
1989,"NW_inner","misc_fish_shallow",26.4682857959569,"Pelagic foragers",30,41027,0.882276193198562,36197.1453783574
1990,"NW_inner","misc_fish_shallow",71.7656916588139,"Pelagic foragers",30,41027,2.39218972196046,98144.367722872
1991,"NW_inner","misc_fish_shallow",55.4115235599303,"Pelagic foragers",31,41027,1.78746850193323,73334.4702288148
1992,"NW_inner","misc_fish_shallow",22.5746278518709,"Pelagic foragers",16,41027,1.41091424074193,57885.5785549192
1993,"NW_inner","misc_fish_shallow",54.9590257453573,"Pelagic foragers",31,41027,1.77287179823733,72735.611266283
1994,"NW_inner","misc_fish_shallow",28.5784031557514,"Pelagic foragers",31,41027,0.921883972766173,37822.1337506778
1995,"NW_inner","misc_fish_shallow",32.9203373604551,"Pelagic foragers",31,41027,1.06194636646629,43568.4735770126
1996,"NW_inner","misc_fish_shallow",26.24559882482,"Pelagic foragers",31,41027,0.846632220155485,34734.7800963191
1997,"NW_inner","misc_fish_shallow",47.6544181672503,"Pelagic foragers",31,41027,1.53723929571775,63068.3165854121
1998,"NW_inner","misc_fish_shallow",28.1499813910791,"Pelagic foragers",31,41027,0.908063915841261,37255.1382752194
1999,"NW_inner","misc_fish_shallow",11.6115820391193,"Pelagic foragers",31,41027,0.374567162552234,15367.3669780305
2000,"NW_inner","misc_fish_shallow",14.1884449580856,"Pelagic foragers",30,41027,0.472948165269518,19403.6443765125
2001,"NW_inner","misc_fish_shallow",20.5997321422039,"Pelagic foragers",30,41027,0.686657738073463,28171.50701994
2002,"NW_inner","misc_fish_shallow",41.0354832979605,"Pelagic foragers",31,41027,1.32372526767615,54308.4765569492
2003,"NW_inner","misc_fish_shallow",26.4212550464247,"Pelagic foragers",31,41027,0.852298549884668,34967.2526061183
2004,"NW_inner","misc_fish_shallow",33.2343154358731,"Pelagic foragers",31,41027,1.07207469147978,43984.0083673408
2005,"NW_inner","misc_fish_shallow",45.4633657027209,"Pelagic foragers",31,41027,1.46656018395874,60168.5646672752
2006,"NW_inner","misc_fish_shallow",23.781860359497,"Pelagic foragers",31,41027,0.767156785790226,31474.1414506156
2007,"NW_inner","misc_fish_shallow",29.726929678688,"Pelagic foragers",31,41027,0.958933215441547,39342.1530299203
2008,"NW_inner","misc_fish_shallow",48.7807155701415,"Pelagic foragers",31,41027,1.57357147000456,64558.9166998773
2009,"NW_inner","misc_fish_shallow",14.3360674229565,"Pelagic foragers",31,41027,0.462453787837305,18973.0915536011
2010,"NW_inner","misc_fish_shallow",36.3816158330358,"Pelagic foragers",31,41027,1.17360051074309,48149.3081542568
2011,"NW_inner","misc_fish_shallow",11.7241128367376,"Pelagic foragers",31,41027,0.378197188281857,15516.2960436397
2012,"NW_inner","misc_fish_shallow",34.7318457396998,"Pelagic foragers",31,41027,1.12038212063548,45965.9172633117
2013,"NW_inner","misc_fish_shallow",41.6867239573307,"Pelagic foragers",31,41027,1.34473303088163,55170.3620579808
2014,"NW_inner","misc_fish_shallow",41.5378482186293,"Pelagic foragers",31,41027,1.33993058769772,54973.3322214743
2015,"NW_inner","misc_fish_shallow",28.6492461080621,"Pelagic foragers",31,41027,0.924169229292324,37915.8909701762
2016,"NW_inner","misc_fish_shallow",19.5785118557288,"Pelagic foragers",31,41027,0.631564898571897,25911.2130937092
2017,"NW_inner","misc_fish_shallow",31.026376755523,"Pelagic foragers",31,41027,1.00085086308139,41061.90835964
2018,"NW_inner","misc_fish_shallow",14.7242525014932,"Pelagic foragers",31,41027,0.474975887144942,19486.8357218955
2019,"NW_inner","misc_fish_shallow",9.9710465950602,"Pelagic foragers",31,41027,0.321646664356781,13196.1976985656
2021,"NW_inner","misc_fish_shallow",17.5079715642643,"Pelagic foragers",31,41027,0.56477327626659,23170.9532053894
2022,"NW_inner","misc_fish_shallow",12.3880181579733,"Pelagic foragers",31,41027,0.399613488966881,16394.9426118442
1982,"NW_middle","misc_fish_shallow",2.57626926294135,"Pelagic foragers",38,62703,0.0677965595510882,4251.04767353188
1983,"NW_middle","misc_fish_shallow",19.088020055559,"Pelagic foragers",44,62703,0.433818637626341,27201.7300350845
1984,"NW_middle","misc_fish_shallow",2.9924221364313,"Pelagic foragers",44,62703,0.0680095940098023,4264.40557319663
1985,"NW_middle","misc_fish_shallow",4.69232318298535,"Pelagic foragers",43,62703,0.109123794953148,6842.38931494722
1986,"NW_middle","misc_fish_shallow",5.9571403250316,"Pelagic foragers",44,62703,0.135389552841627,8489.33113182856
1987,"NW_middle","misc_fish_shallow",12.8072712351491,"Pelagic foragers",44,62703,0.291074346253389,18251.2347331262
1988,"NW_middle","misc_fish_shallow",14.5968143414706,"Pelagic foragers",44,62703,0.331745780487968,20801.4556739371
1989,"NW_middle","misc_fish_shallow",26.8625393583042,"Pelagic foragers",45,62703,0.596945319073427,37430.2623418611
1990,"NW_middle","misc_fish_shallow",33.201796278062,"Pelagic foragers",44,62703,0.754586279046863,47314.8234550754
1991,"NW_middle","misc_fish_shallow",48.9412005822197,"Pelagic foragers",44,62703,1.11230001323226,69744.5477297027
1992,"NW_middle","misc_fish_shallow",17.7255135165182,"Pelagic foragers",41,62703,0.432329597963859,27108.3627811278
1993,"NW_middle","misc_fish_shallow",31.8052534602574,"Pelagic foragers",44,62703,0.722846669551304,45324.6547208754
1994,"NW_middle","misc_fish_shallow",29.8162419295527,"Pelagic foragers",44,62703,0.677641862035288,42490.1776751986
1995,"NW_middle","misc_fish_shallow",5.592239755029,"Pelagic foragers",44,62703,0.127096358068841,7969.32293999053
1996,"NW_middle","misc_fish_shallow",6.83172757334405,"Pelagic foragers",44,62703,0.155266535757819,9735.67759162255
1997,"NW_middle","misc_fish_shallow",5.9705965282638,"Pelagic foragers",43,62703,0.138851082052647,8706.37939794709
1998,"NW_middle","misc_fish_shallow",7.3141060745062,"Pelagic foragers",44,62703,0.166229683511505,10423.0998452219
1999,"NW_middle","misc_fish_shallow",4.85722763436035,"Pelagic foragers",44,62703,0.110391537144553,6921.88055357493
2000,"NW_middle","misc_fish_shallow",5.76459788760615,"Pelagic foragers",44,62703,0.131013588354685,8214.94503060383
2001,"NW_middle","misc_fish_shallow",6.23094767609465,"Pelagic foragers",44,62703,0.141612447183969,8879.52527577643
2002,"NW_middle","misc_fish_shallow",12.6852419411316,"Pelagic foragers",44,62703,0.288300953207536,18077.3346689722
2003,"NW_middle","misc_fish_shallow",16.1682218395133,"Pelagic foragers",44,62703,0.367459587261665,23040.8185000682
2004,"NW_middle","misc_fish_shallow",15.5446191661936,"Pelagic foragers",44,62703,0.353286799231672,22152.1421722235
2005,"NW_middle","misc_fish_shallow",11.9235812611208,"Pelagic foragers",44,62703,0.27099048320729,16991.9162685467
2006,"NW_middle","misc_fish_shallow",18.6074884842523,"Pelagic foragers",44,62703,0.422897465551188,26516.9397824561
2007,"NW_middle","misc_fish_shallow",11.1581607596186,"Pelagic foragers",44,62703,0.253594562718603,15901.1398661446
2008,"NW_middle","misc_fish_shallow",14.3431253334753,"Pelagic foragers",44,62703,0.325980121215348,20439.931540566
2009,"NW_middle","misc_fish_shallow",4.47082352389845,"Pelagic foragers",44,62703,0.101609625543147,6371.22835043192
2010,"NW_middle","misc_fish_shallow",34.5849488544149,"Pelagic foragers",44,62703,0.786021564873066,49285.9101822359
2011,"NW_middle","misc_fish_shallow",17.3846889964164,"Pelagic foragers",44,62703,0.395106568100372,24774.3671395976
2012,"NW_middle","misc_fish_shallow",21.4772217088606,"Pelagic foragers",44,62703,0.488118675201376,30606.5052911519
2013,"NW_middle","misc_fish_shallow",14.3261071940934,"Pelagic foragers",44,62703,0.325593345320305,20415.6795316191
2014,"NW_middle","misc_fish_shallow",17.6124550246555,"Pelagic foragers",44,62703,0.400283068742171,25098.9492593403
2015,"NW_middle","misc_fish_shallow",6.8912910611807,"Pelagic foragers",44,62703,0.15662025139047,9820.55962293667
2016,"NW_middle","misc_fish_shallow",33.0779200541891,"Pelagic foragers",44,62703,0.751770910322478,47138.2913899504
2017,"NW_middle","misc_fish_shallow",9.8136617866679,"Pelagic foragers",44,62703,0.223037767878816,13985.1371593054
2018,"NW_middle","misc_fish_shallow",4.01819378576435,"Pelagic foragers",44,62703,0.0913225860400989,5726.20011247232
2019,"NW_middle","misc_fish_shallow",12.7196080287982,"Pelagic foragers",44,62703,0.289082000654503,18126.3086870393
2021,"NW_middle","misc_fish_shallow",1.81164030280575,"Pelagic foragers",44,62703,0.0411736432455852,2581.71095242793
2022,"NW_middle","misc_fish_shallow",2.2734387284363,"Pelagic foragers",44,62703,0.0516690620099159,3239.80519520776
1982,"NW_outer","misc_fish_shallow",15.5721911904635,"Pelagic foragers",56,88134,0.278074842686847,24507.8481853626
1983,"NW_outer","misc_fish_shallow",11.8018158142255,"Pelagic foragers",58,88134,0.203479583003887,17933.4695684646
1984,"NW_outer","misc_fish_shallow",8.04304971136425,"Pelagic foragers",60,88134,0.134050828522738,11814.4357210229
1985,"NW_outer","misc_fish_shallow",9.5322688308416,"Pelagic foragers",60,88134,0.158871147180693,14001.9496856232
1986,"NW_outer","misc_fish_shallow",10.0979570608384,"Pelagic foragers",59,88134,0.171151814590481,15084.2940271175
1987,"NW_outer","misc_fish_shallow",11.4648830391761,"Pelagic foragers",53,88134,0.216318547908982,19065.0189014102
1988,"NW_outer","misc_fish_shallow",34.4546083760481,"Pelagic foragers",60,88134,0.574243472934135,50610.3742435771
1989,"NW_outer","misc_fish_shallow",16.9450537290506,"Pelagic foragers",59,88134,0.287204300492383,25312.4638195957
1990,"NW_outer","misc_fish_shallow",42.9269373552318,"Pelagic foragers",60,88134,0.715448955920529,63055.3782810999
1991,"NW_outer","misc_fish_shallow",26.9213113047743,"Pelagic foragers",59,88134,0.456293411945326,40214.9635683894
1992,"NW_outer","misc_fish_shallow",41.2274980411416,"Pelagic foragers",60,88134,0.687124967352359,60559.0718726328
1993,"NW_outer","misc_fish_shallow",14.9662003125506,"Pelagic foragers",60,88134,0.249436671875843,21983.8516391056
1994,"NW_outer","misc_fish_shallow",20.9475486110441,"Pelagic foragers",60,88134,0.349125810184068,30769.8541547626
1995,"NW_outer","misc_fish_shallow",9.4322707715278,"Pelagic foragers",60,88134,0.157204512858797,13855.0625362972
1996,"NW_outer","misc_fish_shallow",27.3188629561491,"Pelagic foragers",60,88134,0.455314382602485,40128.6777962874
1997,"NW_outer","misc_fish_shallow",40.4506001898237,"Pelagic foragers",61,88134,0.663124593275798,58443.8229037691
1998,"NW_outer","misc_fish_shallow",6.91286056342055,"Pelagic foragers",60,88134,0.115214342723676,10154.3008816084
1999,"NW_outer","misc_fish_shallow",7.99753608278475,"Pelagic foragers",60,88134,0.133292268046413,11747.5807520025
2000,"NW_outer","misc_fish_shallow",7.49292846157725,"Pelagic foragers",59,88134,0.12699878748436,11192.9111361466
2001,"NW_outer","misc_fish_shallow",13.8152332037336,"Pelagic foragers",60,88134,0.230253886728894,20293.1960529644
2002,"NW_outer","misc_fish_shallow",10.2494712707618,"Pelagic foragers",60,88134,0.170824521179363,15055.4483496219
2003,"NW_outer","misc_fish_shallow",10.4633853250854,"Pelagic foragers",60,88134,0.17438975541809,15369.6667040179
2004,"NW_outer","misc_fish_shallow",12.0921795722066,"Pelagic foragers",59,88134,0.204952196139094,18063.2568545229
2005,"NW_outer","misc_fish_shallow",23.3494149262112,"Pelagic foragers",58,88134,0.402576119417435,35480.6437087362
2006,"NW_outer","misc_fish_shallow",31.9367152888935,"Pelagic foragers",60,88134,0.532278588148225,46911.8410878557
2007,"NW_outer","misc_fish_shallow",17.8918031652848,"Pelagic foragers",60,88134,0.298196719421413,26281.2696694868
2008,"NW_outer","misc_fish_shallow",8.33816271754495,"Pelagic foragers",60,88134,0.138969378625749,12247.9272158018
2009,"NW_outer","misc_fish_shallow",9.660762379353,"Pelagic foragers",60,88134,0.16101270632255,14190.6938590316
2010,"NW_outer","misc_fish_shallow",11.3466135666499,"Pelagic foragers",60,88134,0.189110226110832,16667.040668052
2011,"NW_outer","misc_fish_shallow",9.2904529433453,"Pelagic foragers",60,88134,0.154840882389088,13646.7463284799
2012,"NW_outer","misc_fish_shallow",7.680589727242,"Pelagic foragers",60,88134,0.128009828787367,11282.0182503458
2013,"NW_outer","misc_fish_shallow",6.3269220667949,"Pelagic foragers",60,88134,0.105448701113248,9293.61582391503
2014,"NW_outer","misc_fish_shallow",10.3968298885105,"Pelagic foragers",60,88134,0.173280498141841,15271.903423233
2015,"NW_outer","misc_fish_shallow",8.31375685874145,"Pelagic foragers",60,88134,0.138562614312358,12212.0774498053
2016,"NW_outer","misc_fish_shallow",7.22828979801065,"Pelagic foragers",60,88134,0.120471496633511,10617.6348842978
2017,"NW_outer","misc_fish_shallow",4.99812199761515,"Pelagic foragers",60,88134,0.0833020332935858,7341.7414022969
2018,"NW_outer","misc_fish_shallow",9.3391327373912,"Pelagic foragers",60,88134,0.155652212289853,13718.2520779539
2019,"NW_outer","misc_fish_shallow",5.2411911589419,"Pelagic foragers",60,88134,0.087353185982365,7698.78569336976
2021,"NW_outer","misc_fish_shallow",7.43303516483785,"Pelagic foragers",60,88134,0.123883919413964,10918.3853536303
2022,"NW_outer","misc_fish_shallow",6.7316635522497,"Pelagic foragers",60,88134,0.112194392537495,9888.14059189959
1982,"Pribs","misc_fish_shallow",5.61037924468025,"Pelagic foragers",38,32785,0.147641559070533,4840.42851412742
1983,"Pribs","misc_fish_shallow",8.36045779937085,"Pelagic foragers",39,32785,0.214370712804381,7028.14381929162
1984,"Pribs","misc_fish_shallow",14.090029981505,"Pelagic foragers",39,32785,0.361282820038589,11844.6572549651
1985,"Pribs","misc_fish_shallow",7.4712270357763,"Pelagic foragers",39,32785,0.191569923994264,6280.61995815195
1986,"Pribs","misc_fish_shallow",8.49158981910425,"Pelagic foragers",39,32785,0.217733072284724,7138.37877485469
1987,"Pribs","misc_fish_shallow",33.5081227869362,"Pelagic foragers",39,32785,0.859182635562466,28168.3027069154
1988,"Pribs","misc_fish_shallow",44.621099726878,"Pelagic foragers",39,32785,1.14413076222764,37510.3270396332
1989,"Pribs","misc_fish_shallow",46.1246985145152,"Pelagic foragers",39,32785,1.18268457729526,38774.3138666252
1990,"Pribs","misc_fish_shallow",54.492939803991,"Pelagic foragers",39,32785,1.397254866769,45809.0008070216
1991,"Pribs","misc_fish_shallow",68.0327825739284,"Pelagic foragers",38,32785,1.79033638352443,58696.1783338485
1992,"Pribs","misc_fish_shallow",55.2713547762615,"Pelagic foragers",39,32785,1.41721422503235,46463.3683676855
1993,"Pribs","misc_fish_shallow",58.927616272148,"Pelagic foragers",39,32785,1.51096451979867,49536.9717815993
1994,"Pribs","misc_fish_shallow",67.3081264528061,"Pelagic foragers",39,32785,1.7258493962258,56581.9724552627
1995,"Pribs","misc_fish_shallow",51.8686503648092,"Pelagic foragers",40,32785,1.29671625912023,42512.8425552567
1996,"Pribs","misc_fish_shallow",26.0886097871111,"Pelagic foragers",40,32785,0.652215244677776,21382.8767967609
1997,"Pribs","misc_fish_shallow",33.7062719757084,"Pelagic foragers",39,32785,0.864263383992522,28334.8750441948
1998,"Pribs","misc_fish_shallow",15.4229856428594,"Pelagic foragers",38,32785,0.405868043233141,13306.3837973985
1999,"Pribs","misc_fish_shallow",10.8626519827546,"Pelagic foragers",40,32785,0.271566299568864,8903.3011313652
2000,"Pribs","misc_fish_shallow",19.7641942679771,"Pelagic foragers",40,32785,0.494104856699426,16199.2277268907
2001,"Pribs","misc_fish_shallow",18.049187973677,"Pelagic foragers",39,32785,0.462799691632745,15172.8878901795
2002,"Pribs","misc_fish_shallow",42.8442212824221,"Pelagic foragers",39,32785,1.09856977647236,36016.6101216463
2003,"Pribs","misc_fish_shallow",29.1965310012854,"Pelagic foragers",39,32785,0.748629000032959,24543.8017660806
2004,"Pribs","misc_fish_shallow",58.7716166611472,"Pelagic foragers",39,32785,1.50696452977301,49405.832108608
2005,"Pribs","misc_fish_shallow",78.189775428359,"Pelagic foragers",39,32785,2.00486603662459,65729.5330107372
2006,"Pribs","misc_fish_shallow",70.3529222429941,"Pelagic foragers",39,32785,1.80392108315369,59141.5527111938
2007,"Pribs","misc_fish_shallow",59.8607116198083,"Pelagic foragers",39,32785,1.53489004153355,50321.3700116773
2008,"Pribs","misc_fish_shallow",62.7547847414396,"Pelagic foragers",39,32785,1.6090970446523,52754.2466089255
