"YEAR","goa_INPFC_area","goa_name","qq_cpue","guild","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
2019,"Chirikof","P. Cod",42.015976192215,"Apex predators",118,68054,0.356067594849279,24231.8240998729
2021,"Chirikof","P. Cod",75.5001140628197,"Apex predators",112,68054,0.674108161275176,45875.7568074208
2023,"Chirikof","P. Cod",118.76647958657,"Apex predators",120,68054,0.989720663221417,67354.4500148703
1984,"Kodiak","P. Cod",657.308775694092,"Apex predators",264,101489,2.48980596853823,252687.917940976
1987,"Kodiak","P. Cod",433.171369364138,"Apex predators",234,101489,1.85115969813734,187872.346604261
1990,"Kodiak","P. Cod",251.265095938435,"Apex predators",215,101489,1.16867486482993,118607.643356725
1993,"Kodiak","P. Cod",402.342867320462,"Apex predators",240,101489,1.67642861383526,170139.063589526
1996,"Kodiak","P. Cod",385.274351859674,"Apex predators",210,101489,1.83463977076035,186195.755694697
1999,"Kodiak","P. Cod",185.099172447592,"Apex predators",231,101489,0.801295118820744,81322.6403139985
2001,"Kodiak","P. Cod",134.594765975572,"Apex predators",210,101489,0.640927457026534,65047.0866861659
2003,"Kodiak","P. Cod",404.583190632788,"Apex predators",246,101489,1.64464711639345,166913.591195655
2005,"Kodiak","P. Cod",280.89061096373,"Apex predators",285,101489,0.985581091100806,100025.63935473
2007,"Kodiak","P. Cod",273.876167393115,"Apex predators",261,101489,1.04933397468627,106495.855756934
2009,"Kodiak","P. Cod",1225.64890805174,"Apex predators",272,101489,4.50606216195493,457315.742754643
2011,"Kodiak","P. Cod",284.286127911048,"Apex predators",224,101489,1.26913449960289,128803.191230198
2013,"Kodiak","P. Cod",379.848570068037,"Apex predators",185,101489,2.05323551388128,208380.819068297
2015,"Kodiak","P. Cod",286.368651364381,"Apex predators",248,101489,1.15471230388863,117190.597009354
2017,"Kodiak","P. Cod",55.704440126695,"Apex predators",176,101489,0.316502500719858,32121.5222955577
2019,"Kodiak","P. Cod",199.105885985089,"Apex predators",175,101489,1.13774791991479,115468.898644232
2021,"Kodiak","P. Cod",120.798054664963,"Apex predators",175,101489,0.690274598085505,70055.2786850998
2023,"Kodiak","P. Cod",181.672068817391,"Apex predators",180,101489,1.00928927120773,102431.758845601
1984,"Shumagin","P. Cod",598.906015002906,"Apex predators",222,65228,2.69777484235543,175970.45741716
1987,"Shumagin","P. Cod",245.750887409811,"Apex predators",172,65228,1.42878422912681,93196.7376974833
1990,"Shumagin","P. Cod",283.569217718236,"Apex predators",135,65228,2.10051272383878,137012.243950556
1993,"Shumagin","P. Cod",335.983436920233,"Apex predators",170,65228,1.97637315835431,128914.868373135
1996,"Shumagin","P. Cod",509.013718952476,"Apex predators",200,65228,2.54506859476238,166009.734299161
1999,"Shumagin","P. Cod",250.915892762858,"Apex predators",141,65228,1.77954533874367,116076.183355572
2001,"Shumagin","P. Cod",310.40470160436,"Apex predators",139,65228,2.23312734967165,145662.430764383
2003,"Shumagin","P. Cod",301.326390764579,"Apex predators",226,65228,1.33330261400256,86968.6629061592
2005,"Shumagin","P. Cod",396.600462638994,"Apex predators",174,65228,2.27931300367238,148675.028603542
2007,"Shumagin","P. Cod",386.498164172047,"Apex predators",198,65228,1.95201093016185,127325.768952597
2009,"Shumagin","P. Cod",619.795395399953,"Apex predators",191,65228,3.24500207015682,211664.995032189
2011,"Shumagin","P. Cod",438.145090630183,"Apex predators",160,65228,2.73840681643865,178620.79982266
2013,"Shumagin","P. Cod",443.491985417288,"Apex predators",133,65228,3.33452620614503,217504.475374428
2015,"Shumagin","P. Cod",300.608429058405,"Apex predators",184,65228,1.63374146227394,106565.688101205
2017,"Shumagin","P. Cod",100.065937658896,"Apex predators",123,65228,0.813544208608909,53065.8616391419
2019,"Shumagin","P. Cod",74.5446987131797,"Apex predators",121,65228,0.616071890191568,40185.1372534156
2021,"Shumagin","P. Cod",97.148894110076,"Apex predators",112,65228,0.867400840268536,56578.8220090361
2023,"Shumagin","P. Cod",122.032061945344,"Apex predators",116,65228,1.05200053401159,68619.890832508
1984,"Southeastern","P. Cod",16.4912942581547,"Apex predators",87,28038,0.189555106415571,5314.74607367978
1987,"Southeastern","P. Cod",16.4670534010524,"Apex predators",46,28038,0.357979421762009,10037.0270273632
1990,"Southeastern","P. Cod",33.0535993063338,"Apex predators",68,28038,0.486082342740203,13628.7767257498
1993,"Southeastern","P. Cod",18.1676254261859,"Apex predators",68,28038,0.267170962149792,7490.93943675588
1996,"Southeastern","P. Cod",31.5010493604987,"Apex predators",98,28038,0.321439279188762,9012.51450989452
1999,"Southeastern","P. Cod",22.581933807586,"Apex predators",64,28038,0.352842715743531,9893.00406401713
2003,"Southeastern","P. Cod",36.9723625120962,"Apex predators",77,28038,0.480160552105145,13462.7415599241
2005,"Southeastern","P. Cod",46.3277520539128,"Apex predators",89,28038,0.520536539931604,14594.8035066023
2007,"Southeastern","P. Cod",16.8942006755027,"Apex predators",61,28038,0.276954109434471,7765.23932032369
2009,"Southeastern","P. Cod",8.17270748819981,"Apex predators",70,28038,0.11675296411714,3273.51960791637
2011,"Southeastern","P. Cod",21.7859546745148,"Apex predators",53,28038,0.411055748575751,11525.1810785669
2013,"Southeastern","P. Cod",8.07423922829481,"Apex predators",36,28038,0.224284423008189,6288.48665230361
2015,"Southeastern","P. Cod",21.2006384068945,"Apex predators",62,28038,0.341945780756362,9587.47580084689
2017,"Southeastern","P. Cod",9.3490220090021,"Apex predators",43,28038,0.217419116488421,6095.99718810235
2019,"Southeastern","P. Cod",12.2256683905521,"Apex predators",50,28038,0.244513367811042,6855.665806686
2021,"Southeastern","P. Cod",26.3260722071972,"Apex predators",51,28038,0.516197494258769,14473.1453440274
2023,"Southeastern","P. Cod",7.05306015771943,"Apex predators",38,28038,0.185606846255775,5204.04475531941
1984,"Yakutat","P. Cod",53.2626583344471,"Apex predators",110,57198,0.48420598485861,27695.6139219428
1987,"Yakutat","P. Cod",56.012029891438,"Apex predators",109,57198,0.513871833866404,29392.4411534906
1990,"Yakutat","P. Cod",23.0405748312877,"Apex predators",134,57198,0.171944588293192,9834.88656119399
1993,"Yakutat","P. Cod",25.0377523819647,"Apex predators",124,57198,0.20191735791907,11549.269038255
1996,"Yakutat","P. Cod",8.10673274575857,"Apex predators",116,57198,0.0698856271186084,3997.31809993016
1999,"Yakutat","P. Cod",25.9709468602079,"Apex predators",127,57198,0.204495644568566,11696.7418780328
2003,"Yakutat","P. Cod",5.21941223286122,"Apex predators",76,57198,0.068676476748174,3928.15711704205
2005,"Yakutat","P. Cod",3.79271142520824,"Apex predators",86,57198,0.0441012956419563,2522.50590812861
2007,"Yakutat","P. Cod",1.50886941770684,"Apex predators",70,57198,0.021555277395812,1232.91875648565
2009,"Yakutat","P. Cod",13.4617356261823,"Apex predators",80,57198,0.168271695327279,9624.80442932968
2011,"Yakutat","P. Cod",6.33831176387616,"Apex predators",66,57198,0.0960350267253964,5493.01145863922
2013,"Yakutat","P. Cod",7.23633134308266,"Apex predators",59,57198,0.122649683781062,7015.31661290918
2015,"Yakutat","P. Cod",21.8241607916904,"Apex predators",77,57198,0.283430659632343,16211.6668696507
2017,"Yakutat","P. Cod",1.55695388554494,"Apex predators",68,57198,0.0228963806697786,1309.62718155
2019,"Yakutat","P. Cod",4.39164806531291,"Apex predators",67,57198,0.0655469860494464,3749.15650805624
2021,"Yakutat","P. Cod",13.0298299688787,"Apex predators",69,57198,0.188838115490996,10801.162529854
2023,"Yakutat","P. Cod",23.4124406317359,"Apex predators",62,57198,0.377620010189288,21599.1093428069
1984,"Chirikof","P. Halibut",246.072608219566,"Apex predators",183,68054,1.3446590613091,91509.4277583298
1987,"Chirikof","P. Halibut",380.301836290781,"Apex predators",195,68054,1.95026582713221,132723.390599655
1990,"Chirikof","P. Halibut",212.210136965223,"Apex predators",156,68054,1.36032139080271,92575.3119296877
1993,"Chirikof","P. Halibut",260.830579981863,"Apex predators",172,68054,1.51645686035967,103200.955174917
1996,"Chirikof","P. Halibut",451.515317003403,"Apex predators",183,68054,2.46729681422625,167909.417395353
1999,"Chirikof","P. Halibut",358.274508384501,"Apex predators",154,68054,2.32645784665261,158324.762296096
2001,"Chirikof","P. Halibut",277.422632283058,"Apex predators",140,68054,1.98159023059327,134855.141552794
2003,"Chirikof","P. Halibut",372.448031786497,"Apex predators",169,68054,2.20383450761241,149979.753581055
2005,"Chirikof","P. Halibut",257.316552878417,"Apex predators",168,68054,1.53164614808582,104234.646961832
2007,"Chirikof","P. Halibut",280.741512670035,"Apex predators",187,68054,1.50129151160447,102168.89253073
2009,"Chirikof","P. Halibut",306.242425231216,"Apex predators",182,68054,1.68265068808361,114511.109926842
2011,"Chirikof","P. Halibut",214.914038938023,"Apex predators",150,68054,1.43276025958682,97505.0667059213
2013,"Chirikof","P. Halibut",99.9059178946757,"Apex predators",123,68054,0.812243234916062,55276.4011089777
2015,"Chirikof","P. Halibut",177.308362404378,"Apex predators",172,68054,1.03086257211848,70154.3214829508
2017,"Chirikof","P. Halibut",122.195342492067,"Apex predators",115,68054,1.06256819558319,72312.0159822184
2019,"Chirikof","P. Halibut",127.322750549991,"Apex predators",118,68054,1.07900636059314,73430.6988638056
2021,"Chirikof","P. Halibut",96.1882110084503,"Apex predators",112,68054,0.858823312575449,58446.3617140096
2023,"Chirikof","P. Halibut",114.747396445771,"Apex predators",120,68054,0.956228303714761,65075.1609810043
1984,"Kodiak","P. Halibut",607.272623164924,"Apex predators",264,101489,2.30027508774592,233452.618380246
1987,"Kodiak","P. Halibut",580.537350786681,"Apex predators",234,101489,2.48092884951573,251786.988008502
1990,"Kodiak","P. Halibut",311.653364311662,"Apex predators",215,101489,1.44955053168215,147113.433909889
1993,"Kodiak","P. Halibut",790.845094624115,"Apex predators",240,101489,3.29518789426715,334425.324201278
1996,"Kodiak","P. Halibut",467.602473052223,"Apex predators",210,101489,2.22667844310583,225983.368512367
1999,"Kodiak","P. Halibut",704.497782270993,"Apex predators",231,101489,3.04977394922508,309518.508332904
2001,"Kodiak","P. Halibut",364.66126094702,"Apex predators",210,101489,1.73648219498581,176233.841486915
2003,"Kodiak","P. Halibut",926.028768450143,"Apex predators",246,101489,3.7643445871957,382039.567809905
2005,"Kodiak","P. Halibut",1056.06848846701,"Apex predators",285,101489,3.70550346830529,376067.841494836
2007,"Kodiak","P. Halibut",505.946707324019,"Apex predators",261,101489,1.93849313150965,196735.729423783
2009,"Kodiak","P. Halibut",737.202405567322,"Apex predators",272,101489,2.71030296164457,275065.937274345
2011,"Kodiak","P. Halibut",425.972534774771,"Apex predators",224,101489,1.90166310167308,192997.886525699
2013,"Kodiak","P. Halibut",209.436873131152,"Apex predators",185,101489,1.13209120611433,114894.804417338
2015,"Kodiak","P. Halibut",472.942448075893,"Apex predators",248,101489,1.90702600030602,193542.161745058
2017,"Kodiak","P. Halibut",265.599332782468,"Apex predators",176,101489,1.50908711808221,153155.742527045
2019,"Kodiak","P. Halibut",219.59305418148,"Apex predators",175,101489,1.2548174524656,127350.168433281
2021,"Kodiak","P. Halibut",172.673356592342,"Apex predators",175,101489,0.986704894813384,100139.693069715
2023,"Kodiak","P. Halibut",138.058171099553,"Apex predators",180,101489,0.766989839441962,77841.0318151253
1984,"Shumagin","P. Halibut",174.933134309798,"Apex predators",222,65228,0.787987091485579,51398.8220034213
1987,"Shumagin","P. Halibut",244.619354773758,"Apex predators",172,65228,1.42220555101022,92767.6236812946
1990,"Shumagin","P. Halibut",180.545180087234,"Apex predators",135,65228,1.33737170434988,87234.081531334
1993,"Shumagin","P. Halibut",353.835517374321,"Apex predators",170,65228,2.08138539631954,135764.606631131
1996,"Shumagin","P. Halibut",349.506145625139,"Apex predators",200,65228,1.74753072812569,113987.934334183
1999,"Shumagin","P. Halibut",272.772559027415,"Apex predators",141,65228,1.9345571562228,126187.294186101
2001,"Shumagin","P. Halibut",241.280251169425,"Apex predators",139,65228,1.73582914510378,113224.663476829
2003,"Shumagin","P. Halibut",428.528965367564,"Apex predators",226,65228,1.89614586445825,123681.802446882
2005,"Shumagin","P. Halibut",360.345358634361,"Apex predators",174,65228,2.07095033697909,135083.948580472
2007,"Shumagin","P. Halibut",390.169659752225,"Apex predators",198,65228,1.97055383713245,128535.285688475
2009,"Shumagin","P. Halibut",357.423915829485,"Apex predators",191,65228,1.87132940224861,122063.074249873
2011,"Shumagin","P. Halibut",282.681164679417,"Apex predators",160,65228,1.76675727924636,115242.043810681
2013,"Shumagin","P. Halibut",138.884669747355,"Apex predators",133,65228,1.04424563719816,68114.0544231616
2015,"Shumagin","P. Halibut",198.239248944021,"Apex predators",184,65228,1.07738722252185,70275.8137506554
2017,"Shumagin","P. Halibut",122.910265394026,"Apex predators",123,65228,0.999270450357933,65180.4129359472
2019,"Shumagin","P. Halibut",116.900285972366,"Apex predators",121,65228,0.966118065887324,63017.9492016983
2021,"Shumagin","P. Halibut",119.914404565013,"Apex predators",112,65228,1.07066432647333,69837.2926872027
2023,"Shumagin","P. Halibut",103.182635932474,"Apex predators",116,65228,0.889505482176501,58020.6635914088
1984,"Southeastern","P. Halibut",106.902825468669,"Apex predators",87,28038,1.22876810883528,34452.2002355235
1987,"Southeastern","P. Halibut",60.5529262968214,"Apex predators",46,28038,1.31636796297438,36908.3249458756
1990,"Southeastern","P. Halibut",16.8084697076891,"Apex predators",68,28038,0.247183378054252,6930.52755388511
1993,"Southeastern","P. Halibut",28.531587649258,"Apex predators",68,28038,0.419582171312618,11764.2449192632
1996,"Southeastern","P. Halibut",130.876442573159,"Apex predators",98,28038,1.33547390380774,37444.0173149615
1999,"Southeastern","P. Halibut",50.5776755093977,"Apex predators",64,28038,0.790276179834339,22157.7635301952
2003,"Southeastern","P. Halibut",51.9933031547024,"Apex predators",77,28038,0.675237703307823,18932.3147253447
2005,"Southeastern","P. Halibut",103.271629076587,"Apex predators",89,28038,1.160355382883,32534.0442252736
2007,"Southeastern","P. Halibut",97.1724382665007,"Apex predators",61,28038,1.59299079125411,44664.2758051827
2009,"Southeastern","P. Halibut",67.4866199780285,"Apex predators",70,28038,0.964094571114693,27031.2835849138
2011,"Southeastern","P. Halibut",21.3169125886427,"Apex predators",53,28038,0.402205897898919,11277.0489652899
2013,"Southeastern","P. Halibut",25.0546256016226,"Apex predators",36,28038,0.695961822267294,19513.3775727304
2015,"Southeastern","P. Halibut",65.6944322259209,"Apex predators",62,28038,1.05958761654711,29708.7175927479
2017,"Southeastern","P. Halibut",65.0081578239562,"Apex predators",43,28038,1.51181762381293,42388.342536467
2019,"Southeastern","P. Halibut",25.107530525059,"Apex predators",50,28038,0.50215061050118,14079.2988172321
2021,"Southeastern","P. Halibut",95.6728052809433,"Apex predators",51,28038,1.87593735844987,52597.5316562174
2023,"Southeastern","P. Halibut",190.872620034086,"Apex predators",38,28038,5.02296368510753,140833.855803045
1984,"Yakutat","P. Halibut",69.4387852832299,"Apex predators",110,57198,0.631261684392999,36106.9058239108
1987,"Yakutat","P. Halibut",87.9453931426178,"Apex predators",109,57198,0.806838469198329,46149.546761206
1990,"Yakutat","P. Halibut",47.9018707986188,"Apex predators",134,57198,0.357476647750886,20446.9492980552
1993,"Yakutat","P. Halibut",78.2956771410699,"Apex predators",124,57198,0.631416751137661,36115.7753315719
1996,"Yakutat","P. Halibut",62.5289066686909,"Apex predators",116,57198,0.539042298868025,30832.1414106533
1999,"Yakutat","P. Halibut",85.6347550660596,"Apex predators",127,57198,0.674289409968973,38568.0056714053
2003,"Yakutat","P. Halibut",150.150987911367,"Apex predators",76,57198,1.97567089357062,113004.423770452
2005,"Yakutat","P. Halibut",66.5745564825198,"Apex predators",86,57198,0.774122749796742,44278.2730428741
2007,"Yakutat","P. Halibut",70.6904768382524,"Apex predators",70,57198,1.00986395483218,57762.1984884908
2009,"Yakutat","P. Halibut",111.148415382987,"Apex predators",80,57198,1.38935519228734,79468.3382884512
2011,"Yakutat","P. Halibut",32.2898966513878,"Apex predators",66,57198,0.489240858354361,27983.5986161527
2013,"Yakutat","P. Halibut",89.2527304580861,"Apex predators",59,57198,1.51275814335739,86526.7402837561
2015,"Yakutat","P. Halibut",47.0459203857273,"Apex predators",77,57198,0.610985979035419,34947.1760288679
2017,"Yakutat","P. Halibut",30.7532550378435,"Apex predators",68,57198,0.452253750556522,25868.0100243319
2019,"Yakutat","P. Halibut",60.2480608906008,"Apex predators",67,57198,0.899224789411952,51433.8595047848
2021,"Yakutat","P. Halibut",37.4100662627284,"Apex predators",69,57198,0.542174873372875,31011.3184071817
2023,"Yakutat","P. Halibut",61.2693294278809,"Apex predators",62,57198,0.988214990772273,56523.9210421925
1984,"Chirikof","Pandalidae",1090.77608585623,"Shrimp",183,68054,5.96052505932366,405637.572387212
1987,"Chirikof","Pandalidae",1172.37046975362,"Shrimp",195,68054,6.01215625514679,409151.28178776
1990,"Chirikof","Pandalidae",801.371215331286,"Shrimp",156,68054,5.13699497007235,349593.055693303
1993,"Chirikof","Pandalidae",1688.21520835264,"Shrimp",172,68054,9.81520469972462,667963.94063506
1996,"Chirikof","Pandalidae",1910.44719368625,"Shrimp",183,68054,10.439602151291,710456.684803957
1999,"Chirikof","Pandalidae",2157.86837436729,"Shrimp",154,68054,14.0121323010863,953581.651618129
2001,"Chirikof","Pandalidae",1949.04368782668,"Shrimp",140,68054,13.9217406273335,947430.136652551
2003,"Chirikof","Pandalidae",1602.28536789672,"Shrimp",169,68054,9.48097850826461,645218.51140144
2005,"Chirikof","Pandalidae",1723.79325499994,"Shrimp",168,68054,10.2606741369044,698279.917712893
2007,"Chirikof","Pandalidae",3631.54570690163,"Shrimp",187,68054,19.4200305181906,1321610.75688494
2009,"Chirikof","Pandalidae",2366.46328624489,"Shrimp",182,68054,13.0025455288181,884875.233418186
2011,"Chirikof","Pandalidae",738.442172671645,"Shrimp",150,68054,4.92294781781097,335026.290793307
2013,"Chirikof","Pandalidae",1662.92871042605,"Shrimp",123,68054,13.5197456132199,920072.76796207
2015,"Chirikof","Pandalidae",2519.12459820287,"Shrimp",172,68054,14.6460732453655,996723.868640107
2017,"Chirikof","Pandalidae",1246.04903189167,"Shrimp",115,68054,10.835208972971,737379.311446569
2019,"Chirikof","Pandalidae",2256.63833743874,"Shrimp",118,68054,19.1240537071079,1301468.35098352
2021,"Chirikof","Pandalidae",2477.16181300566,"Shrimp",112,68054,22.1175161875506,1505185.44662757
2023,"Chirikof","Pandalidae",567.040512635318,"Shrimp",120,68054,4.72533760529432,321578.1253907
1984,"Kodiak","Pandalidae",1938.6236312348,"Shrimp",264,101489,7.34327133043484,745261.264054501
1987,"Kodiak","Pandalidae",2831.03249175888,"Shrimp",234,101489,12.098429451961,1227857.50665007
1990,"Kodiak","Pandalidae",5023.64739294725,"Shrimp",215,101489,23.3658018276616,2371371.86168755
1993,"Kodiak","Pandalidae",3076.67578538912,"Shrimp",240,101489,12.8194824391213,1301036.45326399
1996,"Kodiak","Pandalidae",2610.90676783919,"Shrimp",210,101489,12.4328893706628,1261801.5093392
1999,"Kodiak","Pandalidae",2817.66451000713,"Shrimp",231,101489,12.1976818615027,1237930.53444205
2001,"Kodiak","Pandalidae",3590.04582924702,"Shrimp",210,101489,17.0954563297477,1735000.76744977
2003,"Kodiak","Pandalidae",4440.80650931472,"Shrimp",246,101489,18.0520589809541,1832085.41391805
2005,"Kodiak","Pandalidae",5102.99570430712,"Shrimp",285,101489,17.9052480852881,1817185.72292781
2007,"Kodiak","Pandalidae",2453.18695792137,"Shrimp",261,101489,9.39918374682519,953913.759281542
2009,"Kodiak","Pandalidae",2030.24971573741,"Shrimp",272,101489,7.46415336668166,757529.461031155
2011,"Kodiak","Pandalidae",3084.92707082137,"Shrimp",224,101489,13.7719958518811,1397706.08701156
2013,"Kodiak","Pandalidae",3661.08638509242,"Shrimp",185,101489,19.7896561356347,2008432.41154943
2015,"Kodiak","Pandalidae",6066.52357000331,"Shrimp",248,101489,24.461788588723,2482602.46208091
2017,"Kodiak","Pandalidae",3090.74400525323,"Shrimp",176,101489,17.5610454843934,1782252.9451656
2019,"Kodiak","Pandalidae",3561.64303349611,"Shrimp",175,101489,20.352245905692,2065529.08472278
2021,"Kodiak","Pandalidae",2557.0742751446,"Shrimp",175,101489,14.6118530008263,1482942.34920086
2023,"Kodiak","Pandalidae",1884.26914236634,"Shrimp",180,101489,10.4681619020352,1062403.28327565
1984,"Shumagin","Pandalidae",34.4109587599044,"Shrimp",222,65228,0.155004318738308,10110.6217026624
1987,"Shumagin","Pandalidae",6.48006183289141,"Shrimp",172,65228,0.0376747780982059,2457.45042578977
1990,"Shumagin","Pandalidae",47.8041787394247,"Shrimp",135,65228,0.354105027699442,23097.5627467792
1993,"Shumagin","Pandalidae",270.258263298291,"Shrimp",170,65228,1.58975448998994,103696.505873064
1996,"Shumagin","Pandalidae",315.528438254288,"Shrimp",200,65228,1.57764219127144,102906.444852254
1999,"Shumagin","Pandalidae",250.402754233778,"Shrimp",141,65228,1.77590605839559,115838.800377028
2001,"Shumagin","Pandalidae",816.681695884991,"Shrimp",139,65228,5.87540788406468,383241.105461771
2003,"Shumagin","Pandalidae",56.0495442539856,"Shrimp",226,65228,0.248006832982237,16176.9897017654
2005,"Shumagin","Pandalidae",187.012440450177,"Shrimp",174,65228,1.07478414051826,70106.019917725
2007,"Shumagin","Pandalidae",612.245563556566,"Shrimp",198,65228,3.09214931089175,201694.715250847
2009,"Shumagin","Pandalidae",128.748844367713,"Shrimp",191,65228,0.674077719202687,43968.7414681529
2011,"Shumagin","Pandalidae",170.373180766877,"Shrimp",160,65228,1.06483237979298,69456.8864691366
2013,"Shumagin","Pandalidae",351.991295442519,"Shrimp",133,65228,2.64655109355277,172629.23473026
2015,"Shumagin","Pandalidae",262.484369639544,"Shrimp",184,65228,1.42654548717143,93050.7090372182
2017,"Shumagin","Pandalidae",33.9984798103121,"Shrimp",123,65228,0.276410404961887,18029.697894854
2019,"Shumagin","Pandalidae",248.531863889987,"Shrimp",121,65228,2.05398234619824,133977.160477819
2021,"Shumagin","Pandalidae",120.229002596988,"Shrimp",112,65228,1.0734732374731,70020.5123338956
2023,"Shumagin","Pandalidae",177.450660947817,"Shrimp",116,65228,1.52974707713636,99782.3423474502
1984,"Southeastern","Pandalidae",107.040027581754,"Shrimp",87,28038,1.23034514461786,34496.4171647955
1987,"Southeastern","Pandalidae",187.441552396693,"Shrimp",46,28038,4.07481635644985,114249.701002141
1990,"Southeastern","Pandalidae",879.144216110591,"Shrimp",68,28038,12.928591413391,362491.846048658
1993,"Southeastern","Pandalidae",1116.9796821608,"Shrimp",68,28038,16.4261717964824,460557.004829773
1996,"Southeastern","Pandalidae",1650.04723938636,"Shrimp",98,28038,16.8372167284323,472081.882631784
1999,"Southeastern","Pandalidae",593.057669693874,"Shrimp",64,28038,9.26652608896678,259814.858482451
2003,"Southeastern","Pandalidae",1139.86980382965,"Shrimp",77,28038,14.8035039458397,415060.643633453
2005,"Southeastern","Pandalidae",632.811445739337,"Shrimp",89,28038,7.11024096336333,199356.936130781
2007,"Southeastern","Pandalidae",351.274741113703,"Shrimp",61,28038,5.7586023133394,161459.69166141
2009,"Southeastern","Pandalidae",950.012193403514,"Shrimp",70,28038,13.5716027629073,380520.598266396
2011,"Southeastern","Pandalidae",565.242325466214,"Shrimp",53,28038,10.6649495370984,299023.855121164
2013,"Southeastern","Pandalidae",184.910548916961,"Shrimp",36,28038,5.13640413658224,144014.499181493
2015,"Southeastern","Pandalidae",541.942234712731,"Shrimp",62,28038,8.74100378568921,245080.264143154
2017,"Southeastern","Pandalidae",385.412757795714,"Shrimp",43,28038,8.96308739059801,251307.044257587
2019,"Southeastern","Pandalidae",477.722492734595,"Shrimp",50,28038,9.55444985469191,267887.665025852
2021,"Southeastern","Pandalidae",505.039341610093,"Shrimp",51,28038,9.9027321884332,277652.80509929
2023,"Southeastern","Pandalidae",694.694910502197,"Shrimp",38,28038,18.2814450132157,512575.155280542
1984,"Yakutat","Pandalidae",464.989050889143,"Shrimp",110,57198,4.2271731899013,241785.852115975
1987,"Yakutat","Pandalidae",804.075293350985,"Shrimp",109,57198,7.37683755367876,421940.354395318
1990,"Yakutat","Pandalidae",1186.79086282463,"Shrimp",134,57198,8.85664823003459,506582.565461518
1993,"Yakutat","Pandalidae",1635.65543305831,"Shrimp",124,57198,13.190769621438,754485.640807011
1996,"Yakutat","Pandalidae",1542.71763447449,"Shrimp",116,57198,13.2992899523663,760692.786695448
1999,"Yakutat","Pandalidae",1499.38469795335,"Shrimp",127,57198,11.8061787240422,675289.810657763
2003,"Yakutat","Pandalidae",2444.13246361461,"Shrimp",76,57198,32.1596376791396,1839466.95597143
2005,"Yakutat","Pandalidae",1216.84449668512,"Shrimp",86,57198,14.1493546126177,809314.785132506
2007,"Yakutat","Pandalidae",521.112217228168,"Shrimp",70,57198,7.44446024611669,425808.237157382
2009,"Yakutat","Pandalidae",443.881753199207,"Shrimp",80,57198,5.54852191499009,317364.356493603
2011,"Yakutat","Pandalidae",924.890175955172,"Shrimp",66,57198,14.0134875144723,801543.458852786
2013,"Yakutat","Pandalidae",337.89121238253,"Shrimp",59,57198,5.72696970139881,327571.212980609
2015,"Yakutat","Pandalidae",871.776345473592,"Shrimp",77,57198,11.3217707204363,647582.641667513
2017,"Yakutat","Pandalidae",724.972499486854,"Shrimp",68,57198,10.6613602865714,609808.48567131
2019,"Yakutat","Pandalidae",1082.87979043173,"Shrimp",67,57198,16.1623849318169,924456.093330064
2021,"Yakutat","Pandalidae",1097.72733845552,"Shrimp",69,57198,15.9090918616743,909968.236304044
2023,"Yakutat","Pandalidae",621.274098440036,"Shrimp",62,57198,10.0205499748393,573155.417460858
1984,"Chirikof","Polychaetes",79.6079630266141,"Infauna",183,68054,0.435016191402263,29604.5918896896
1987,"Chirikof","Polychaetes",7.4724375416816,"Infauna",195,68054,0.0383201925214441,2607.84238185436
1990,"Chirikof","Polychaetes",12.5390954652094,"Infauna",156,68054,0.0803788170846757,5470.10001788052
1993,"Chirikof","Polychaetes",6128.16579354688,"Infauna",172,68054,35.6288708927144,2424687.17973279
1996,"Chirikof","Polychaetes",37.4521495855673,"Infauna",183,68054,0.20465655511239,13927.6972016186
1999,"Chirikof","Polychaetes",139.854321321774,"Infauna",154,68054,0.90814494364788,61802.8959950128
2001,"Chirikof","Polychaetes",373.775646493855,"Infauna",140,68054,2.66982604638468,181692.341760663
2003,"Chirikof","Polychaetes",125.033184485284,"Infauna",169,68054,0.739841328315291,50349.1617571688
2005,"Chirikof","Polychaetes",267.286672702393,"Infauna",168,68054,1.59099209941901,108273.376333861
2007,"Chirikof","Polychaetes",39.9002044479079,"Infauna",187,68054,0.21337007726154,14520.6872379568
2009,"Chirikof","Polychaetes",69.418633171046,"Infauna",182,68054,0.381421061379373,25957.2289111119
2011,"Chirikof","Polychaetes",35.2810993275613,"Infauna",150,68054,0.235207328850409,16006.7995575857
2013,"Chirikof","Polychaetes",50.030813674914,"Infauna",123,68054,0.406754582722878,27681.2763726227
2015,"Chirikof","Polychaetes",177.08890944866,"Infauna",172,68054,1.02958668284105,70067.4921140647
2017,"Chirikof","Polychaetes",87.3569346024487,"Infauna",115,68054,0.759625518282163,51695.5550211743
2019,"Chirikof","Polychaetes",19.0157332918482,"Infauna",118,68054,0.161150282134306,10966.9213003681
2021,"Chirikof","Polychaetes",36.4637371155087,"Infauna",112,68054,0.325569081388471,22156.278264811
2023,"Chirikof","Polychaetes",21.3819017056588,"Infauna",120,68054,0.178182514213823,12126.0328223075
1984,"Kodiak","Polychaetes",1.90647654929899,"Infauna",264,101489,0.007221502080678,732.903024665929
1987,"Kodiak","Polychaetes",19.0779776428314,"Infauna",234,101489,0.0815298189864591,8274.37979911675
