"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_sci_t_km2","strat_preycons_sci_vonb_rel","area","cons_tons_day","cons_rel_vonb","jcat"
2009,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Tanner_crab",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Thornyheads",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Walleye_pollock",9.35838605731742e-05,0.00208520597477206,234769.252,21.9706129460364,489.542246963168,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[25,40)","amphipods",0.000273591332744209,0.00609607552188981,234769.252,64.2308325420411,1431.17109040958,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[25,40)","copepods",0.000198008682413206,0.0044119668188076,234769.252,46.486350259654,1035.79414990028,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Benthic_detritus",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Euphausiids",0.00474149937841549,0.119623773434507,234769.252,1113.15826242907,28083.9838106367,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Flathead_sole",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_carnivores",5.55473197653354e-05,0.00140140901942355,234769.252,13.0408027119126,329.007747236119,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_omnivores",0.00331999788429441,0.0837605666515129,234769.252,779.433419937382,19664.4055798718,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Infauna",0.000698076532641179,0.0176118443378392,234769.252,163.886905406923,4134.71952153494,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","King_crab",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Large_sculpins",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","MISC_NA",0.000427013389608382,0.0107731645404295,234769.252,100.249614072345,2529.20778082955,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Macroalgae",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Microzooplankton",2.40222299528212e-08,6.06059299796475e-07,234769.252,0.00563968095739583,0.142284088480862,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Motile_epifauna",0.000381739571177851,0.00963094673837656,234769.252,89.6207135842248,2261.0501618205,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Mysids",6.3617971061869e-05,0.00160502430756644,234769.252,14.9355434799526,376.810356129192,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Octopus",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_cod",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_herring",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_sandlance",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pandalid_shrimp",0.000450437344871512,0.0113641299068054,234769.252,105.748838528351,2667.94827785154,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Polychaete",2.66532762778786e-06,6.72438236998727e-05,234769.252,0.62573697351069,15.786782191639,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Rex_sole",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Rock_sole",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_demersals",3.40989592805998e-06,8.60286136048824e-05,234769.252,0.800538716428488,20.1968732666153,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_forage_fish",0.000735590004884618,0.0185582755711362,234769.252,172.693915225438,4356.91247424551,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_demersals",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Snow_crab",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Squid",7.53099413408803e-09,1.90000222320773e-07,234769.252,0.00176804585967624,0.0446062100740816,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Tanner_crab",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Thornyheads",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Walleye_pollock",0.00033247402612589,0.00838802125656562,234769.252,78.0546784230035,1969.24947616401,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","amphipods",0.000243085343739306,0.00613282503359466,234769.252,57.0689643218398,1439.79874578389,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[40,55)","copepods",0.000197102547894569,0.00497272036774648,234769.252,46.2736177365021,1167.44184114101,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Arrowtooth_flounder",4.99787238795702e-05,0.00139578606833303,234769.252,11.7334676211212,327.687651214566,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Benthic_detritus",1.3549300522378e-06,3.78399515569129e-05,234769.252,0.318095914876189,8.88365712273268,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Euphausiids",0.0058336206784599,0.16291905512742,234769.252,1369.55476313376,38248.3847088111,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Flathead_sole",5.46851983171122e-06,0.000152722662825441,234769.252,1.28384031043801,35.8545853149769,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_carnivores",3.74874477459968e-06,0.000104693464017422,234769.252,0.880090006671676,24.5788062366592,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_omnivores",0.00213572377379449,0.0596456503461973,234769.252,501.402272852349,14002.9647168303,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Infauna",0.0011407029079745,0.0318571004512704,234769.252,267.801968459397,7479.06764383361,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","King_crab",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Large_sculpins",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","MISC_NA",0.000352296519006314,0.00983879809208653,234769.252,82.7083902493161,2309.84726865818,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Macroalgae",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Microzooplankton",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Motile_epifauna",0.000544202279234101,0.0151982663971246,234769.252,127.761962032485,3568.08563374967,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Mysids",0.00014963757667819,0.0041790191628304,234769.252,35.1303019478314,981.105202951358,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Octopus",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_cod",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_herring",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pacific_sandlance",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Pandalid_shrimp",0.00117229863826386,0.0327394935324337,234769.252,275.219674425825,7686.22640746829,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Polychaete",1.22331524818008e-05,0.000341642652722289,234769.252,2.87196805775432,80.2071900309075,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Rex_sole",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Rock_sole",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shelf_demersals",0.000101772327548027,0.00284225738287465,234769.252,23.8930132127494,667.27463976896,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Shelf_forage_fish",0.000134227929483179,0.00374866461987426,234769.252,31.5125906022747,880.071188806744,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Slope_demersals",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Snow_crab",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Squid",0.000147571437050997,0.00412131683105787,234769.252,34.6452358930277,967.558469682466,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Tanner_crab",0,0,234769.252,0,0,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Thornyheads",0.000170028666777486,0.00474849347648638,234769.252,39.9175029179076,1114.80026160159,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Walleye_pollock",0.000754563712512736,0.0210731574526145,234769.252,177.148358372958,4947.32941242852,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","amphipods",0.000259655024628617,0.0072515430130348,234769.252,60.959015910102,1702.43932901601,"adu"
2009,"WGOA","WC_GOA","Walleye_pollock","[55,999)","copepods",9.81653356339066e-05,0.00274152273677903,234769.252,23.0462024191012,643.625242254605,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[0,10)","MISSING",5.5152927445879e-07,6.0128577991694e-06,234769.252,0.129482115220793,1.41163412789337,"juv"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Benthic_detritus",1.77981540543228e-05,0.000287957194309624,234769.252,4.17845931431414,67.6034951160891,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Euphausiids",0.000266257473517797,0.00430779252748024,234769.252,62.5090678971831,1011.33722944772,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Flathead_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Gelatinous_carnivores",2.71485054275181e-05,0.000439236980910892,234769.252,6.37363431213636,103.119337459188,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Gelatinous_omnivores",0.000154994503856444,0.00250766356599063,234769.252,36.3879437344885,588.722299655274,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Infauna",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","King_crab",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Large_sculpins",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","MISC_NA",1.56359132742077e-05,0.000252974196265926,234769.252,3.6708316637226,59.3905628326526,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Macroalgae",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Microzooplankton",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Motile_epifauna",8.74953800074709e-05,0.00141559198021923,234769.252,20.5412249178097,332.337470333267,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Mysids",6.01995591530199e-06,9.73971575898881e-05,234769.252,1.41330054730842,22.8658578343041,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Octopus",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_cod",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_herring",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pacific_sandlance",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Pandalid_shrimp",1.68981758160133e-05,0.000273396402912249,234769.252,3.96717209648992,64.1850690111993,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Polychaete",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Rex_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Rock_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Shelf_demersals",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Shelf_forage_fish",8.41265005862328e-06,0.000136108671730565,234769.252,1.97503156160074,31.9541310528984,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Slope_demersals",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Snow_crab",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Squid",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Tanner_crab",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Thornyheads",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","Walleye_pollock",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","amphipods",2.5390179508431e-05,0.000410788940917709,234769.252,5.96083345134007,96.4406123891228,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[10,25)","copepods",0.000543389144584042,0.00879151922245123,234769.252,127.571063018915,2063.9783917985,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Benthic_detritus",1.422038819493e-05,0.000304500380285507,234769.252,3.33850989967334,71.487326513344,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Euphausiids",0.00252634843825647,0.0540965583806681,234769.252,593.10893314084,12700.2085468038,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Flathead_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Gelatinous_carnivores",3.78870930694664e-05,0.000811274213433787,234769.252,8.89472450037301,190.462240254738,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Gelatinous_omnivores",0.000194119061357347,0.00415666064763635,234769.252,45.5731868338065,975.85611106342,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Infauna",0.000205777610907827,0.00440630451973291,234769.252,48.3102557911776,1034.46481618191,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","King_crab",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Large_sculpins",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","MISC_NA",0.00015253786370137,0.00326628477846802,234769.252,35.8112001628486,766.823234259922,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Macroalgae",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Microzooplankton",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Motile_epifauna",0.000209294821789234,0.00448161836041376,234769.252,49.1359887589318,1052.1461902238,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Mysids",0.000240922178692153,0.00515885319200561,234769.252,56.561119681767,1211.14010506497,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Octopus",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_cod",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_herring",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pacific_sandlance",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Pandalid_shrimp",0.000197159399105318,0.00422176323047467,234769.252,46.286964652725,991.140195739642,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Polychaete",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Rex_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Rock_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shelf_demersals",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Shelf_forage_fish",0.000551979092102288,0.011819497551742,234769.252,129.587718572493,2774.8545992383,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Slope_demersals",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Snow_crab",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Squid",3.51892732307002e-05,0.000753505947505646,234769.252,8.2613593547951,176.900027673452,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Tanner_crab",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Thornyheads",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","Walleye_pollock",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","amphipods",0.000334891047943595,0.00717100335484469,234769.252,78.6221208272139,1683.53109370638,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[25,40)","copepods",0.000382386445961718,0.00818801966692303,234769.252,89.772579893371,1922.29525256481,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Arrowtooth_flounder",1.52111997054867e-06,3.7111058830083e-05,234769.252,0.357112197687973,8.71253552246658,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Benthic_detritus",2.86129301982872e-05,0.000698075205407159,234769.252,6.7174362201801,163.886593813185,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Euphausiids",0.00582578757237591,0.142132868883461,234769.252,1367.71579067759,33368.4273123843,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Flathead_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_carnivores",9.09176492370733e-06,0.000221813551518415,234769.252,2.13446685049861,52.0750015734419,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Gelatinous_omnivores",0.0030858929211551,0.0752871278778989,234769.252,724.472772851677,17675.1026971227,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Infauna",1.96134934265825e-06,4.78514201713362e-05,234769.252,0.460464518086569,11.2340421207623,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","King_crab",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Large_sculpins",1.91938020086437e-06,4.68274908821829e-05,234769.252,0.450611454060538,10.9936550074469,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","MISC_NA",2.91895993232699e-05,0.000712144313851647,234769.252,6.85282039930378,167.189587879005,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Macroalgae",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Microzooplankton",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Miscellaneous_deep-sea_fish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Motile_epifauna",0.000175084270412394,0.00427156488988362,234769.252,41.1044032016834,1002.83209406744,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Mysids",0.000188900395050867,0.004608639561303,234769.252,44.3480044485966,1081.96686254471,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Octopus",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_cod",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_halibut",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_herring",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pacific_sandlance",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Pandalid_shrimp",0.000553796942141971,0.013511091365356,234769.252,130.014493866558,3171.9888135483,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Polychaete",2.78626712921449e-05,0.000679770993416834,234769.252,6.54129849797873,159.589327655767,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Rex_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Rock_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Sessile_epifauna",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shallow-water_flatfish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_demersals",1.27366108117348e-06,3.10737563296646e-05,234769.252,0.299016459328609,7.29516253034563,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Shelf_forage_fish",0.00115708227393256,0.0282295605675787,234769.252,271.647339953605,6627.43281873916,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_demersals",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Slope_forage_fish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Snow_crab",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Squid",8.82009765930434e-07,2.15185632599022e-05,234769.252,0.207068773004183,5.05189700064191,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Tanner_crab",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Thornyheads",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","Walleye_pollock",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","amphipods",8.83458111581536e-05,0.00215538988295515,234769.252,20.740880002933,506.019270589749,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[40,55)","copepods",0.000740712240524394,0.0180713001383765,234769.252,173.896458655156,4242.58561615414,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Arrowtooth_flounder",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Benthic_detritus",6.33295589575313e-05,0.00168719975601777,234769.252,14.8678331859495,396.102624694874,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Deep-water_flatfish",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Euphausiids",0.00532698694673796,0.141919369482318,234769.252,1250.61274089943,33318.3042176754,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Flathead_sole",0,0,234769.252,0,0,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_carnivores",0.000125630345485907,0.00334699138508755,234769.252,29.4941422382281,785.770663927448,"adu"
2011,"WGOA","WC_GOA","Walleye_pollock","[55,999)","Gelatinous_omnivores",0.00155015519181743,0.0412985895445435,234769.252,363.928774866895,9695.63897602751,"adu"
