"predator","species_name","common_name","race_guild","species_code","model","pred_n","pred_full","tot_wt","tot_sci","prey_guild","prey_n","prey_wt","prey_sci","dietprop_wt"
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Large_sculpins",12,208.22,1.0963162906205,0.00082216250492658
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"MISC_NA",2239,8888.4086,47.1431386856335,0.0350961304360146
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Macroalgae",43,77.833,0.410173294847687,0.000307325781605756
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Motile_epifauna",7228,39955.40005,243.511559049932,0.157765016763287
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Mysids",272,83.55464,0.598409771378156,0.000329917837482656
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Octopus",681,3777.62955,19.6240895215759,0.01491607613828
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Offal",100,9585.83889,45.2244509374193,0.0378499534800933
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Other_skates",6,300.953,1.49656094661688,0.00118832135407343
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"POP",6,700.76799,3.13573973685899,0.00276700204606073
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Pacific_capelin",162,4746.444,28.5036902596377,0.0187414671430878
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Pacific_cod",7,348.834,1.96104452584453,0.00137738082433752
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Pacific_halibut",7,7.272,0.0476684695572504,2.87136957824709e-05
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Pacific_herring",17,853.599,4.83144446219305,0.00337045957181262
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Pacific_sandlance",421,9430.45,52.1802388283689,0.0372363960934822
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Pandalid_shrimp",2466,19279.59268,108.5464815826,0.0761260119669242
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Pelagic_amphipods",507,381.03751,2.30911671340406,0.00150453728600801
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Rex_sole",4,181.5,0.801701669908192,0.000716657836154905
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Sablefish",1,608.84998,2.38764698039216,0.00240406120776726
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Sessile_epifauna",49,482.4925,2.45001124167355,0.00190513515708524
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Shallow-water_flatfish",417,5389.05051,25.2548001184105,0.0212788169555156
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Shelf_demersals",961,17671.02564,82.6785428015051,0.0697745399327837
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Shelf_forage_fish",456,4293.252,24.0362748179854,0.0169520258313373
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Slope_demersals",251,2057.1389,11.4232319952112,0.0081226705936313
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Slope_forage_fish",5,11.132,0.0621254634254634,4.39550139508342e-05
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Slope_rockfish",2,866.084,4.13106881358648,0.00341975694417843
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Small_copepods",1,0.005,2.73224043715847e-05,1.97426401144602e-08
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Squid",318,2047.38871,9.51243521526811,0.00808417169518778
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Tanner_crab",1889,24981.9291,134.926328263198,0.0986418471172521
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Thornyheads",2,15.847,0.0744715151515151,6.25723235787701e-05
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,"Walleye_pollock",594,70144.38605,312.537750310293,0.276967073966982
"Pacific cod","Gadus macrocephalus","Pacific cod","Pacific_cod",21720,"WGOA",9917,9667,253258.93452,1320.69030344038,NA,1,2,0.0109289617486339,7.89705604578408e-06
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Benthic_detritus",14,478.58,2.15134353324,0.091710454202262
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Euphausiids",14,73.571,0.311110803057772,0.0140984366795826
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Flathead_sole",1,8.5,0.0382882882882883,0.00162885799807603
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Gelatinous_carnivores",18,157.325,0.660362958819721,0.0301482452408602
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Gelatinous_omnivores",1,0.3,0.00117647058823529,5.74891058144482e-05
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Infauna",8,45.802,0.214948863121043,0.00877705341504452
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"MISC_NA",50,1733.726,7.13111118147831,0.332234524890867
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Motile_epifauna",9,8.007,0.0349424018583455,0.00153438423418762
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Mysids",2,0.126,0.000521645021645022,2.41454244420682e-05
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Octopus",1,0.138,0.000605263157894737,2.64449886746462e-05
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Offal",11,1188.543,4.95767203007069,0.227760914306739
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Pacific_capelin",1,16.5,0.0714285714285714,0.00316190081979465
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Pacific_herring",5,744.01,3.11093775270676,0.142574898723359
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Pandalid_shrimp",19,141.977,0.624277664312061,0.027207102587393
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Shallow-water_flatfish",5,201.388,0.777768213144384,0.0385920534725336
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Shelf_demersals",3,179.23,0.741014010264947,0.0343459081170785
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Shelf_forage_fish",6,55.755,0.250446989017511,0.0106843503156152
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Squid",3,44.766,0.180719862719863,0.00857852436963195
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Tanner_crab",1,3,0.0136986301369863,0.000574891058144482
"spiny dogfish","Squalus suckleyi","spiny dogfish","Pacific_dogfish",310,"WGOA",118,102,5218.38,21.8893722017915,"Walleye_pollock",2,137.136,0.616997069358515,0.0262794200499005
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Arrowtooth_flounder",72,14705.206,52.3078653271681,0.029348501216941
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Benthic_detritus",53,1854.82779,7.53024888484204,0.00370184651966324
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Chinook_salmon",1,220.68,0.728316831683168,0.000440430909200084
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Chum_salmon",3,4399.14,12.9103403996657,0.00877975906243637
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Coho_salmon",1,2594.05,6.75533854166667,0.0051771787203665
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Cope_UNID",1,0.003,2.85714285714286e-05,5.98736961935949e-09
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Cope_large",1,0.1,0.000925925925925926,1.99578987311983e-07
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Deep-water_flatfish",1,771.46,2.59750841750842,0.00153967205551702
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Demersal_shelf_rockfish",1,290.71,1.19633744855967,0.000580196074014666
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Euphausiids",189,1394.3263,7.69369376916074,0.00278278230936464
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Flathead_sole",17,1657.296,6.27096687660444,0.003307614573562
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Gelatinous_carnivores",3,7.086,0.0329827662590821,1.41421670409271e-05
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Gelatinous_omnivores",5,8.731,0.0644816228412054,1.74252413822092e-05
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Infauna",715,3369.81714,17.913854138358,0.00672544692227763
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"King_crab",2,35.06,0.113657766293425,6.99723929515813e-05
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Large_phytoplankton",1,0.118,0.000517543859649123,2.3550320502814e-07
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Large_sculpins",18,525.782,2.30043270800556,0.00104935039106869
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Lingcod",1,141.5,0.703980099502488,0.000282404267046456
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"MISC_NA",2634,18250.53719,76.5538219993537,0.0364242373027989
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Macroalgae",18,81.71418,0.382030448476637,0.000163084332934291
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Microzooplankton",1,0.004,4.76190476190476e-05,7.98315949247932e-09
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Motile_epifauna",4258,70056.06354,385.012451159533,0.139817182163771
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Mysids",28,27.685,0.282724947435724,5.52534426373225e-05
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Octopus",278,23202.11721,89.6026896864915,0.0463065505626573
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Offal",145,20275.94856,81.8204629236522,0.0404665328039466
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Other_skates",8,365.237,1.28702964768611,0.000728936305888668
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"POP",15,5745.29698,22.4590725774145,0.0114664055307499
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Pacific_capelin",303,11409.828,56.002801211942,0.0227716191764391
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Pacific_cod",35,8225.582,29.8968741489163,0.0164165332561168
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Pacific_hake",1,606.59003,2.06323139455782,0.00121062623900945
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Pacific_halibut",7,96.525,0.564778721293751,0.000192643617502892
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Pacific_herring",42,3165.343,15.009374413244,0.00631735950435075
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Pacific_sandlance",443,10055.958,55.9309796792711,0.0200695791409184
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Pandalid_shrimp",160,1114.45655,6.25568501481219,0.00222422109652206
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Pelagic_amphipods",35,10.965,0.0673866364109734,2.18838359587589e-05
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Rex_sole",3,175.1,0.87773027594248,0.000349462806783282
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Sablefish",4,534.21,2.79976527476884,0.00106617090811935
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Sessile_epifauna",72,1074.859,5.39429595836844,0.00214519270723171
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Shallow-water_flatfish",225,11325.911,43.9963683041777,0.0226041384776565
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Shelf_demersals",462,16046.1405,68.8204857292701,0.032024724712558
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Shelf_forage_fish",209,3406.794,17.8385585671538,0.0067992449650054
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Slope_demersals",39,836.252,3.98978217826133,0.0016689832729762
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Slope_forage_fish",1,9,0.0340909090909091,1.79621088580785e-05
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Slope_rockfish",2,671.29699,2.79742080109913,0.00133976773449782
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Squid",114,3768.715,16.2496228365402,0.0075215632316748
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Tanner_crab",954,29679.18316,133.128479669518,0.0592334131931966
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Thornyheads",1,351.5,1.50213675213675,0.000701520140401621
"Pacific halibut","Hippoglossus stenolepis","Pacific halibut","Pacific_halibut",10120,"WGOA",8077,6574,501054.75204,2113.02623660361,"Walleye_pollock",1052,228510.04592,873.284579478406,0.456058035553284
"pink salmon","Oncorhynchus gorbuscha","pink salmon","Pink_salmon",23230,"WGOA",5,5,82.52,0.443253705036793,"Benthic_detritus",3,73.5,0.377251374034462,0.890693165293262
"pink salmon","Oncorhynchus gorbuscha","pink salmon","Pink_salmon",23230,"WGOA",5,5,82.52,0.443253705036793,"Cope_UNID",1,0.2,0.00128205128205128,0.00242365487154629
"pink salmon","Oncorhynchus gorbuscha","pink salmon","Pink_salmon",23230,"WGOA",5,5,82.52,0.443253705036793,"Euphausiids",1,1.4,0.00897435897435897,0.016965584100824
"pink salmon","Oncorhynchus gorbuscha","pink salmon","Pink_salmon",23230,"WGOA",5,5,82.52,0.443253705036793,"MISC_NA",1,6.999,0.0530227272727273,0.0848158022297625
"pink salmon","Oncorhynchus gorbuscha","pink salmon","Pink_salmon",23230,"WGOA",5,5,82.52,0.443253705036793,"Motile_epifauna",1,0.021,0.000159090909090909,0.000254483761512361
"pink salmon","Oncorhynchus gorbuscha","pink salmon","Pink_salmon",23230,"WGOA",5,5,82.52,0.443253705036793,"Pelagic_amphipods",1,0.4,0.00256410256410256,0.00484730974309258
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Benthic_detritus",3,0.039,0.00046731078904992,8.96997129609185e-05
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Cope_UNID",7,0.031,0.000387226899894279,7.12997718407301e-05
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Cope_large",1,0.005,5.05050505050505e-05,1.14999632001178e-05
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Cope_medium",1,0.003,4.34782608695652e-05,6.89997792007066e-06
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Euphausiids",26,41.774,0.371803246056226,0.0960798925443439
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Gelatinous_omnivores",10,0.911,0.00943168164643415,0.00209529329506146
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Infauna",424,289.066,2.66498202800072,0.664849672481048
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"MISC_NA",37,4.264,0.0386518402869065,0.00980716861706043
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Microzooplankton",1,0.001,8.33333333333333e-06,2.29999264002355e-06
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Motile_epifauna",385,85.037,0.799534537633393,0.195584474129683
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Mysids",16,0.905,0.0112770411656103,0.00208149333922131
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Pandalid_shrimp",4,0.47,0.00579179079179079,0.00108099654081107
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Pelagic_amphipods",60,6.294,0.0590284369447864,0.0144761536763082
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Sessile_epifauna",1,0.325,0.00328282828282828,0.000747497608007654
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Shelf_demersals",2,1.558,0.0116603921568627,0.00358338853315669
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Shelf_forage_fish",1,3.998,0.0302878787878788,0.00919537057481416
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Squid",1,0.003,4.76190476190476e-05,6.89997792007066e-06
"rex sole","Glyptocephalus zachirus","rex sole","Rex_sole",10200,"WGOA",462,447,434.784,4.00766554021407,"Tanner_crab",2,0.1,0.000929365079365079,0.000229999264002355
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Arrowtooth_flounder",1,66.794,0.292956140350877,0.00130127589873933
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Benthic_detritus",24,58.515,0.332430403242805,0.00113998501683881
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Chum_salmon",1,1018,4.52444444444444,0.0198326027025876
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Cope_UNID",18,0.723,0.00408652771089824,1.40854339429969e-05
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Cope_large",8,0.328,0.00165629985685956,6.39007238354492e-06
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Cope_medium",3,0.027,0.000151811594202899,5.26012055962539e-07
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Euphausiids",421,1846.976,10.938035713711,0.0359826534471655
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Gelatinous_carnivores",184,1925.328,9.9076872148689,0.0375091014697128
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Gelatinous_omnivores",14,30.984,0.208877283744406,0.000603628057109012
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Infauna",148,590.193,3.70940194957189,0.0114980975312852
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"King_crab",1,7,0.0416666666666667,0.000136373495990288
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Large_phytoplankton",4,48.4,0.246187536743092,0.000942925315132849
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Large_sculpins",2,2.34,0.0175420875420875,4.55877115167534e-05
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"MISC_NA",915,1687.312,9.37936685117478,0.032872090895195
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Macroalgae",3,21.078,0.119179628269757,0.000410640078354756
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Motile_epifauna",497,938.848,5.51342802006801,0.0182905691376414
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Mysids",49,10.159,0.0611891913284775,0.000197916906537905
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Octopus",23,2324.894,12.2035346655416,0.0452934175124064
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Offal",177,16620.795,78.4539324364247,0.3238051314697
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Other_skates",1,12.093,0.0575857142857143,0.000235594955287222
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"POP",6,2528.206,11.0212971216859,0.0492543272576603
"sablefish","Anoplopoma fimbria","sablefish","Sablefish",20510,"WGOA",2249,1622,51329.622,263.48909198623,"Pacific_capelin",23,1675.319,11.0778298387608,0.0326384441327076
