"","stratum_bin","year_group","lbin","pred_N","pred_full","tot_wt","tot_sci","prey_guild","prey_N","prey_wt","prey_sci","dietprop_wt","dietprop_sci"
"8389","NW_outer",2019,"[30,60)",201,201,6816.42145,4.0325473625803,"Unid Chion",20,528.17334,0.321568822125697,0.0774854289562744,0.079743346627412
"8390","NW_outer",2019,"[30,60)",201,201,6816.42145,4.0325473625803,"W. Pollock",3,48.335,0.0249158848280204,0.00709096413045294,0.00617869614111054
"8391","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Bairdi",13,460.765,0.100857654260302,0.0108843082440696,0.0112830292278759
"8392","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Benth Amph",2,1.12845,0.000343494651853948,2.66565334563614e-05,3.84270308972733e-05
"8393","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Brittle Star",4,21.9827,0.00647558185711785,0.000519280941123804,0.000724428700005188
"8394","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Clam",6,12.641,0.00453391834838008,0.000298608923232633,0.000507213196824373
"8395","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Eelpout",23,937.801,0.205643800012297,0.0221529741963837,0.0230055420492114
"8396","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"FH Sole",1,174.942,0.0273517881773433,0.0041325245034541,0.00305986717322559
"8397","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Gen. Crab",5,23.23144,0.00667466371869537,0.000548778995612968,0.000746700152572604
"8398","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Gen. Fish",18,217.0365,0.0583879562665623,0.00512689150915113,0.00653190897550811
"8399","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Gen. Flatfish",3,72.331,0.0146376506462113,0.00170862131368876,0.00163752608842545
"8400","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Gen. Gadid",4,80.871,0.0120259524814906,0.00191035536988737,0.0013453532539187
"8401","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Gen. Particulate",5,72.16562,0.0211423875523681,0.00170471466518593,0.0023652163878884
"8402","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Glopp",5,5.7494,0.00117932084105292,0.00013581379188622,0.000131931598213668
"8403","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Hermit Crab",20,335.17113,0.0918229621302437,0.00791749784257297,0.0102723107443266
"8404","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Managed Forage",4,42.628,0.0106194359123851,0.00100696947864573,0.00118800508163471
"8405","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Misc. Crab",17,489.432,0.107334606106475,0.0115614874231148,0.0120076111896901
"8406","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Misc. Crustacean",1,0.063,2.03566086656114e-05,1.48820205392421e-06,2.27731065370344e-06
"8407","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Misc. Worm. Etc.",8,26.191,0.00859263258690562,0.000618690476100459,0.000961264916713565
"8408","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Mysid",1,0.62,0.000109770338191839,1.46457979910001e-05,1.22800985533116e-05
"8409","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"NP Shrimp",45,143.49799,0.0390405755637917,0.00338974608653961,0.00436750148900438
"8410","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Octopus",30,2435.23905,0.398896371296215,0.0575258373969275,0.0446248670885491
"8411","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Offal",1,177.217,0.0470127263560874,0.00418626513317914,0.00525935259399197
"8412","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Opilo",16,1357.32613,0.245776898533284,0.0320631037223967,0.0274952649853491
"8413","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Pandalidae",17,192.32386,0.0442887127654258,0.00454312322969256,0.00495461493985971
"8414","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Pel Amph",1,0.316,5.83780482777118e-05,7.46463252444523e-06,6.53080056059791e-06
"8415","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Polychaete",24,168.03412,0.0416739105282074,0.00396934480179915,0.00466209485019446
"8416","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Prickle squish round",1,6.693,0.00154288705742441,0.000158103751538329,0.000172604051639966
"8417","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Sculpin",1,93.078,0.0205021584829123,0.00219871223452631,0.00229359343218726
"8418","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Sea Star",2,16.03,0.00307255883867751,0.000378664744831826,0.000343729699400832
"8419","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Snail",8,9.713,0.00268832143981568,0.000229442961107394,0.000300744743686793
"8420","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Squid",2,0.446,0.000154199790332684,1.05355256515904e-05,1.72504581235418e-05
"8421","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Unid Chion",24,861.616,0.196423400126923,0.0203533127126025,0.0219740482854275
"8422","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Unid Rajidae",2,28.487,0.00944165342060355,0.000672927173176807,0.0010562455798268
"8423","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"Urchins dollars cucumbers",1,4.34325,0.0008023748676651,0.00010259735826518,8.97623403000533e-05
"8424","NW_outer",2019,"[60,85)",330,329,42332.96133,8.93888088237182,"W. Pollock",14,1778.68953,0.382671799492697,0.0420166573307854,0.0428098108172977
"8425","NW_outer",2019,"[85,999)",12,12,3246.67998,0.355830358477492,"Bairdi",1,3.58,0.000442379340941475,0.00110266488291217,0.00124323102400341
"8426","NW_outer",2019,"[85,999)",12,12,3246.67998,0.355830358477492,"Misc. Crab",1,25.726,0.00317895277236323,0.00792378680944095,0.00893389981103682
"8427","NW_outer",2019,"[85,999)",12,12,3246.67998,0.355830358477492,"NP Shrimp",1,3.7124,0.000320737254095564,0.00114344500316289,0.000901376868089382
"8428","NW_outer",2019,"[85,999)",12,12,3246.67998,0.355830358477492,"Octopus",2,182.45499,0.015990770674627,0.0561974050796346,0.0449393096841076
"8429","NW_outer",2019,"[85,999)",12,12,3246.67998,0.355830358477492,"Opilo",1,49.443,0.00610965412127635,0.0152287876552588,0.0171701317094416
"8430","NW_outer",2019,"[85,999)",12,12,3246.67998,0.355830358477492,"Polychaete",1,11.705,0.00144638273344133,0.00360522135600195,0.00406480981451396
"8431","NW_outer",2019,"[85,999)",12,12,3246.67998,0.355830358477492,"Unid Chion",1,31.38,0.00346831619132401,0.0096652581077609,0.00974710591351466
"8432","NW_outer",2019,"[85,999)",12,12,3246.67998,0.355830358477492,"W. Pollock",4,1556.08861,0.175980265744369,0.479286107526988,0.494562258536184
"8433","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Bairdi",11,69.188,0.0477394118230587,0.0190756056562694,0.0178288440103452
"8434","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Benth Amph",4,7.52629,0.00594748687579101,0.00207504972097364,0.00222115882271587
"8435","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Clam",5,2.2998,0.00165323251129003,0.000634070617567908,0.000617419097366932
"8436","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Eelpout",7,61.991,0.0614865771120092,0.0170913434444961,0.0229628843380634
"8437","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Gen. Cephalopod",1,0.30125,0.00015937218183843,8.30566890783252e-05,5.9519413019104e-05
"8438","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Gen. Crab",5,25.94761,0.0253171067853923,0.00715393386255815,0.00945497086019796
"8439","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Gen. Fish",8,31.269,0.0245227842239897,0.00862107754619137,0.00915832177089551
"8440","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Gen. Flatfish",2,3.058,0.00203953635756516,0.000843111552536161,0.000761688805618949
"8441","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Gen. Rocks et al",1,2.633,0.00147863609378456,0.000725936140558441,0.000552214014740285
"8442","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Glopp",2,1.68535,0.000899857751986585,0.000464662542533296,0.000336062445660873
"8443","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Hermit Crab",8,156.85723,0.117254673930856,0.0432466130516095,0.043790135051211
"8444","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Herring",1,2.377,0.00105797953616964,0.000655355186520096,0.000395114882990555
"8445","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Managed Forage",1,14.773,0.00999163718422926,0.00407301732034556,0.00373149425103609
"8446","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Misc. Crab",6,35.09701,0.0200096116387629,0.00967648613161451,0.00747282446497963
"8447","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Misc. Crustacean",1,0.006,1.38112748831327e-05,1.6542411102737e-06,5.15798280858655e-06
"8448","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Misc. Worm. Etc.",3,0.91754,0.000660238225430329,0.000252972064720088,0.000246573719309603
"8449","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"NP Shrimp",28,103.29565,0.0980786803345944,0.0284793184570739,0.0366286350344472
"8450","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Octopus",8,18.5219,0.0133281939516953,0.00510661473672973,0.00497757056130348
"8451","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Opilo",5,90.124,0.0486796301451533,0.0248478043037178,0.0181799795849187
"8452","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Pandalidae",5,14.101,0.0138194809854941,0.0038877423159949,0.0051610474738882
"8453","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Pel Amph",5,2.1207,0.00177473028600633,0.000584691520426238,0.00066279386823863
"8454","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Polychaete",17,78.78225,0.0665544683984282,0.02172080611831,0.0248555478577113
"8455","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Prickle squish round",3,4.107,0.00393950747886691,0.00113232803998235,0.00147125533466211
"8456","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Sculpin",1,5.147,0.00272294977567601,0.00141906316576312,0.00101691757281105
"8457","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Snail",1,26.51,0.0140247520017818,0.00730898863889262,0.00523770834568115
"8458","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"Unid Chion",4,100.8738,0.0929150944962014,0.0278115978182545,0.034700233260501
"8459","NW_outer",2021,"[30,60)",144,144,3627.0408,2.6776504295712,"W. Pollock",1,171.72,0.0722964082953046,0.0473443805760332,0.0269999427471502
"8460","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Bairdi",10,496.24,0.0971280998166481,0.0374619135073748,0.0333073592472337
"8461","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Clam",1,1.5238,0.000219852854808798,0.000115033983158427,7.53923738904589e-05
"8462","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Eelpout",7,416.446,0.0970683775607456,0.0314381428995894,0.0332868791736386
"8463","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Gen. Fish",7,81.5206,0.022015727000106,0.00615411427186301,0.00754967645476233
"8464","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Gen. Flatfish",1,3.541,0.000682970937411467,0.000267315483898143,0.000234205738717485
"8465","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Gen. Gadid",2,34.185,0.00495367697533716,0.002580677722976,0.00169872466282949
"8466","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Gen. Mollusc",1,3.328,0.000542059752025189,0.000251235789441688,0.000185884197552012
"8467","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Glopp",2,2.368,0.000909789719990997,0.00017876392710274,0.000311986882275919
"8468","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Hermit Crab",10,255.01856,0.0512359487750309,0.0192517395564551,0.0175699324443111
"8469","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Managed Forage",3,43.495,0.0161107423216368,0.00328350380461726,0.00552472748112377
"8470","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Misc. Crab",1,76.73,0.0169012078084387,0.00579246458048701,0.00579579546238925
"8471","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"NP Shrimp",9,11.00903,0.00310562964820164,0.000831088444422245,0.00106498863435792
"8472","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Octopus",6,341.37216,0.11212123070378,0.0257707043602808,0.0384488332145119
"8473","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Opilo",4,247.494,0.0653247206648504,0.0186836990601206,0.0224012818434282
"8474","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Pandalidae",2,9.984,0.00255867291503784,0.000753707368325065,0.000877425154391053
"8475","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Pel Amph",2,1.57225,0.000549396190371942,0.000118691547460846,0.000188400023436301
"8476","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Polychaete",4,35.52364,0.0137493145391875,0.0026817336956858,0.00471494201600182
"8477","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Sculpin",1,0.07,1.350126111799e-05,5.28440662888167e-06,4.62987904835468e-06
"8478","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Snail",3,2.97,0.000676356305178406,0.000224209824111122,0.000231937436007036
"8479","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"Unid Chion",3,88.067,0.016915409301705,0.00664831197979603,0.00580066546642475
"8480","NW_outer",2021,"[60,85)",91,91,13246.52036,2.91611529739377,"W. Pollock",12,1144.47201,0.210305890946753,0.086397935374479,0.0721185102436484
"8481","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"Brittle Star",1,0.6103,7.26308656129646e-05,0.000132022967773734,0.000153490280902819
"8482","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"Eelpout",2,146.301,0.0153129646088423,0.0316485207410538,0.0323607769152979
"8483","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"Gen. Fish",1,34.574,0.0036849273496104,0.00747921036835834,0.00778733021043907
"8484","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"Gen. Flatfish",1,55.381,0.00659080774784794,0.0119802785159384,0.0139283061554629
"8485","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"NP Shrimp",1,0.307,3.27203301998725e-05,6.64116845920637e-05,6.9147636218106e-05
"8486","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"Octopus",2,882.49699,0.0941835415754076,0.19090590147663,0.199037394513045
"8487","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"Opilo",2,74.446,0.00551995819675496,0.0161045090265172,0.0116652875749356
"8488","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"P. Cod",1,70.48,0.00675176596739879,0.0152465652444581,0.0142684579920681
"8489","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"Pandalidae",1,2.301,0.00015811468793676,0.00049776314738221,0.000334142621893009
"8490","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"Polychaete",1,3.529,0.000376123925978339,0.000763409885750465,0.00079485996160813
"8491","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"Snail",1,3.421,0.000364613190924313,0.000740046817555211,0.00077053440880176
"8492","NW_outer",2021,"[85,999)",17,17,4622.68051,0.473195209401893,"W. Pollock",3,569.77298,0.0564734065124354,0.123255972106971,0.119344839910396
"8493","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Bairdi",2,0.856,0.0115136929982583,0.00428128438531559,0.00647968725227622
"8494","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Benth Amph",30,4.723,0.0638733927353227,0.0236220866259878,0.0359467295792334
"8495","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Copepod",7,0.183,0.00421884953189658,0.000915274582374712,0.00237428820928586
"8496","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Euphausiid",7,0.393,0.00650479608783507,0.00196558967690307,0.00366077541718171
"8497","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Gen. Crab",2,0.084,0.000468685244323566,0.000420126037811343,0.000263767133918959
"8498","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Gen. Fish",13,3.709,0.025502153251844,0.0185505651695509,0.0143521264077968
"8499","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Hermit Crab",7,2.166,0.0169200398500398,0.0108332499749925,0.00952227634876955
"8500","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Misc. Crab",1,0.483,0.0033221695962569,0.00241572471741522,0.00186965381012173
"8501","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Misc. Crustacean",5,0.038,0.000845433093069287,0.000190057017105132,0.000475793651666951
"8502","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Misc. Worm. Etc.",1,0.131,0.00118182586883664,0.00065519655896769,0.00066510910251554
"8503","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Mysid",1,0.004,3.14203419119956e-05,2.00060018005402e-05,1.76827703309543e-05
"8504","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"NP Shrimp",23,8.879,0.0844273350387686,0.044408322496749,0.0475140970561851
"8505","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Pel Amph",2,0.075,0.000670683234094937,0.000375112533760128,0.000377447757460422
"8506","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Polychaete",24,9.954,0.0762206265515127,0.0497849354806442,0.0428955177371027
"8507","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Pteropod",2,0.007,0.000165584548300239,3.50105031509453e-05,9.318783182401e-05
"8508","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"Unid Chion",11,14.73,0.0937705733885541,0.0736721016304892,0.0527722937476586
"8509","Pribs",1985,"[10,30)",139,139,199.94,1.77689023404852,"W. Pollock",1,1.345,0.0225912907835724,0.00672701810543163,0.0127139484199312
"8510","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Bairdi",18,203.119,0.166378305711839,0.0162929713995661,0.0115506707430728
"8511","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Benth Amph",108,30.377,0.0448073196335873,0.00243665827522102,0.00311070961897865
"8512","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Brittle Star",2,0.096,0.000124601114494872,7.70053640653185e-06,8.65032518267654e-06
"8513","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Chaeteg etc.",5,3.616,0.00595648388276899,0.000290053537979366,0.000413523769351551
"8514","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Clam",7,1.285,0.00139306685640003,0.000103074888358265,9.67124680860311e-05
"8515","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Copepod",2,0.004,5.68017276072377e-06,3.20855683605494e-07,3.94341107406904e-07
"8516","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Euphausiid",50,28.486,0.0735035894592576,0.00228497375079652,0.0051029234649639
"8517","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Gen. Crab",12,17.515,0.0226595778413439,0.00140494682458756,0.00157312169818404
"8518","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Gen. Crustacea",1,0.003,3.53477033527312e-06,2.4064176270412e-07,2.45398389654448e-07
"8519","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Gen. Fish",81,160.036,0.149680218380017,0.0128371150453722,0.0103914203949955
"8520","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Gen. Flatfish",2,16.335,0.0140682625425785,0.00131029439792394,0.000976677024454546
"8521","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Gen. Gadid",4,10.856,0.0134230595471948,0.00087080232530531,0.000931884361551558
"8522","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Gen. Particulate",1,0.2,0.000164760376128037,1.60427841802747e-05,1.14383473735805e-05
"8523","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Glopp",18,3.961,0.0035680801388707,0.00031772734069034,0.000247710894113644
"8524","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Hermit Crab",69,227.118,0.276029487469857,0.0182180252872781,0.0191631097065354
"8525","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Misc. Crab",16,57.7,0.0706293142594781,0.00462834323600925,0.00490337938188413
"8526","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Misc. Crustacean",10,30.502,0.043473041067877,0.00244668501533369,0.0030180784773997
"8527","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Misc. Worm. Etc.",63,120.263,0.13820756355479,0.00964676676936188,0.00959494120338361
"8528","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Mysid",2,0.13,0.000135183343922632,1.04278097171785e-05,9.38498735707933e-06
"8529","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"N Rock Sole",1,13.954,0.0152565881446166,0.00111930505225777,0.00105917550709013
"8530","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"NP Shrimp",74,51.593,0.0753950413068555,0.00413847682106456,0.00523423588231607
"8531","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Octopus",1,0.031,1.96831401491731e-05,2.48663154794258e-06,1.36648507195777e-06
"8532","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Opilo",45,441.788,0.422890667040461,0.035437547687176,0.0293588207573339
"8533","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Pandalidae",7,14.57,0.0103973082139982,0.00116871682753301,0.000721824178220329
"8534","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Pel Amph",7,0.62,0.00101199720608303,4.97326309588515e-05,7.02570354371799e-05
"8535","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Polychaete",128,131.297,0.187554139704032,0.0105318471725876,0.0130207848009561
"8536","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Prickle squish round",2,8.089,0.00829902457746558,0.00064885040617121,0.00057615264185343
"8537","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Snail",6,4.801,0.00629089523993878,0.000385107034247494,0.000436739990137585
"8538","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"Unid Chion",74,571.328,0.76444315990938,0.0458284590007399,0.053070808745945
"8539","Pribs",1985,"[30,60)",829,827,12466.664,14.4042116178942,"W. Pollock",11,162.638,0.148751962207364,0.0130458316675576,0.010326977008764
"8540","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Bairdi",2,26.004,0.00921332891035009,0.0055153047373422,0.00726260205653976
"8541","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Benth Amph",4,0.544,0.000157352426538584,0.00011537939459753,0.000124036389854362
"8542","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Clam",2,0.733,0.000246023902631094,0.000155465250441157,0.000193933562840603
"8543","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Euphausiid",1,0.051,1.82722444417143e-05,1.08168182435184e-05,1.44034844898367e-05
"8544","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Gen. Fish",8,221.26,0.054797419572694,0.0469280236188408,0.0431952289942287
"8545","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Gen. Flatfish",1,6.96,0.00193754195022425,0.00147617754852722,0.00152730856449974
"8546","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Gen. Gadid",1,43.453,0.0140405669261399,0.00921614123795303,0.0110677748753998
"8547","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Glopp",1,0.032,1.14649376889188e-05,6.78702321161938e-06,9.03748046421127e-06
"8548","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Hermit Crab",4,25.318,0.00522712541643987,0.00536980792724311,0.00412039254960072
"8549","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Managed Forage",1,3.551,0.000988536130064128,0.000753147482014388,0.000779234585134852
"8550","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Misc. Crustacean",1,0.005,1.79139651389356e-06,1.06047237681553e-06,1.41210632253301e-06
"8551","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Misc. Worm. Etc.",6,14.098,0.00375400185402722,0.00299010791366906,0.00295917163607222
"8552","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"N Rock Sole",1,93.02,0.0157920601862673,0.0197290280982761,0.0124484266112482
"8553","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"NP Shrimp",6,6.645,0.00212266289504563,0.00140936778878784,0.00167323407824732
"8554","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Opilo",3,205.897,0.0660807127435866,0.0436696161938374,0.052089524311897
"8555","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Pandalidae",1,0.486,0.000174123741150454,0.000103077915026469,0.000137256734550209
"8556","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Polychaete",5,6.019,0.0016981578732302,0.00127659664721053,0.00133860898514066
"8557","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Snail",2,13.69,0.00470887116046819,0.00290357336772092,0.00371186763294415
"8558","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"Unid Chion",6,91.232,0.0199294618774184,0.0193498031763269,0.0157098213061808
"8559","Pribs",1985,"[60,85)",57,57,4714.88,1.26859889040096,"W. Pollock",1,5.082,0.00141473968262064,0.0010778641237953,0.00111519858114765
"8560","Pribs",1986,"[10,30)",207,206,306.46,1.99353119713194,"Bairdi",1,0.486,0.00231202235562616,0.00158585133459505,0.0011597623147069
"8561","Pribs",1986,"[10,30)",207,206,306.46,1.99353119713194,"Benth Amph",58,17.898,0.182787653944166,0.058402401618482,0.0916903905026112
"8562","Pribs",1986,"[10,30)",207,206,306.46,1.99353119713194,"Brittle Star",1,0.006,0.000100778992343074,1.95784115382105e-05,5.0553004883025e-05
"8563","Pribs",1986,"[10,30)",207,206,306.46,1.99353119713194,"Clam",3,0.989,0.0052910602423499,0.00322717483521504,0.00265411459322134
"8564","Pribs",1986,"[10,30)",207,206,306.46,1.99353119713194,"Copepod",1,0.004,2.14189694645763e-05,1.3052274358807e-05,1.07442359043046e-05
