"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_t_km2","area","cons_tons_day"
2019,"NBS","NBS72","P.cod","[10,30)","Mysid",7.54279315096204e-06,41297,0.311494728755279
2019,"NBS","NBS72","P.cod","[10,30)","Octopus",0,41297,0
2019,"NBS","NBS72","P.cod","[10,30)","Opilio",3.46125293372789e-06,41297,0.142939362404161
2019,"NBS","NBS72","P.cod","[10,30)","Pandalidae",3.6370762081838e-06,41297,0.150200336169366
2019,"NBS","NBS72","P.cod","[10,30)","pollock",0,41297,0
2019,"NBS","NBS72","P.cod","[10,30)","Polychaete",3.05725705927969e-05,41297,1.26255544777073
2019,"NBS","NBS72","P.cod","[10,30)","squids",0,41297,0
2019,"NBS","NBS72","P.cod","[10,30)","zoop_other",2.35151197869943e-05,41297,0.971103901843502
2019,"NBS","NBS72","P.cod","[30,60)","amphipods",0.00030961276985198,41297,12.7860785565772
2019,"NBS","NBS72","P.cod","[30,60)","Bairdi",0,41297,0
2019,"NBS","NBS72","P.cod","[30,60)","benthos",0.00271896178871129,41297,112.28496498841
2019,"NBS","NBS72","P.cod","[30,60)","copepods",0,41297,0
2019,"NBS","NBS72","P.cod","[30,60)","euphausiids",0,41297,0
2019,"NBS","NBS72","P.cod","[30,60)","fish_other",0.000628825095044102,41297,25.9685899500363
2019,"NBS","NBS72","P.cod","[30,60)","Flatfish",9.18109936525307e-05,41297,3.79151860486856
2019,"NBS","NBS72","P.cod","[30,60)","MISSING",0.000123528280408536,41297,5.10134739603131
2019,"NBS","NBS72","P.cod","[30,60)","Mysid",0.000147291619257632,41297,6.08270200048241
2019,"NBS","NBS72","P.cod","[30,60)","Octopus",0,41297,0
2019,"NBS","NBS72","P.cod","[30,60)","Opilio",0.0010593201709231,41297,43.7467450986113
2019,"NBS","NBS72","P.cod","[30,60)","Pandalidae",0.000260958583611862,41297,10.7768066274191
2019,"NBS","NBS72","P.cod","[30,60)","pollock",0,41297,0
2019,"NBS","NBS72","P.cod","[30,60)","Polychaete",0.000871827038588717,41297,36.0038412125982
2019,"NBS","NBS72","P.cod","[30,60)","squids",0,41297,0
2019,"NBS","NBS72","P.cod","[30,60)","zoop_other",0.00148642504542688,41297,61.384895100994
2019,"NBS","NBS72","P.cod","[60,999)","amphipods",0.000264008283671851,41297,10.9027500907964
2019,"NBS","NBS72","P.cod","[60,999)","Bairdi",7.62830645237216e-05,41297,3.15026171563613
2019,"NBS","NBS72","P.cod","[60,999)","benthos",0.00886474351834428,41297,366.087313077064
2019,"NBS","NBS72","P.cod","[60,999)","copepods",0,41297,0
2019,"NBS","NBS72","P.cod","[60,999)","euphausiids",0,41297,0
2019,"NBS","NBS72","P.cod","[60,999)","fish_other",0.00563576926949798,41297,232.740363522458
2019,"NBS","NBS72","P.cod","[60,999)","Flatfish",0.000747476469511697,41297,30.8685357614246
2019,"NBS","NBS72","P.cod","[60,999)","MISSING",0.000185737078570564,41297,7.67038413372857
2019,"NBS","NBS72","P.cod","[60,999)","Mysid",6.31164325473486e-06,41297,0.260651931490785
2019,"NBS","NBS72","P.cod","[60,999)","Octopus",1.29802658750055e-07,41297,0.00536046039840103
2019,"NBS","NBS72","P.cod","[60,999)","Opilio",0.0115174973007163,41297,475.63808602768
2019,"NBS","NBS72","P.cod","[60,999)","Pandalidae",9.83752604983124e-05,41297,4.06260313279881
2019,"NBS","NBS72","P.cod","[60,999)","pollock",0.00179735081515876,41297,74.2251966136111
2019,"NBS","NBS72","P.cod","[60,999)","Polychaete",0.000644537281340221,41297,26.6174561075071
2019,"NBS","NBS72","P.cod","[60,999)","squids",0,41297,0
2019,"NBS","NBS72","P.cod","[60,999)","zoop_other",0.00077718518884451,41297,32.0954167437117
2019,"NBS","NBS81","P.cod","[10,30)","amphipods",4.02962237545102e-05,38352,1.54544077343298
2019,"NBS","NBS81","P.cod","[10,30)","Bairdi",0,38352,0
2019,"NBS","NBS81","P.cod","[10,30)","benthos",3.37058544937511e-05,38352,1.29268693154434
2019,"NBS","NBS81","P.cod","[10,30)","copepods",3.91202916729744e-07,38352,0.0150034142624191
2019,"NBS","NBS81","P.cod","[10,30)","euphausiids",0,38352,0
2019,"NBS","NBS81","P.cod","[10,30)","fish_other",0,38352,0
2019,"NBS","NBS81","P.cod","[10,30)","Flatfish",0,38352,0
2019,"NBS","NBS81","P.cod","[10,30)","MISSING",0,38352,0
2019,"NBS","NBS81","P.cod","[10,30)","Mysid",8.18814835940093e-07,38352,0.0314031865879744
2019,"NBS","NBS81","P.cod","[10,30)","Octopus",0,38352,0
2019,"NBS","NBS81","P.cod","[10,30)","Opilio",0,38352,0
2019,"NBS","NBS81","P.cod","[10,30)","Pandalidae",2.74684427772322e-06,38352,0.105346971739241
2019,"NBS","NBS81","P.cod","[10,30)","pollock",0,38352,0
2019,"NBS","NBS81","P.cod","[10,30)","Polychaete",3.91816767119005e-05,38352,1.50269566525481
2019,"NBS","NBS81","P.cod","[10,30)","squids",0,38352,0
2019,"NBS","NBS81","P.cod","[10,30)","zoop_other",5.82208569975821e-05,38352,2.23288630757127
2019,"NBS","NBS81","P.cod","[30,60)","amphipods",6.82919873231455e-05,38352,2.61913429781727
2019,"NBS","NBS81","P.cod","[30,60)","Bairdi",0,38352,0
2019,"NBS","NBS81","P.cod","[30,60)","benthos",0.00103556478950105,38352,39.7159808069442
2019,"NBS","NBS81","P.cod","[30,60)","copepods",0,38352,0
2019,"NBS","NBS81","P.cod","[30,60)","euphausiids",0,38352,0
2019,"NBS","NBS81","P.cod","[30,60)","fish_other",0.000333434790558608,38352,12.7878910875037
2019,"NBS","NBS81","P.cod","[30,60)","Flatfish",5.3025523045394e-05,38352,2.03363485983695
2019,"NBS","NBS81","P.cod","[30,60)","MISSING",0.000155863649034426,38352,5.97768266776832
2019,"NBS","NBS81","P.cod","[30,60)","Mysid",0,38352,0
2019,"NBS","NBS81","P.cod","[30,60)","Octopus",4.65408196635874e-06,38352,0.178493351573791
2019,"NBS","NBS81","P.cod","[30,60)","Opilio",0.000457893358730145,38352,17.5611260940185
2019,"NBS","NBS81","P.cod","[30,60)","Pandalidae",6.33159010538644e-05,38352,2.42829143721781
2019,"NBS","NBS81","P.cod","[30,60)","pollock",0,38352,0
2019,"NBS","NBS81","P.cod","[30,60)","Polychaete",0.000139254011753123,38352,5.34066985875577
2019,"NBS","NBS81","P.cod","[30,60)","squids",0,38352,0
2019,"NBS","NBS81","P.cod","[30,60)","zoop_other",0.000129461605011257,38352,4.96511147539171
2019,"NBS","NBS81","P.cod","[60,999)","amphipods",1.89027601301286e-06,38352,0.0724958656510691
2019,"NBS","NBS81","P.cod","[60,999)","Bairdi",0,38352,0
2019,"NBS","NBS81","P.cod","[60,999)","benthos",0.00092184379154349,38352,35.3545530932759
2019,"NBS","NBS81","P.cod","[60,999)","copepods",0,38352,0
2019,"NBS","NBS81","P.cod","[60,999)","euphausiids",5.69111664813759e-08,38352,0.00218265705689373
2019,"NBS","NBS81","P.cod","[60,999)","fish_other",0.000613024181998148,38352,23.510703427993
2019,"NBS","NBS81","P.cod","[60,999)","Flatfish",0.000234725441000632,38352,9.00219011325623
2019,"NBS","NBS81","P.cod","[60,999)","MISSING",0.000156713032820217,38352,6.01025823472095
2019,"NBS","NBS81","P.cod","[60,999)","Mysid",0,38352,0
2019,"NBS","NBS81","P.cod","[60,999)","Octopus",0.000197481021536358,38352,7.57379213796241
2019,"NBS","NBS81","P.cod","[60,999)","Opilio",0.00452738151519487,38352,173.634135870754
2019,"NBS","NBS81","P.cod","[60,999)","Pandalidae",1.84016142486613e-05,38352,0.705738709664659
2019,"NBS","NBS81","P.cod","[60,999)","pollock",0.000430798717398008,38352,16.5219924096484
2019,"NBS","NBS81","P.cod","[60,999)","Polychaete",0.00011033606287192,38352,4.23160868326386
2019,"NBS","NBS81","P.cod","[60,999)","squids",0,38352,0
2019,"NBS","NBS81","P.cod","[60,999)","zoop_other",1.9024036606804e-05,38352,0.729609851944146
2021,"NBS","NBS70","P.cod","[0,10)","amphipods",3.7014264153864e-06,79261,0.293378759109942
2021,"NBS","NBS70","P.cod","[0,10)","Bairdi",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","benthos",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","copepods",1.69574997729481e-06,79261,0.134406838950364
2021,"NBS","NBS70","P.cod","[0,10)","euphausiids",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","fish_other",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","Flatfish",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","MISSING",1.30260751907801e-08,79261,0.00103245974569642
2021,"NBS","NBS70","P.cod","[0,10)","Mysid",9.17311055034742e-06,79261,0.727069915331087
2021,"NBS","NBS70","P.cod","[0,10)","Octopus",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","Opilio",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","Pandalidae",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","pollock",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","Polychaete",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","squids",0,79261,0
2021,"NBS","NBS70","P.cod","[0,10)","zoop_other",1.99372821548896e-07,79261,0.0158024892087871
2021,"NBS","NBS70","P.cod","[10,30)","amphipods",2.30421894259297e-05,79261,1.82634697608861
2021,"NBS","NBS70","P.cod","[10,30)","Bairdi",0,79261,0
2021,"NBS","NBS70","P.cod","[10,30)","benthos",7.21239848667162e-06,79261,0.571661916452079
2021,"NBS","NBS70","P.cod","[10,30)","copepods",1.19350615897113e-06,79261,0.0945984916662104
2021,"NBS","NBS70","P.cod","[10,30)","euphausiids",1.3553551388076e-07,79261,0.010742680365703
2021,"NBS","NBS70","P.cod","[10,30)","fish_other",3.04602258812682e-05,79261,2.4143079635752
2021,"NBS","NBS70","P.cod","[10,30)","Flatfish",0,79261,0
2021,"NBS","NBS70","P.cod","[10,30)","MISSING",2.44159183149618e-06,79261,0.193523010156218
2021,"NBS","NBS70","P.cod","[10,30)","Mysid",4.36218779997536e-05,79261,3.45751367213847
2021,"NBS","NBS70","P.cod","[10,30)","Octopus",0,79261,0
2021,"NBS","NBS70","P.cod","[10,30)","Opilio",1.56674264680754e-06,79261,0.124181588928613
2021,"NBS","NBS70","P.cod","[10,30)","Pandalidae",1.68327886408753e-06,79261,0.133418366046441
2021,"NBS","NBS70","P.cod","[10,30)","pollock",0,79261,0
2021,"NBS","NBS70","P.cod","[10,30)","Polychaete",1.1676867386292e-05,79261,0.925520185904888
2021,"NBS","NBS70","P.cod","[10,30)","squids",0,79261,0
2021,"NBS","NBS70","P.cod","[10,30)","zoop_other",0.00012618748090177,79261,10.0017459237552
2021,"NBS","NBS70","P.cod","[30,60)","amphipods",0.000185433999560659,79261,14.6976842391774
2021,"NBS","NBS70","P.cod","[30,60)","Bairdi",0,79261,0
2021,"NBS","NBS70","P.cod","[30,60)","benthos",0.00359810077766581,79261,285.18906573857
2021,"NBS","NBS70","P.cod","[30,60)","copepods",0,79261,0
2021,"NBS","NBS70","P.cod","[30,60)","euphausiids",0,79261,0
2021,"NBS","NBS70","P.cod","[30,60)","fish_other",8.04404058114599e-05,79261,6.37578700502212
2021,"NBS","NBS70","P.cod","[30,60)","Flatfish",4.72014658122582e-05,79261,3.7412353817454
2021,"NBS","NBS70","P.cod","[30,60)","MISSING",9.07751350393389e-05,79261,7.19492797835304
2021,"NBS","NBS70","P.cod","[30,60)","Mysid",0.000119204276462145,79261,9.44825015666609
2021,"NBS","NBS70","P.cod","[30,60)","Octopus",0,79261,0
2021,"NBS","NBS70","P.cod","[30,60)","Opilio",0.00344523198553728,79261,273.07253240567
2021,"NBS","NBS70","P.cod","[30,60)","Pandalidae",0.000129928797447282,79261,10.298286414469
2021,"NBS","NBS70","P.cod","[30,60)","pollock",0,79261,0
2021,"NBS","NBS70","P.cod","[30,60)","Polychaete",0.00102698666625674,79261,81.3999901541757
2021,"NBS","NBS70","P.cod","[30,60)","squids",6.4002881611113e-06,79261,0.507293239937843
2021,"NBS","NBS70","P.cod","[30,60)","zoop_other",0.00135949627331926,79261,107.755034119558
2021,"NBS","NBS70","P.cod","[60,999)","amphipods",1.97147887979634e-05,79261,1.56261387491538
2021,"NBS","NBS70","P.cod","[60,999)","Bairdi",0,79261,0
2021,"NBS","NBS70","P.cod","[60,999)","benthos",0.00144686409419826,79261,114.679894970249
2021,"NBS","NBS70","P.cod","[60,999)","copepods",0,79261,0
2021,"NBS","NBS70","P.cod","[60,999)","euphausiids",0,79261,0
2021,"NBS","NBS70","P.cod","[60,999)","fish_other",0.000234409249504764,79261,18.5795115249971
2021,"NBS","NBS70","P.cod","[60,999)","Flatfish",0.000695640429378799,79261,55.137156072993
2021,"NBS","NBS70","P.cod","[60,999)","MISSING",4.65500213953015e-05,79261,3.689601245813
2021,"NBS","NBS70","P.cod","[60,999)","Mysid",2.81162437523749e-06,79261,0.222852159605699
2021,"NBS","NBS70","P.cod","[60,999)","Octopus",0,79261,0
2021,"NBS","NBS70","P.cod","[60,999)","Opilio",0.00473489426563164,79261,375.292454388229
2021,"NBS","NBS70","P.cod","[60,999)","Pandalidae",0,79261,0
2021,"NBS","NBS70","P.cod","[60,999)","pollock",0.00157593996909527,79261,124.91057789046
2021,"NBS","NBS70","P.cod","[60,999)","Polychaete",0.000146682002516769,79261,11.6261622014816
2021,"NBS","NBS70","P.cod","[60,999)","squids",0,79261,0
2021,"NBS","NBS70","P.cod","[60,999)","zoop_other",0.000322504153471667,79261,25.5620017083178
2021,"NBS","NBS71","P.cod","[0,10)","MISSING",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","amphipods",5.01601475702087e-06,41297,0.207146361420691
2021,"NBS","NBS71","P.cod","[10,30)","Bairdi",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","benthos",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","copepods",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","euphausiids",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","fish_other",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","Flatfish",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","MISSING",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","Mysid",9.46138745887669e-06,41297,0.39072691788923
2021,"NBS","NBS71","P.cod","[10,30)","Octopus",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","Opilio",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","Pandalidae",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","pollock",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","Polychaete",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","squids",0,41297,0
2021,"NBS","NBS71","P.cod","[10,30)","zoop_other",3.85274046584359e-05,41297,1.59106623017943
2021,"NBS","NBS71","P.cod","[30,60)","amphipods",2.50721136790072e-05,41297,1.03540307860196
2021,"NBS","NBS71","P.cod","[30,60)","Bairdi",0,41297,0
2021,"NBS","NBS71","P.cod","[30,60)","benthos",0.00068812950400488,41297,28.4176841268895
2021,"NBS","NBS71","P.cod","[30,60)","copepods",0,41297,0
2021,"NBS","NBS71","P.cod","[30,60)","euphausiids",0,41297,0
2021,"NBS","NBS71","P.cod","[30,60)","fish_other",0.000410037841814138,41297,16.9333327533984
2021,"NBS","NBS71","P.cod","[30,60)","Flatfish",0.000247100897418686,41297,10.2045257606995
2021,"NBS","NBS71","P.cod","[30,60)","MISSING",4.56406327006234e-06,41297,0.188482120863765
2021,"NBS","NBS71","P.cod","[30,60)","Mysid",2.46760048647872e-06,41297,0.101904497290112
2021,"NBS","NBS71","P.cod","[30,60)","Octopus",0,41297,0
2021,"NBS","NBS71","P.cod","[30,60)","Opilio",0.00114830092185383,41297,47.4213831697976
2021,"NBS","NBS71","P.cod","[30,60)","Pandalidae",0,41297,0
2021,"NBS","NBS71","P.cod","[30,60)","pollock",0,41297,0
2021,"NBS","NBS71","P.cod","[30,60)","Polychaete",6.85598015862261e-05,41297,2.83131412610638
2021,"NBS","NBS71","P.cod","[30,60)","squids",0,41297,0
2021,"NBS","NBS71","P.cod","[30,60)","zoop_other",0.000394227024420025,41297,16.2803934274738
2021,"NBS","NBS71","P.cod","[60,999)","amphipods",7.05360677418577e-06,41297,0.29129279895355
2021,"NBS","NBS71","P.cod","[60,999)","Bairdi",0,41297,0
2021,"NBS","NBS71","P.cod","[60,999)","benthos",0.00199380501025102,41297,82.3381655083363
2021,"NBS","NBS71","P.cod","[60,999)","copepods",0,41297,0
2021,"NBS","NBS71","P.cod","[60,999)","euphausiids",0,41297,0
2021,"NBS","NBS71","P.cod","[60,999)","fish_other",0.00107112965881421,41297,44.2344415200503
2021,"NBS","NBS71","P.cod","[60,999)","Flatfish",0.000585775167547613,41297,24.1907570942138
2021,"NBS","NBS71","P.cod","[60,999)","MISSING",1.67362269603505e-05,41297,0.691155964781593
2021,"NBS","NBS71","P.cod","[60,999)","Mysid",0,41297,0
2021,"NBS","NBS71","P.cod","[60,999)","Octopus",0,41297,0
2021,"NBS","NBS71","P.cod","[60,999)","Opilio",0.00385357801247761,41297,159.141211181288
2021,"NBS","NBS71","P.cod","[60,999)","Pandalidae",0,41297,0
2021,"NBS","NBS71","P.cod","[60,999)","pollock",0.000979419927529652,41297,40.447104747192
2021,"NBS","NBS71","P.cod","[60,999)","Polychaete",9.52497981741383e-05,41297,3.93353091519739
2021,"NBS","NBS71","P.cod","[60,999)","squids",0,41297,0
2021,"NBS","NBS71","P.cod","[60,999)","zoop_other",0.000678948242843063,41297,28.03852558469
2021,"NBS","NBS72","P.cod","[0,10)","MISSING",0,41297,0
2021,"NBS","NBS72","P.cod","[10,30)","amphipods",1.31456645710174e-05,41297,0.542876509789307
2021,"NBS","NBS72","P.cod","[10,30)","Bairdi",0,41297,0
2021,"NBS","NBS72","P.cod","[10,30)","benthos",3.39303858525337e-06,41297,0.140122314455208
2021,"NBS","NBS72","P.cod","[10,30)","copepods",5.79630304876437e-07,41297,0.0239369927004822
2021,"NBS","NBS72","P.cod","[10,30)","euphausiids",0,41297,0
2021,"NBS","NBS72","P.cod","[10,30)","fish_other",1.92904963860861e-05,41297,0.796639629256196
2021,"NBS","NBS72","P.cod","[10,30)","Flatfish",0,41297,0
2021,"NBS","NBS72","P.cod","[10,30)","MISSING",0,41297,0
2021,"NBS","NBS72","P.cod","[10,30)","Mysid",5.1507326322269e-06,41297,0.212709805513074
2021,"NBS","NBS72","P.cod","[10,30)","Octopus",0,41297,0
2021,"NBS","NBS72","P.cod","[10,30)","Opilio",0,41297,0
2021,"NBS","NBS72","P.cod","[10,30)","Pandalidae",3.73366548866767e-06,41297,0.154189183685509
2021,"NBS","NBS72","P.cod","[10,30)","pollock",0,41297,0
2021,"NBS","NBS72","P.cod","[10,30)","Polychaete",3.22874536488586e-06,41297,0.133337497333691
2021,"NBS","NBS72","P.cod","[10,30)","squids",0,41297,0
2021,"NBS","NBS72","P.cod","[10,30)","zoop_other",2.74750095801544e-05,41297,1.13463547063164
2021,"NBS","NBS72","P.cod","[30,60)","amphipods",3.02725978867876e-05,41297,1.25016747493067
2021,"NBS","NBS72","P.cod","[30,60)","Bairdi",0,41297,0
2021,"NBS","NBS72","P.cod","[30,60)","benthos",0.000755852329464254,41297,31.2144336498853
2021,"NBS","NBS72","P.cod","[30,60)","copepods",0,41297,0
2021,"NBS","NBS72","P.cod","[30,60)","euphausiids",0,41297,0
2021,"NBS","NBS72","P.cod","[30,60)","fish_other",0.000279400850990003,41297,11.5384169433342
2021,"NBS","NBS72","P.cod","[30,60)","Flatfish",0,41297,0
2021,"NBS","NBS72","P.cod","[30,60)","MISSING",4.98235604107963e-06,41297,0.205756357428466
2021,"NBS","NBS72","P.cod","[30,60)","Mysid",2.9526944295572e-06,41297,0.121937421857424
2021,"NBS","NBS72","P.cod","[30,60)","Octopus",0,41297,0
2021,"NBS","NBS72","P.cod","[30,60)","Opilio",0.000194169478467877,41297,8.01861695228793
2021,"NBS","NBS72","P.cod","[30,60)","Pandalidae",1.47167373600889e-05,41297,0.607757102759589
2021,"NBS","NBS72","P.cod","[30,60)","pollock",0,41297,0
2021,"NBS","NBS72","P.cod","[30,60)","Polychaete",0.000200293247801883,41297,8.27151025447436
2021,"NBS","NBS72","P.cod","[30,60)","squids",8.413932188675e-06,41297,0.347470157595712
2021,"NBS","NBS72","P.cod","[30,60)","zoop_other",0.000149389872566838,41297,6.1693535673927
2021,"NBS","NBS72","P.cod","[60,999)","amphipods",4.1549358229415e-05,41297,1.71586384680015
2021,"NBS","NBS72","P.cod","[60,999)","Bairdi",0,41297,0
2021,"NBS","NBS72","P.cod","[60,999)","benthos",0.0024135848651116,41297,99.6738141745138
2021,"NBS","NBS72","P.cod","[60,999)","copepods",0,41297,0
2021,"NBS","NBS72","P.cod","[60,999)","euphausiids",3.06569009950765e-06,41297,0.126603804039367
2021,"NBS","NBS72","P.cod","[60,999)","fish_other",0.00108662102478018,41297,44.8741884603472
2021,"NBS","NBS72","P.cod","[60,999)","Flatfish",0.000141863520329562,41297,5.85853779904994
2021,"NBS","NBS72","P.cod","[60,999)","MISSING",1.46305732286034e-05,41297,0.604198782621633
2021,"NBS","NBS72","P.cod","[60,999)","Mysid",2.08342707597085e-06,41297,0.086039287956368
2021,"NBS","NBS72","P.cod","[60,999)","Octopus",2.48692772999261e-05,41297,1.02702654465505
2021,"NBS","NBS72","P.cod","[60,999)","Opilio",0.00181830309751148,41297,75.0904630179314
2021,"NBS","NBS72","P.cod","[60,999)","Pandalidae",2.95056977101178e-05,41297,1.21849679833473
2021,"NBS","NBS72","P.cod","[60,999)","pollock",0.000237825782342045,41297,9.82149133337942
2021,"NBS","NBS72","P.cod","[60,999)","Polychaete",0.000492469530616686,41297,20.3375142058773
2021,"NBS","NBS72","P.cod","[60,999)","squids",0,41297,0
2021,"NBS","NBS72","P.cod","[60,999)","zoop_other",0.000555609002819612,41297,22.9449849894415
2021,"NBS","NBS81","P.cod","[0,10)","MISSING",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","amphipods",1.27764177808892e-05,38352,0.490001174732662
2021,"NBS","NBS81","P.cod","[10,30)","Bairdi",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","benthos",4.14135946694698e-06,38352,0.15882941827635
2021,"NBS","NBS81","P.cod","[10,30)","copepods",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","euphausiids",2.42608802359547e-07,38352,0.00930453278809334
2021,"NBS","NBS81","P.cod","[10,30)","fish_other",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","Flatfish",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","MISSING",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","Mysid",1.8133258229703e-05,38352,0.695446719625568
2021,"NBS","NBS81","P.cod","[10,30)","Octopus",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","Opilio",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","Pandalidae",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","pollock",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","Polychaete",2.21719411240099e-05,38352,0.850338285988029
2021,"NBS","NBS81","P.cod","[10,30)","squids",0,38352,0
2021,"NBS","NBS81","P.cod","[10,30)","zoop_other",2.80879150093488e-06,38352,0.107722771643855
2021,"NBS","NBS81","P.cod","[30,60)","amphipods",0.000899050672999866,38352,34.4803914108909
2021,"NBS","NBS81","P.cod","[30,60)","Bairdi",4.29172562908838e-05,38352,1.64596261326797
2021,"NBS","NBS81","P.cod","[30,60)","benthos",0.00188159751532714,38352,72.1630279078265
2021,"NBS","NBS81","P.cod","[30,60)","copepods",0,38352,0
2021,"NBS","NBS81","P.cod","[30,60)","euphausiids",6.38202603992539e-07,38352,0.0244763462683219
2021,"NBS","NBS81","P.cod","[30,60)","fish_other",0.000300364856784004,38352,11.5195929873801
2021,"NBS","NBS81","P.cod","[30,60)","Flatfish",2.10717130099164e-05,38352,0.808142337356312
2021,"NBS","NBS81","P.cod","[30,60)","MISSING",2.2341476030588e-05,38352,0.85684028872511
2021,"NBS","NBS81","P.cod","[30,60)","Mysid",8.68026965629264e-05,38352,3.32905701858135
2021,"NBS","NBS81","P.cod","[30,60)","Octopus",1.19502130531249e-06,38352,0.0458314571013446
2021,"NBS","NBS81","P.cod","[30,60)","Opilio",0.00160954409309982,38352,61.7292350585642
2021,"NBS","NBS81","P.cod","[30,60)","Pandalidae",6.65708830688432e-05,38352,2.55312650745627
2021,"NBS","NBS81","P.cod","[30,60)","pollock",9.07507037052642e-06,38352,0.348047098850429
2021,"NBS","NBS81","P.cod","[30,60)","Polychaete",0.00147883085659394,38352,56.7161210120907
2021,"NBS","NBS81","P.cod","[30,60)","squids",0,38352,0
2021,"NBS","NBS81","P.cod","[30,60)","zoop_other",0.000467132703888756,38352,17.9154734595416
2021,"NBS","NBS81","P.cod","[60,999)","amphipods",1.1671967296037e-05,38352,0.44764328973761
2021,"NBS","NBS81","P.cod","[60,999)","Bairdi",0.000268413949407174,38352,10.2942117876639
2021,"NBS","NBS81","P.cod","[60,999)","benthos",0.000525001489684205,38352,20.1348571323686
2021,"NBS","NBS81","P.cod","[60,999)","copepods",0,38352,0
2021,"NBS","NBS81","P.cod","[60,999)","euphausiids",0,38352,0
2021,"NBS","NBS81","P.cod","[60,999)","fish_other",0.000682259338207842,38352,26.1660101389472
2021,"NBS","NBS81","P.cod","[60,999)","Flatfish",2.66033145430915e-05,38352,1.02029031935664
2021,"NBS","NBS81","P.cod","[60,999)","MISSING",0.000215314039980537,38352,8.25772406133357
2021,"NBS","NBS81","P.cod","[60,999)","Mysid",1.08933059499554e-06,38352,0.0417780069792688
2021,"NBS","NBS81","P.cod","[60,999)","Octopus",0,38352,0
2021,"NBS","NBS81","P.cod","[60,999)","Opilio",0.00571986091497057,38352,219.368105810951
2021,"NBS","NBS81","P.cod","[60,999)","Pandalidae",0,38352,0
2021,"NBS","NBS81","P.cod","[60,999)","pollock",0.000212989589460387,38352,8.16857673498474
2021,"NBS","NBS81","P.cod","[60,999)","Polychaete",0.000128732229591886,38352,4.93713846930803
2021,"NBS","NBS81","P.cod","[60,999)","squids",0,38352,0
2021,"NBS","NBS81","P.cod","[60,999)","zoop_other",2.27199811264981e-05,38352,0.871356716163456
2022,"NBS","NBS70","P.cod","[0,10)","MISSING",2.33568716136779e-07,79261,0.0185128900097172
2022,"NBS","NBS70","P.cod","[10,30)","MISSING",0.000220784124770383,79261,17.4995705134253
2022,"NBS","NBS70","P.cod","[30,60)","MISSING",0.00985230858060263,79261,780.903830407145
2022,"NBS","NBS70","P.cod","[60,999)","MISSING",0.00700605877792741,79261,555.307224797304
2022,"NBS","NBS71","P.cod","[0,10)","MISSING",0,41297,0
2022,"NBS","NBS71","P.cod","[10,30)","MISSING",9.42420858599212e-05,41297,3.89191541975717
2022,"NBS","NBS71","P.cod","[30,60)","MISSING",0.00197445623447957,41297,81.539119115303
2022,"NBS","NBS71","P.cod","[60,999)","MISSING",0.00836762869428566,41297,345.557962187915
2022,"NBS","NBS72","P.cod","[0,10)","MISSING",0,41297,0
2022,"NBS","NBS72","P.cod","[10,30)","MISSING",7.13618794575661e-05,41297,2.94703153595911
2022,"NBS","NBS72","P.cod","[30,60)","MISSING",0.000818578067763577,41297,33.8048184644324
2022,"NBS","NBS72","P.cod","[60,999)","MISSING",0.00335999027126969,41297,138.757518232624
2022,"NBS","NBS81","P.cod","[0,10)","MISSING",0,38352,0
2022,"NBS","NBS81","P.cod","[10,30)","MISSING",2.33685794963222e-05,38352,0.896231760842951
