"survey","year","model","stratum_bin","species_name","species_code","haul_count","catch_count","mean_wgt_cpue","var_wgt_cpue","mean_num_cpue","var_num_cpue","stratum_biomass","biomass_var","min_biomass","max_biomass","stratum_pop","pop_var","min_pop","max_pop","area","stratum_ratio","Ni","fi"
"GOA",2017,"WGOA","Shumagin_slope","Pacific_cod",21720,19,7,183.530907947534,9887.30611259308,82.2824374991946,2454.88106830349,368.090139572299,39771.1291531899,0,787.070723632783,165025.903495697,9874620135.2932,0,373796.886488011,2005.603,0.00854286914881,200560.3,2116874910.02053
"GOA",2017,"WGOA","Shumagin_slope","Pacific_cod",21720,19,7,183.530907947534,9887.30611259308,82.2824374991946,2454.88106830349,355.539745494123,37105.293259759,0,760.234775893285,159399.18357219,9212730031.81473,0,361051.915280494,1937.22,0.00825159165221517,193722,1974975398.21053
"GOA",2019,"WGOA","Chirikof_gully","Pacific_cod",21720,22,8,164.867450980962,5433.18581842062,73.0526049711863,1207.41375035285,1830.69460552319,669910.084274953,128.571536832934,3532.81767421345,811178.974651647,148873731598,8777.46484539984,1613580.48445789,11104.039,0.0472976716729497,1110403.9,56044199647.7005
"GOA",2019,"WGOA","Chirikof_gully","Pacific_cod",21720,22,8,164.867450980962,5433.18581842062,73.0526049711863,1207.41375035285,1651.60667742532,545252.88458817,115.99401020763,3187.21934464301,731825.290291275,121171234018.771,7918.80825222912,1455731.77233032,10017.785,0.0426707710428792,1001778.5,45615369269.7841
"GOA",2019,"WGOA","Chirikof_shelf","Pacific_cod",21720,85,59,438.641893720037,5465.40493950636,327.380194084729,16733.241117976,3483.19035903054,344632.752428757,2315.76850084247,4650.61221721861,2599677.66895811,1055150168628.3,556967.821201961,4642387.51671426,7940.852,0.0338240716463159,794085.2,7417691854.31812
"GOA",2019,"WGOA","Chirikof_shelf","Pacific_cod",21720,85,59,438.641893720037,5465.40493950636,327.380194084729,16733.241117976,3203.00083114657,291417.905195111,2129.48695546055,4276.51470683259,2390558.33190338,892224112888.09,512165.058566681,4268951.60524009,7302.086,0.0311032468596015,730208.6,6272265079.79953
"GOA",2019,"WGOA","Chirikof_shelf","Pacific_cod",21720,85,59,438.641893720037,5465.40493950636,327.380194084729,16733.241117976,4733.82858072936,636542.175540781,3147.24433225981,6320.41282919892,3533090.98312473,1948879144908.69,756946.913256338,6309235.05299312,10792.012,0.0459685921732204,1079201.2,13700982329.1699
"GOA",2019,"WGOA","Chirikof_shelf","Pacific_cod",21720,85,59,438.641893720037,5465.40493950636,327.380194084729,16733.241117976,3392.72792536298,326964.194560849,2255.62534677862,4529.83050394733,2532161.06939144,1001054956602.29,542502.730469891,4521819.40831298,7734.619,0.0329456218568179,773461.9,7037383135.17776
"GOA",2019,"WGOA","Chirikof_shelf","Pacific_cod",21720,85,59,438.641893720037,5465.40493950636,327.380194084729,16733.241117976,2197.91960525495,137222.628856634,1461.26753481546,2934.57167569444,1640416.37894773,420129772801.057,351450.930765852,2929381.82712961,5010.738,0.0213432464316068,501073.8,2953321903.21694
"GOA",2019,"WGOA","Chirikof_slope","Pacific_cod",21720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1528.313,0.006509851639345,152831.3,1668233330.10643
"GOA",2019,"WGOA","Chirikof_slope","Pacific_cod",21720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.961,0.00683207441492381,160396.1,1837475953.55786
"GOA",2019,"WGOA","Chirikof_slope","Pacific_cod",21720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1953.21,0.00831970108249099,195321,2724825610.5
"GOA",2019,"WGOA","Chirikof_slope","Pacific_cod",21720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3065.55,0.0130577150707964,306555,6712262589.64286
"GOA",2019,"WGOA","Kodiak_gully","Pacific_cod",21720,33,16,369.549357811439,12082.5893113151,226.825788741086,4570.24870281125,2923.7913703986,756323.97950616,1152.33380909765,4695.24893169956,1794594.60471701,286080127130.204,705111.091881074,2884078.11755294,7911.775,0.0337002181188531,791177.5,18967749322.6894
"GOA",2019,"WGOA","Kodiak_gully","Pacific_cod",21720,33,16,369.549357811439,12082.5893113151,226.825788741086,4570.24870281125,2460.99916637097,535843.594331854,969.936696674692,3952.06163606725,1510537.26708972,202683251810.23,593502.609962788,2427571.92421664,6659.46,0.0283659803967855,665946,13438245415.0909
"GOA",2019,"WGOA","Kodiak_gully","Pacific_cod",21720,33,16,369.549357811439,12082.5893113151,226.825788741086,4570.24870281125,1185.59822756332,124362.714498642,467.271685476383,1903.92476965026,727708.61973545,47040292438.2472,285922.747167651,1169494.49230325,3208.227,0.0136654479778297,320822.7,3118685384.43
"GOA",2019,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,101,1376.34497582652,179410.657779543,1020.80528484881,116279.07810963,7936.10835648891,5964977.53628308,3104.59633349735,12767.6203794805,5886039.83283461,3866002708244.53,1996396.89849224,9775682.76717698,5766.075,0.0245606055770881,576607.5,2518182552.01705
"GOA",2019,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,101,1376.34497582652,179410.657779543,1020.80528484881,116279.07810963,21200.0439853674,42566423.2202825,8293.43248232476,34106.65548841,15723613.8609031,27588017968033.7,5333054.96335376,26114172.7584525,15403.147,0.0656097289946641,1540314.7,17972470102.2401
"GOA",2019,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,101,1376.34497582652,179410.657779543,1020.80528484881,116279.07810963,13607.7576145997,17537462.8686836,5323.33890865595,21892.1763205435,10092579.354666,11366325947359.2,3423149.46783817,16762009.2414939,9886.88,0.0421131809884541,988688,7404344352.48485
"GOA",2019,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,101,1376.34497582652,179410.657779543,1020.80528484881,116279.07810963,7239.68743313552,4964017.08319748,2832.15728048897,11647.2175857821,5369519.50433811,3217263329271.8,1821206.1741505,8917832.83452571,5260.082,0.0224053275937515,526008.2,2095569646.85485
"GOA",2019,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,101,1376.34497582652,179410.657779543,1020.80528484881,116279.07810963,3027.43868841749,868049.213481884,1184.33048413004,4870.54689270493,2245385.76226971,562597359302.317,761578.463453094,3729193.06108633,2199.622,0.00936929338600099,219962.2,366320715.291212
"GOA",2019,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,101,1376.34497582652,179410.657779543,1020.80528484881,116279.07810963,10097.4200333436,9656382.92990148,3950.09894083283,16244.7411258545,7489037.93337539,6258464903139.87,2540093.59900665,12437982.2677441,7336.402,0.0312494159158457,733640.2,4076750776.89121
"GOA",2019,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,101,1376.34497582652,179410.657779543,1020.80528484881,116279.07810963,15113.3386309664,21632885.9843182,5912.32044636055,24314.3568155723,11209236.2141516,14020638853006.1,3801891.43260048,18616580.9957026,10980.778,0.0467726412486078,1098077.8,9133559913.50939
"GOA",2019,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,101,1376.34497582652,179410.657779543,1020.80528484881,116279.07810963,16622.1334128516,26167797.0099778,6502.55920538793,26741.7076203154,12328276.6539772,16959791297454.9,4181441.84795666,20475111.4599978,12077.011,0.0514420474449525,1207701.1,11048352503.0001
"GOA",2019,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,101,1376.34497582652,179410.657779543,1020.80528484881,116279.07810963,6917.24283757879,4531684.63729742,2706.01733076122,11128.4683443964,5130369.32542487,2937061367647.46,1740092.43910696,8520646.21174277,5025.806,0.0214074286014252,502580.6,1913037264.06939
"GOA",2019,"WGOA","Kodiak_slope","Pacific_cod",21720,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1622.614,0.0069115268979091,162261.4,2393361550.41455
"GOA",2019,"WGOA","Kodiak_slope","Pacific_cod",21720,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2911.769,0.0124026846582107,291176.9,7707344013.42818
"GOA",2019,"WGOA","Kodiak_slope","Pacific_cod",21720,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1744.835,0.00743212744060709,174483.5,2767506586.70455
"GOA",2019,"WGOA","Kodiak_slope","Pacific_cod",21720,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3493.863,0.0148821149713422,349386.3,11096994852.5809
"GOA",2019,"WGOA","Shumagin_gully","Pacific_cod",21720,9,3,49.1868217687473,819.254522019754,18.19312889105,97.7798077461765,208.813601444011,14765.1849787684,0,489.020954640078,77235.5811712369,1762256917.42461,0,174039.89117016,4245.316,0.0180829302126839,424531.6,20024806512.6844
"GOA",2019,"WGOA","Shumagin_gully","Pacific_cod",21720,9,3,49.1868217687473,819.254522019754,18.19312889105,97.7798077461765,112.059483200074,4252.24770173534,0,262.432308393797,41448.3503510036,507515004.909277,0,93398.2275381357,2278.242,0.00970417540027772,227824.2,5766868409.76
"GOA",2019,"WGOA","Shumagin_shelf","Pacific_cod",21720,94,83,758.722114768315,11833.3361724697,310.165266067352,2220.9828052782,6322.21742272801,821638.103465498,4522.20215465365,8122.23269080236,2584519.69553421,154212140461.603,1804698.22953371,3364341.16153471,8332.718,0.0354932254927489,833271.8,7385782607.72383
"GOA",2019,"WGOA","Shumagin_shelf","Pacific_cod",21720,94,83,758.722114768315,11833.3361724697,310.165266067352,2220.9828052782,10380.260104175,2214920.73580348,7424.86875573323,13335.6514526167,4243445.75489656,415715466676.124,2963080.16310213,5523811.34669099,13681.241,0.0582752676658015,1368124.1,19911010099.3129
"GOA",2019,"WGOA","Shumagin_shelf","Pacific_cod",21720,94,83,758.722114768315,11833.3361724697,310.165266067352,2220.9828052782,5216.83896733262,559443.947032411,3731.53892710844,6702.13900755681,2132641.47022702,105001275106.734,1489164.2312493,2776118.70920473,6875.823,0.0292875789372963,687582.3,5028774324.86266
"GOA",2019,"WGOA","Shumagin_shelf","Pacific_cod",21720,94,83,758.722114768315,11833.3361724697,310.165266067352,2220.9828052782,9407.23541064613,1819138.39901417,6728.87649994828,12085.594321344,3845673.68909795,341431617064.3,2685326.99134449,5006020.38685141,12398.789,0.0528126613445955,1239878.9,16353012106.9001
"GOA",2019,"WGOA","Shumagin_shelf","Pacific_cod",21720,94,83,758.722114768315,11833.3361724697,310.165266067352,2220.9828052782,6186.42209734889,786721.128303705,4425.06947604413,7947.77471865364,2529006.62637874,147658620784.955,1765934.99712579,3292078.2556317,8153.739,0.0347308641593321,815373.9,7071893102.70862
"GOA",2019,"WGOA","Shumagin_slope","Pacific_cod",21720,20,2,41.1417574159323,806.337706933297,16.3717831469654,127.058009910814,114.701121445991,6267.38854008646,0,280.399221672601,45643.6964527991,987578663.870053,0,111418.577128496,2787.949,0.0118752731724851,278794.9,3886051018.4005
"GOA",2019,"WGOA","Shumagin_slope","Pacific_cod",21720,20,2,41.1417574159323,806.337706933297,16.3717831469654,127.058009910814,104.133943337224,5165.7801614983,0,254.566618820768,41438.6366950674,813993617.45467,0,101153.813067783,2531.101,0.0107812287104787,253110.1,3202983026.0005
"GOA",2019,"WGOA","Shumagin_slope","Pacific_cod",21720,20,2,41.1417574159323,806.337706933297,16.3717831469654,127.058009910814,82.5140320986661,3243.44778227167,0,201.714421671355,32835.2973949033,511083652.570861,0,80152.6256558651,2005.603,0.00854286914881,200560.3,2011021136.5045
"GOA",2019,"WGOA","Shumagin_slope","Pacific_cod",21720,20,2,41.1417574159323,806.337706933297,16.3717831469654,127.058009910814,79.7006353012924,3026.04134447242,0,194.836770761802,31715.7457479644,476826009.537361,0,77419.7433256008,1937.22,0.00825159165221517,193722,1876216942.2
"GOA",2021,"WGOA","Chirikof_gully","Pacific_cod",21720,23,6,284.148260707416,43096.9534625482,159.869941001143,14130.7072717911,3155.19336867732,5313840.6619934,0,7935.83771308596,1775202.05980439,1742311714651.06,0,4512645.15529877,11104.039,0.0472976716729497,1110403.9,53607447036.7613
"GOA",2021,"WGOA","Chirikof_gully","Pacific_cod",21720,23,6,284.148260707416,43096.9534625482,159.869941001143,14130.7072717911,2846.53618389084,4325038.56443611,0,7159.51339909621,1601542.69691213,1418101489386.36,0,4071195.08019331,10017.785,0.0426707710428792,1001778.5,43632048789.4239
"GOA",2021,"WGOA","Chirikof_shelf","Pacific_cod",21720,78,61,855.715736160206,42430.0236763054,376.420170841713,6998.62921240684,6795.11201491925,2675515.53947678,3538.01656158102,10052.2074682575,2989096.86646876,441313475469.198,1666278.11722991,4311915.61570761,7940.852,0.0338240716463159,794085.2,8083453412.99282
"GOA",2021,"WGOA","Chirikof_shelf","Pacific_cod",21720,78,61,855.715736160206,42430.0236763054,376.420170841713,6998.62921240684,6248.50989699514,2262388.37816922,3253.41678727785,9243.60300671242,2748652.45962088,373170128634.809,1532241.89443789,3965063.02480388,7302.086,0.0311032468596015,730208.6,6835226195.42513
"GOA",2021,"WGOA","Chirikof_shelf","Pacific_cod",21720,78,61,855.715736160206,42430.0236763054,376.420170841713,6998.62921240684,9234.89449322978,4941719.75875619,4808.34011120987,13661.4488752497,4062331.00076582,815113008821.462,2264554.6644721,5860107.33705954,10792.012,0.0459685921732204,1079201.2,14930654517.7928
"GOA",2021,"WGOA","Chirikof_shelf","Pacific_cod",21720,78,61,855.715736160206,42430.0236763054,376.420170841713,6998.62921240684,6618.63519150372,2538347.78393821,3446.13022878644,9791.140154221,2911466.60537556,418688311075.32,1623002.9705642,4199930.24018692,7734.619,0.0329456218568179,773461.9,7669012573.37705
"GOA",2021,"WGOA","Chirikof_shelf","Pacific_cod",21720,78,61,855.715736160206,42430.0236763054,376.420170841713,6998.62921240684,4287.76735637592,1065311.62022877,2232.51535600252,6343.01935674932,1886142.85400307,175718050089.449,1051434.16355983,2720851.5444463,5010.738,0.0213432464316068,501073.8,3218408580.64154
"GOA",2021,"WGOA","Chirikof_slope","Pacific_cod",21720,14,3,16.7472499282263,80.0016353689098,9.61523206258085,26.1034414160732,25.5950397795573,186.863069875121,0,55.1268186214763,14695.0841592591,60970868.593124,0,31564.0733035736,1528.313,0.006509851639345,152831.3,1668233330.10643
"GOA",2021,"WGOA","Chirikof_slope","Pacific_cod",21720,14,3,16.7472499282263,80.0016353689098,9.61523206258085,26.1034414160732,26.8619357421277,205.819478460375,0,57.8554701313944,15422.4572343292,67156085.9162767,0,33126.4227812452,1603.961,0.00683207441492381,160396.1,1837475953.55786
"GOA",2021,"WGOA","Chirikof_slope","Pacific_cod",21720,14,3,16.7472499282263,80.0016353689098,9.61523206258085,26.1034414160732,32.7108960323108,305.208583308314,0,70.4530115229365,18780.5674169535,99585393.9401769,0,40339.422367848,1953.21,0.00831970108249099,195321,2724825610.5
"GOA",2021,"WGOA","Chirikof_slope","Pacific_cod",21720,14,3,16.7472499282263,80.0016353689098,9.61523206258085,26.1034414160732,51.339532017474,751.823112737638,0,110.575529243726,29475.9746494447,245309617.585936,0,63312.4529568026,3065.55,0.0130577150707964,306555,6712262589.64286
"GOA",2021,"WGOA","Kodiak_gully","Pacific_cod",21720,31,18,745.131802314243,40270.0863760301,314.951292327991,7461.45070738761,5895.31516525477,2520753.72242051,2652.82334822906,9137.80698228048,2491823.76085829,467058338779.721,1096100.72858609,3887546.79313049,7911.775,0.0337002181188531,791177.5,20191526129.1532
"GOA",2021,"WGOA","Kodiak_gully","Pacific_cod",21720,31,18,745.131802314243,40270.0863760301,314.951292327991,7461.45070738761,4962.17543223961,1785914.20032611,2232.92130711471,7691.4295573645,2097405.53320656,330903456449.713,922604.467137899,3272206.59927523,6659.46,0.0283659803967855,665946,14305271954.5161
"GOA",2021,"WGOA","Kodiak_gully","Pacific_cod",21720,31,18,745.131802314243,40270.0863760301,314.951292327991,7461.45070738761,2390.55196674322,414488.742916047,1075.7206179421,3705.38331554433,1010435.23973155,76798626532.7704,444469.155425878,1576401.32403723,3208.227,0.0136654479778297,320822.7,3319911591.34161
"GOA",2021,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,106,716.090609782563,6027.78883956935,354.163614617823,1409.16681131595,4129.03216280199,200409.638237159,3243.43144393883,5014.63288166515,2042133.96415746,46851443935.4211,1613940.38722092,2470327.54109401,5766.075,0.0245606055770881,576607.5,2518182552.01705
"GOA",2021,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,106,716.090609782563,6027.78883956935,354.163614617823,1409.16681131595,11030.0489278005,1430134.71999466,8664.30827129582,13395.7895843051,5455234.21800967,334334602084.548,4311383.57263836,6599084.86338098,15403.147,0.0656097289946641,1540314.7,17972470102.2401
"GOA",2021,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,106,716.090609782563,6027.78883956935,354.163614617823,1409.16681131595,7079.90192804702,589218.746882419,5561.3944449994,8598.40941109464,3501573.15809266,137746614025.583,2767365.13756875,4235781.17861656,9886.88,0.0421131809884541,988688,7404344352.48485
"GOA",2021,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,106,716.090609782563,6027.78883956935,354.163614617823,1409.16681131595,3766.69532688628,166779.650349964,2958.80913038707,4574.58152338549,1862929.65430615,38989479281.8985,1472311.5429289,2253547.76568339,5260.082,0.0224053275937515,526008.2,2095569646.85485
"GOA",2021,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,106,716.090609782563,6027.78883956935,354.163614617823,1409.16681131595,1575.12865927114,29164.4734263922,1237.29281349611,1912.96450504616,779026.078312884,6818023841.87601,615680.29940985,942371.857215919,2199.622,0.00936929338600099,219962.2,366320715.291212
"GOA",2021,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,106,716.090609782563,6027.78883956935,354.163614617823,1409.16681131595,5253.52858179001,324432.438829756,4126.74426402288,6380.31289955715,2598286.65060942,75845295427.7423,2053479.27050694,3143094.0307119,7336.402,0.0312494159158457,733640.2,4076750776.89121
"GOA",2021,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,106,716.090609782563,6027.78883956935,354.163614617823,1409.16681131595,7863.23201390695,726815.62131153,6176.71477462775,9549.74925318615,3888992.02779586,169913790737.793,3073550.2221714,4704433.83342033,10980.778,0.0467726412486078,1098077.8,9133559913.50939
"GOA",2021,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,106,716.090609782563,6027.78883956935,354.163614617823,1409.16681131595,8648.23417134072,879178.286981597,6793.34854752932,10503.1197951521,4277237.8695392,205532890454.17,3380388.87975118,5174086.85932723,12077.011,0.0514420474449525,1207701.1,11048352503.0001
"GOA",2021,"WGOA","Kodiak_shelf","Pacific_cod",21720,132,106,716.090609782563,6027.78883956935,354.163614617823,1409.16681131595,3598.93248318886,152254.266380957,2827.02830114704,4370.83666523068,1779957.61932794,35593758304.352,1406737.04066236,2153178.19799352,5025.806,0.0214074286014252,502580.6,1913037264.06939
"GOA",2021,"WGOA","Kodiak_slope","Pacific_cod",21720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1622.614,0.0069115268979091,162261.4,1880463590.74
"GOA",2021,"WGOA","Kodiak_slope","Pacific_cod",21720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2911.769,0.0124026846582107,291176.9,6055707901.215
"GOA",2021,"WGOA","Kodiak_slope","Pacific_cod",21720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1744.835,0.00743212744060709,174483.5,2174432071.66071
"GOA",2021,"WGOA","Kodiak_slope","Pacific_cod",21720,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3493.863,0.0148821149713422,349386.3,8718992515.67786
"GOA",2021,"WGOA","Shumagin_gully","Pacific_cod",21720,7,1,169.105707544724,28596.7403242016,84.5000412465826,7140.25697067417,717.907165930936,515390.698894988,0,2474.56271826924,358729.377104777,128686765997.981,0,1236508.54129631,4245.316,0.0180829302126839,424531.6,25746301096.7657
"GOA",2021,"WGOA","Shumagin_gully","Pacific_cod",21720,7,1,169.105707544724,28596.7403242016,84.5000412465826,7140.25697067417,385.263725368106,148428.138084511,0,1327.97010078759,192511.542969697,37060694176.5735,0,663570.318944452,2278.242,0.00970417540027772,227824.2,7414610190.89143
"GOA",2021,"WGOA","Shumagin_shelf","Pacific_cod",21720,90,81,1029.87233549517,21562.4930016884,594.476889393836,10527.9739527956,8581.63574768267,1497174.2201589,6150.38707441541,11012.8844209499,4953608.27683603,731001336041.973,3254768.98592837,6652447.56774368,8332.718,0.0354932254927489,833271.8,7714076646.81378
"GOA",2021,"WGOA","Shumagin_shelf","Pacific_cod",21720,90,81,1029.87233549517,21562.4930016884,594.476889393836,10527.9739527956,14089.9316211423,4035988.85123954,10098.1369834383,18081.7262588463,8133181.59272742,1970587793178.47,5343908.06166868,10922455.1237862,13681.241,0.0582752676658015,1368124.1,20796004687.0201
"GOA",2021,"WGOA","Shumagin_shelf","Pacific_cod",21720,90,81,1029.87233549517,21562.4930016884,594.476889393836,10527.9739527956,7081.21989146143,1019408.72944926,5075.05149042223,9087.38829250063,4087517.86906259,497730413178.75,2685704.16677163,5489331.57135356,6875.823,0.0292875789372963,687582.3,5252305965.181
"GOA",2021,"WGOA","Shumagin_shelf","Pacific_cod",21720,90,81,1029.87233549517,21562.4930016884,594.476889393836,10527.9739527956,12769.1697847419,3314801.37352164,9151.55794351902,16386.7816259647,7370793.51697051,1618465105885.22,4842980.8737401,9898606.16020092,12398.789,0.0528126613445955,1239878.9,17079867750.7134
"GOA",2021,"WGOA","Shumagin_shelf","Pacific_cod",21720,90,81,1029.87233549517,21562.4930016884,594.476889393836,10527.9739527956,8397.31022694808,1433549.13408064,6018.28250443094,10776.3379494652,4847209.39764921,699936131804.051,3184859.58801854,6509559.20727988,8153.739,0.0347308641593321,815373.9,7386235701.669
"GOA",2021,"WGOA","Shumagin_slope","Pacific_cod",21720,17,1,42.5424027841926,1809.85603465248,15.124267114746,228.743455758187,118.606049299787,14067.3949305035,0,370.039641730103,42165.685378289,1777945023.42085,0,131552.94525702,2787.949,0.0118752731724851,278794.9,4571873926.63
"GOA",2021,"WGOA","Shumagin_slope","Pacific_cod",21720,17,1,42.5424027841926,1809.85603465248,15.124267114746,228.743455758187,107.679118229473,11594.7925026768,0,335.948651579604,38281.0476184007,1465438606.76226,0,119433.243324389,2531.101,0.0107812287104787,253110.1,3768259991.19471
"GOA",2021,"WGOA","Shumagin_slope","Pacific_cod",21720,17,1,42.5424027841926,1809.85603465248,15.124267114746,228.743455758187,85.3231706511851,7280.04344997125,0,266.200212260992,30333.2754981359,920107602.445811,0,94636.9469693724,2005.603,0.00854286914881,200560.3,2365942612.41118
"GOA",2021,"WGOA","Shumagin_slope","Pacific_cod",21720,17,1,42.5424027841926,1809.85603465248,15.124267114746,228.743455758187,82.4139935215937,6792.06632817728,0,257.123855118006,29299.0327400282,858433319.501245,0,91410.2075076711,1937.22,0.00825159165221517,193722,2207348235.88235
"GOA",1984,"WGOA","Chirikof_gully","Walleye_pollock",21740,82,67,9262.43704151919,14711944.545355,13451.5709030869,32641817.8613236,102850.462144074,1813978085.71402,18108.0868748758,187592.837413272,149366767.919142,4024725765908654,23139622.2548269,275593913.583457,11104.039,0.0472976716729497,1110403.9,15035436195.3099
"GOA",1984,"WGOA","Chirikof_gully","Walleye_pollock",21740,82,67,9262.43704151919,14711944.545355,13451.5709030869,32641817.8613236,92789.1028579753,1476432146.68992,16336.6610180159,169241.544697935,134754945.21938,3275802805555819,20875985.8219222,248633904.616838,10017.785,0.0426707710428792,1001778.5,12237536795.4299
"GOA",1984,"WGOA","Chirikof_shelf","Walleye_pollock",21740,73,24,582.413770472701,89920.12663881,1298.85087800174,324632.935683575,4624.86155408569,5670105.15877245,0,9371.69353263184,10313982.5922818,20470421385421.3,1294706.23769112,19333258.9468726,7940.852,0.0338240716463159,794085.2,8637168995.06082
"GOA",1984,"WGOA","Chirikof_shelf","Walleye_pollock",21740,73,24,582.413770472701,89920.12663881,1298.85087800174,324632.935683575,4252.83543957592,4794582.51126912,0,8617.82994330099,9484320.81234418,17309577446020.2,1190559.43774761,17778082.1869408,7302.086,0.0311032468596015,730208.6,7303442387.48164
"GOA",1984,"WGOA","Chirikof_shelf","Walleye_pollock",21740,73,24,582.413770472701,89920.12663881,1298.85087800174,324632.935683575,6285.41639990663,10472774.4182008,0,12736.5966604698,14017214.2616053,37809193905928.1,1759570.03777899,26274858.4854315,10792.012,0.0459685921732204,1079201.2,15953376005.3951
"GOA",1984,"WGOA","Chirikof_shelf","Walleye_pollock",21740,73,24,582.413770472701,89920.12663881,1298.85087800174,324632.935683575,4504.74861495979,5379411.42636057,0,9128.29994308814,10046116.6791589,19420948222235.7,1261081.23731109,18831152.1210067,7734.619,0.0329456218568179,773461.9,8194340384.01246
"GOA",1984,"WGOA","Chirikof_shelf","Walleye_pollock",21740,73,24,582.413770472701,89920.12663881,1298.85087800174,324632.935683575,2918.32281143084,2257669.15737692,0,5913.60988824784,6508201.45073666,8150719908408.17,816969.481868684,12199433.4196046,5010.738,0.0213432464316068,501073.8,3438881844.64438
"GOA",1984,"WGOA","Chirikof_slope","Walleye_pollock",21740,43,17,33.2466857383361,310.69774121615,34.4554561107619,330.188714478967,50.8113420208136,725.709336555364,0,105.176430613084,52658.7214950069,771235194.645002,0,108703.113852649,1528.313,0.006509851639345,152831.3,543042663.111395
"GOA",1984,"WGOA","Chirikof_slope","Walleye_pollock",21740,43,17,33.2466857383361,310.69774121615,34.4554561107619,330.188714478967,53.3263873035473,799.329248221541,0,110.382423510494,55265.2078388738,849473497.56269,0,114083.669508935,1603.961,0.00683207441492381,160396.1,598139810.765349
"GOA",1984,"WGOA","Chirikof_slope","Walleye_pollock",21740,43,17,33.2466857383361,310.69774121615,34.4554561107619,330.188714478967,64.9377590509754,1185.32098745729,0,134.417266644845,67298.7414301013,1259679621.62037,0,138924.42778942,1953.21,0.00831970108249099,195321,887020796.232558
"GOA",1984,"WGOA","Chirikof_slope","Walleye_pollock",21740,43,17,33.2466857383361,310.69774121615,34.4554561107619,330.188714478967,101.919377465156,2919.81209939686,0,210.966998818921,105624.923480346,3102980407.40913,0,218040.958017754,3065.55,0.0130577150707964,306555,2185181073.48837
"GOA",1984,"WGOA","Kodiak_gully","Walleye_pollock",21740,66,53,10021.56849422,6608552.30271521,11465.2261869219,9741701.73572895,79288.3950733578,413670153.605522,38668.8412165146,119907.948930201,90710289.9150342,609793350919302,41392977.9332157,140027601.896853,7911.775,0.0337002181188531,791177.5,9483479072.5947
"GOA",1984,"WGOA","Kodiak_gully","Walleye_pollock",21740,66,53,10021.56849422,6608552.30271521,11465.2261869219,9741701.73572895,66738.2345245186,293078770.450366,32548.1451795242,100928.323869513,76352215.1827591,432028958237735,34841092.0213394,117863338.344179,6659.46,0.0283659803967855,665946,6718789734.54545
"GOA",1984,"WGOA","Kodiak_gully","Walleye_pollock",21740,66,53,10021.56849422,6608552.30271521,11465.2261869219,9741701.73572895,32151.4666255061,68019981.6526296,15680.2260490895,48622.7072019227,36783048.21399,100268612999767,16784864.2581148,56781232.1698651,3208.227,0.0136654479778297,320822.7,1559182280.865
"GOA",1984,"WGOA","Kodiak_shelf","Walleye_pollock",21740,166,79,1289.87996537123,96655.4910476586,1762.50822605556,169666.538347936,7437.54462132791,3213565.12479958,3898.07057671082,10977.018665945,10162754.6195533,5641008747361.86,5473286.7374702,14852222.5016365,5766.075,0.0245606055770881,576607.5,2002292121.75452
"GOA",1984,"WGOA","Kodiak_shelf","Walleye_pollock",21740,166,79,1289.87996537123,96655.4910476586,1762.50822605556,169666.538347936,19868.210718968,22932185.798875,10413.0719960201,29323.3494419158,27148173.2946431,40254563285269.9,14621009.9921357,39675336.5971504,15403.147,0.0656097289946641,1540314.7,14291046281.903
"GOA",1984,"WGOA","Kodiak_shelf","Walleye_pollock",21740,166,79,1289.87996537123,96655.4910476586,1762.50822605556,169666.538347936,12752.8884320295,9448112.53847357,6683.88046001321,18821.8964040458,17425707.3300242,16584971334263.1,9384846.5687594,25466568.091289,9886.88,0.0421131809884541,988688,5887589392.38554
